event_image-src,event_venue,event_link,event_link-href,event_title1,event_start,event_end,event_organizer,event_title2,event_text,event_cost__0,event_category__Exposición__Galerías,event_maplink__1,event_id
http://www.artbarcelona.es/wp-content/uploads/2016/06/Plena-concie--ncia.jpg,Galería Toni Tàpies,,http://www.artbarcelona.es/es/exposiciones/plena-consciencia/,Antoni Tàpies,,09.06.16 – 23.09.16,Galería Toni Tàpies,Plena consciència,La Galeria Toni Tàpies propone una exposición titulada Plena consciència donde podréis ver una selección de piezas de Antoni Tàpies de los años 90 y 2000.,null,null,null,http://www.artbarcelona.es/es/exposiciones/plena-consciencia/
http://www.artbarcelona.es/wp-content/uploads/2016/06/Plena-concie--ncia.jpg,Galería Toni Tàpies,,,Antoni Tàpies,09.06.16 – 23.09.16,09.06.16 – 23.09.16,Galería Toni Tàpies,Plena consciència,,null,null,null,http://www.artbarcelona.es/es/exposiciones/plena-consciencia/
http://www.artbarcelona.es/wp-content/uploads/2016/06/mararza_resquicio05.jpg,RocioSantaCruz,,http://www.artbarcelona.es/es/exposiciones/r-e-s-q-u-i-c-i-o/,Mar Arza,,16.06.16 – 23.09.16,RocioSantaCruz,R E S Q U I C I O,"""Torciendo notablemente la dirección que traía, el recodo señala un punto de inflexión. Un cambio en la curvatura que cuestiona la trayectoria. La superficie avistada se pliega, y es en el plegarse donde se opera un deslizamiento hacia las profundidades. El mismo pliegue es texto, matiz y sombra de un sentir que se hace relieve.""",null,null,null,http://www.artbarcelona.es/es/exposiciones/r-e-s-q-u-i-c-i-o/
http://www.artbarcelona.es/wp-content/uploads/2016/06/mararza_resquicio05.jpg,RocioSantaCruz,,,Mar Arza,16.06.16 – 23.09.16,16.06.16 – 23.09.16,RocioSantaCruz,R E S Q U I C I O,,null,null,null,http://www.artbarcelona.es/es/exposiciones/r-e-s-q-u-i-c-i-o/
