"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"¡POR LA CARA! Taller de Navidad sobre arte y retrato","Fundación Suñol","Fundación Suñol","01/03/2018","","","",1,"Exposición, Fundación Suñol, Arte contemporáneo, Próximas inauguraciones","4","http://www.fundaciosunol.org/es/event/per-la-cara-taller-de-nadal-sobre-lart-del-retrat/?instance_id=2970",1,1,"<p><img src='http://www.fundaciosunol.org/wp-content/uploads/2017/12/PER-LA-CARA-web-710x350.jpg' width='228' height='182' alt='¡POR LA CARA! Taller de Navidad sobre arte y retrato' />La exposición actual en la Fundació Suñol toma como título la palabra Retrato porque se trata de un homenaje y una representación fiel de la figura de Fernando Vijande, galerista de los años 70 y 80 en Madrid conocido por ser pionero en el soporte al arte contemporáneo. Pero a la vez, la exposición contiene muchos retratos, tanto del propio galerista como obras de artistas que trabajaban alrededor de este tema. Esta variedad de ejemplos nos permiten analizar cómo un retrato puede hacerse desde la técnica, pero también desde la idea o el concepto que el artista quiso plasmar en la obra.</p>","http://www.fundaciosunol.org/wp-content/uploads/2017/12/PER-LA-CARA-web-710x350.jpg"
"Visitas guiadas: FERNANDO VIJANDE. Retrato: 1971-1987","Fundación Suñol","Fundación Suñol","11/25/2017","","02/04/2018","",1,"Exposición, Fundación Suñol, Arte contemporáneo, Próximas inauguraciones","4","http://www.fundaciosunol.org/es/event/visites-guiades-fernando-vijande-retrat-1971-1987/?instance_id=2919",1,1,"<p><img src='http://www.fundaciosunol.org/wp-content/uploads/2017/11/IMG-20171113-WA0002-710x350.jpg' width='228' height='182' alt='Visitas guiadas: FERNANDO VIJANDE. Retrato: 1971-1987' />La Fundació Suñol organiza una serie de visitas comentadas para público individual a la exposición FERNANDO VIJANDE. Retrato: 1971-1987. Las décadas de los setenta y los ochenta supusieron un momento vibrante y transgresor para el arte español. Fernando Vijande fue el galerista que, a través de sus espacios de la Galería Vandrés (1971-1980) y la Galería Fernando Vijande (1981-1987), impulsó nacional e internacionalmente la obra de unos artistas que justo empezaban sus carreras profesionales.</p>","http://www.fundaciosunol.org/wp-content/uploads/2017/11/IMG-20171113-WA0002-710x350.jpg"
"Jornadas de puertas abiertas","Fundación Suñol","Fundación Suñol","12/29/2017","","12/30/2017","",1,"Exposición, Fundación Suñol, Arte contemporáneo, Próximas inauguraciones","4","http://www.fundaciosunol.org/es/event/jornades-de-portes-obertes/?instance_id=2963",1,1,"<p><img src='http://www.fundaciosunol.org/wp-content/uploads/2017/12/IMG_5973_sRGB1-710x350.jpg' width='228' height='182' alt='Jornadas de puertas abiertas' />Ven a visitar gratuitamente la exposición FERNANDO VIJANDE. Retrato: 1971-1987 de la Fundació Suñol para despedirte de el año 2017 y saludar el 2018.</p>","http://www.fundaciosunol.org/wp-content/uploads/2017/12/IMG_5973_sRGB1-710x350.jpg"
