event_title,event_text,event_start,event_end,event_venue__Hangar,event_link,event_link-href,event_category__Actividad__Hangar__Taller,event_maplink__1,event_cost__?,event_id,event_image-src
Taller de Dora García: SEGUNDA VEZ. Sobre la noción de repetición en psicoanálisis y performance,,"13, 14 y 15 junio 2016","13, 14 y 15 junio 2016",null,,https://hangar.org/es/news/espanol-taller-de-dora-garcia-segunda-vez-sobre-la-nocion-de-repeticion-en-psicoanalisis-y-performance/,null,null,null,https://hangar.org/es/news/espanol-taller-de-dora-garcia-segunda-vez-sobre-la-nocion-de-repeticion-en-psicoanalisis-y-performance/,https://hangar.org/webnou/wp-content/uploads/2016/05/2-200x150.jpg
Taller: Computación interactiva. La visión artificial aplicada a las artes performáticas y la danza,Las tecnologías interactivas aplicadas a las artes performáticas y la danza abren un amplio panorama de nuevas posibilidades de experimentación tanto estética como narrativa. Este taller está orientado a dotar a los participantes de las herramientas técnicas y conceptuales para diseñar y construir un sistema interactivo basado en la visión artificial para el control y la generación gráfica en tiempo real.,"3,  4, 10, 11, 17, 18,  24,  25  junio 2016","3,  4, 10, 11, 17, 18,  24,  25  junio 2016",null,,https://hangar.org/es/workshops-artist2artists/espanol-taller-computacion-interactiva-la-vision-artificial-aplicada-a-las-artes-performaticas-y-la-danza/,null,null,null,https://hangar.org/es/workshops-artist2artists/espanol-taller-computacion-interactiva-la-vision-artificial-aplicada-a-las-artes-performaticas-y-la-danza/,https://hangar.org/webnou/wp-content/uploads/2016/04/hangar6-200x150.jpg
Taller de Letras  “Carga Máxima” – A puro pulso  Rotulado a mano sobre madera o MDF,,4 y 5 junio 2016,4 y 5 junio 2016,null,,https://hangar.org/es/news/espanol-taller-de-letras-carga-maxima-a-puro-pulso-%e2%80%a8rotulado-a-mano-sobre-madera-o-mdf/,null,null,null,https://hangar.org/es/news/espanol-taller-de-letras-carga-maxima-a-puro-pulso-%e2%80%a8rotulado-a-mano-sobre-madera-o-mdf/,https://hangar.org/webnou/wp-content/uploads/2016/05/alfabet-200x150.jpg
Taller: Glitch audiovisual + Imagen 2D/3D: Estéticas del error digital.,,"8, 9, 15, 16, 22, 23 julio","8, 9, 15, 16, 22, 23 julio",null,,https://hangar.org/es/news/taller-glitch-audiovisual-imagen-2d3d-esteticas-del-error-digital/,null,null,null,https://hangar.org/es/news/taller-glitch-audiovisual-imagen-2d3d-esteticas-del-error-digital/,https://hangar.org/webnou/wp-content/uploads/2016/03/CursoGlitchHANGARJulio2016-1-200x150.jpg
