event_title,event_start,event_end,event_image-src,event_text,event_link,event_link-href,event_id,event_maplink__1,event_organizer__Fundación Joan Miró,event_venue__Fundación Joan Miró,event_cost__7,event_category__Exposición__Fundación Joan Miró
"Art de foc, art de badoc",26/11/2015,10/01/2016,http://www.fmirobcn.org/media/upload/gif/cache/nadala_0_1442921332_255.jpg,La Fundació Joan Miró acoge cada año una instalación creada específicamente por un artista que hace su interpretación de alguno de los temas propios de las fiestas de Navidad.,"sobre ""Art de foc, art de badoc""",http://www.fmirobcn.org/exposiciones/5702/art-de-foc-art-de-badoc,/exposiciones/5702/art-de-foc-art-de-badoc,null,null,null,null,null
