event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__6,event_venue__CCCB,event_category__CCCB__Exposición,event_id,event_title2,event_start,event_end
World Press Photo 15,http://www.cccb.org/es/exposiciones/ficha/world-press-photo-15/221660,World Press Photo 15,,"Undécima edición del World Press Photo, exposición en la que se exhiben las fotografias a las que se les ha otorgado el prestigioso premio internacional de fotoperiodismo. En el CCCB se encuentran las 134 fotografias merecederoras del galardón en la edición del 2015. Cada una de ellas resulta sobrecogedora, impactante, viva, real.",null,null,null,null,null,http://www.cccb.org/es/exposiciones/ficha/world-press-photo-15/221660,Muestra internacional de fotoperiodismo profesional,12 noviembre - 13 diciembre 2015,12 noviembre - 13 diciembre 2015
