web-scraper-order,web-scraper-start-url,event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__,event_venue__CCCB,event_category__CCCB__Actividad,event_id,event_title2,event_start,event_end
1527238209-31,http://www.cccb.org/es/actividades/actuales/2,Afrofeminismos,http://www.cccb.org/es/actividades/ficha/afrofeminismos/228762,Afrofeminismos,http://www.cccb.org/rcs_gene/Afrofeminisme_curs_webCCCB.jpg,"Este curso, impartido por la historiadora Karo Moret Miranda, ofrece una introducción a los afrofeminismos desde una perspectiva interdisciplinaria.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/afrofeminismos/228762,"Raíces, experiencias, resistencias. Curso a cargo de Karo Moret","6, 13, 20, 27 y 29 junio 2018","6, 13, 20, 27 y 29 junio 2018"
1527238299-38,http://www.cccb.org/es/actividades,Radio Éter,http://www.cccb.org/es/actividades/ficha/radio-eter/229091,Radio Éter,http://www.cccb.org/rcs_gene/radioeter-web-1000x560.jpg,"Radio Éter es un programa de radio que se emite desde el CCCB y que evoca los inicios de la comunicación radiofónica como acto «mágico». A la vez, es un homenaje a la tradición de los programas de radio de misterio que forman parte de nuestra cultura popular como ‘El mundo de lo inexplicable’, ‘Sintonía Alfa’ o ‘Milenio 3’.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/radio-eter/229091,Oir para creer,"16, 24 y 28 mayo 2018","16, 24 y 28 mayo 2018"
1527238255-34,http://www.cccb.org/es/actividades,Punto y seguido. La pasión del pensamiento,http://www.cccb.org/es/actividades/ficha/punto-y-seguido-la-pasion-del-pensamiento/228733,Punto y seguido. La pasión del pensamiento,http://www.cccb.org/rcs_gene/La-passio-del-pensament_Esquirol_webCCCB.jpg,"Se trata de un curso que desarrolla y prolonga la comprensión de la vida humana – la antropología filosófica –  que acompaña al último libro de Josep Maria Esquirol, La penúltima bondad. Después de explicar una distinción clave entre situación y vida, y de ver un sentido inusual de mundo, se estirará el discurso hasta los confines del pensar, en diálogo con  Chéjov y con Nietzsche.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/punto-y-seguido-la-pasion-del-pensamiento/228733,A cargo de Josep Maria Esquirol,"4, 11, 18 y 25 junio 2018","4, 11, 18 y 25 junio 2018"
1527238186-21,http://www.cccb.org/es/actividades/actuales/2,Freeport 0: «Subvertir la fábrica de los datos»,http://www.cccb.org/es/actividades/ficha/freeport-0-subvertir-la-fabrica-de-los-datos/229000,Freeport 0: «Subvertir la fábrica de los datos»,http://www.cccb.org/rcs_gene/freeport-cccb.jpg,"«Subvertir la fábrica de los datos» es la primera propuesta formativa de la escuela independiente Freeport. Durante cinco días, el artista y profesor Vladan Joler y el laboratorio de investigación Share Lab nos plantean una serie de sesiones para aprender a recopilar, analizar y visualizar grandes volúmenes de datos con un objetivo: narrar una historia.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/freeport-0-subvertir-la-fabrica-de-los-datos/229000,Curso impartido por Vladan Joler y Share Lab,24 - 29 junio 2018,24 - 29 junio 2018
1527238281-37,http://www.cccb.org/es/actividades,Flexo 6/6. El turismo. Seminario a cargo de Saida Palou,http://www.cccb.org/es/actividades/ficha/flexo-6-6-el-turismo-seminario-a-cargo-de-saida-palou/227743,Flexo 6/6. El turismo. Seminario a cargo de Saida Palou,http://www.cccb.org/rcs_gene/Flexo_Turisme_webCCCB.jpg,"La literatura, la antropología, el cine, la filosofía, el diseño y la poesía son métodos para reflexionar, para dar lugar a las cosas. En esta edición de Flexo, dirigida por Adrià Pujol bajo el título Los lugares y las cosas, seis pensadores y pensadoras intentarán situar su trabajo, encarnarlo en un lugar concreto a partir de las lecturas que les inspiran.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/flexo-6-6-el-turismo-seminario-a-cargo-de-saida-palou/227743,"De ""Barcelona, destino turístico"", de Saida Palou, a ""Turismo cultural. Entre la experiencia y el ritual"", de José Antonio Donaire","7, 14 y 28 mayo 2018","7, 14 y 28 mayo 2018"
1527238243-32,http://www.cccb.org/es/actividades,Conferencia de Masha Gessen,http://www.cccb.org/es/actividades/ficha/conferencia-de-masha-gessen/229028,Conferencia de Masha Gessen,http://www.cccb.org/rcs_gene/BONA_1000_Gessen_by_Tanya_Sazansky_b.jpg,"En el marco del Día Orwell y a raíz de la publicación en castellano de su libro El futuro es historia. Rusia y el regreso del totalitarismo (Turner, 2018), la periodista y activista Masha Gessen insta a revivificar el ideal de la democracia, ejercicio necesario para contrarrestar las narrativas opresoras y totalitarias.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/conferencia-de-masha-gessen/229028,,6 junio 2018,6 junio 2018
