event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__6,event_venue__CCCB,event_category__CCCB__Exposición,event_id,event_title2,event_start,event_end
A Walk in Fukushima. Don’t Follow the Wind,http://www.cccb.org/es/actividades/ficha/a-walk-in-fukushima-dont-follow-the-wind/227755,A Walk in Fukushima. Don’t Follow the Wind,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",A Walk in Fukushima es un vídeo en 360º rodado en la zona radioactiva y sus inmediaciones. Esta incursión íntima en la zona inaccesible incluye los emplazamientos de la exposición Don't Follow the Wind y llega hasta las proximidades de la central nuclear.,null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/a-walk-in-fukushima-dont-follow-the-wind/227755,Instalación en el CCCB,27 octubre - 12 noviembre 2017,27 octubre - 12 noviembre 2017
"¿Nuevo clima, nuevas enfermedades?",http://www.cccb.org/es/actividades/ficha/nuevo-clima-nuevas-enfermedades/227558,"¿Nuevo clima, nuevas enfermedades?","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Los profesores de investigación ICREA Frederic Bartumeus (CEAB-CSIC) y Xavier Rodó (ISGlobal) conversarán sobre el rol del cambio climático en la emergencia y la expansión de enfermedades infecciosas,null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/nuevo-clima-nuevas-enfermedades/227558,Charla con Frederic Bartumeus y Xavier Rodó,14 noviembre 2017,14 noviembre 2017
Zeppelin 2017: «Sonidos concretos»,http://www.cccb.org/es/actividades/ficha/zeppelin-2017-sonidos-concretos/227670,Zeppelin 2017: «Sonidos concretos»,http://www.cccb.org/rcs_gene/zeppelin-2017_cccb.jpg,"Este año el festival Zeppelin, proyecto de la Orquesta del Caos, propone dos nuevas jornadas de conciertos y actividades para descubrir las músicas electroacústicas. Esta edición, además, homenajea a uno de los padres de la «música concreta»: Pierre Henry (1927-2017).",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/zeppelin-2017-sonidos-concretos/227670,Festival de músicas electroacústicas y arte sonoro,3 - 4 noviembre 2017,3 - 4 noviembre 2017
