event_link,event_link-href,event_title1,event_start,event_text,event_image-src,event_end,event_category__Exposición__Galerías__Arte emergente__Ilustración,event_organizer__Miscelanea,event_venue__Miscelanea,event_maplink__1,event_cost__0,event_id,event_title2
"El Espejo","http://www.miscelanea.info/e948/el-espejo","El Espejo","08
						Ene '16
						


											al
						31
						Ene '16","INAUGURACIÓN: Viernes 8 a las 20.00h.","http://www.miscelanea.info/public/images/postalfinalrgb.jpg","08
						Ene '16
						


											al
						31
						Ene '16","null","null","null","null","null","/e948/el-espejo","SRGER"
