https://www.facebook.com/events/1783055565271294/,Intuït,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/13524547_728102230625839_605639925640457532_n.jpg?_nc_eui=yl2obprf99jpp1qEpDvyUKYQ8-o&oh=7aa9b3242596990186b0eacd1ec3f2c9&oe=58041E04' width='228' height='182' alt='Intuït' />Rammsy fa la música mentre la Marina i la Margherita ballen. Observem i detectem. No hi ha lloc correcte i tot està fixat. Intuïtivament, reaccionem.  

Les coses es ballugues. Els contorns de les muntanyes. Les formes dels arbres. La manera en què el vent raspalla l'herba. Els núvols. I per alguna raó o una altra, trobem les coses que es balluguen difícils de seguir la pista.

I li diem a la gent, estiguis quieta així que puc veure't. Mantingue’t quiet per a la càmera. I diem, arreglem les coses, anem a fer-ho quadrar tot.

Organitza Upstairsbcn i patrocina Cervesa Montseny.</p><p><a href='https://www.facebook.com/events/1783055565271294/' target='_blank'>+info</a></p>",07/22/2016,,"Exposición, Espacios alternativos",Les filles Föllen,"Piramidón, Centre d'Art Contemporani",0,1,1,1
https://www.facebook.com/events/1743465995911272/,Exactitudes — Exhibition Opening & Book Signing,"<p><img src='http://scontent.xx.fbcdn.net/t31.0-8/s720x720/13580636_625754254249193_9025317991678014480_o.jpg?_nc_eui=paYhInNs_dsAUiKvzgqyIEvg3_c' width='228' height='182' alt='Exactitudes — Exhibition Opening & Book Signing' />Exactitudes exhibition opening at Wer-Haus:

• Thursday 7th July
• 19:00h

Photographer Ari Versluis and profiler Ellie Uyttenbroek have worked together since October 1994. Inspired by a shared interest in the striking dress codes of various social groups, they have systematically documented numerous identities over the last 21 years. Rotterdam’s heterogeneous, multicultural street scene remains a major source of inspiration for Ari Versluis and Ellie Uyttenbroek, although since 1998 they have also worked in many cities abroad.

They call their series Exactitudes: a contraction of exact and attitude. By registering their subjects in an identical framework, with similar poses and a strictly observed dress code, Versluis and Uyttenbroek provide an almost scientific, anthropological record of people’s attempts to distinguish themselves from others by assuming a group identity. The apparent contradiction between individuality and uniformity is, however, taken to such extremes in their arresting objective-looking photographic viewpoint and stylistic analysis that the artistic aspect clearly dominates the purely documentary element.
_________________________________________________________

Wer-Haus
Aragó, 287, 08009 Barcelona
www.wer-haus.com</p><p><a href='https://www.facebook.com/events/1743465995911272/' target='_blank'>+info</a></p>",07/07/2016,,"Exposición, Espacios alternativos",Wer-Haus,Wer-Haus,0,1,1,1
https://www.facebook.com/events/274293609595702/,VIDA,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13529024_1040925399323224_5824509351298975207_n.jpg?_nc_eui=9VZY272p4ZDV0qK5KiHu3IzjiUo&oh=cba738480d15055fc0203eae85ebb796&oe=5802EF1C' width='228' height='182' alt='VIDA' />El próximo Jueves 7 a partir de las 19h en @ColibriRojobcn #inauguramos la #expobcn de Juan Carlos Valdiviezo ""Vida""
Una obra inspirada el la vida,en el sentir de las emociones,en la sensualidad de la vida y su decadencia misma como parte del proceso de vida humana.</p><p><a href='https://www.facebook.com/events/274293609595702/' target='_blank'>+info</a></p>",07/07/2016,,"Exposición, Espacios alternativos",Galeria Colibri Rojo,Galeria Colibri Rojo,0,1,1,1
https://www.facebook.com/events/1647362415586089/,Opening exhibition BIPA 2016 - Night Falls,"<p><img src='http://scontent.xx.fbcdn.net/t31.0-8/s720x720/13580668_10154448983623738_8450437541875665994_o.jpg?_nc_eui=xP7URbe9js98tjpj7rRHLQDwWWg' width='228' height='182' alt='Opening exhibition BIPA 2016 - Night Falls' />Dear Friend, I am glad to invite you to the opening of the Barcelona International Photography Awards BIPA 2016. 
I am presenting the project Night Falls, made in Havana, Cuba. The exhibition will show the works of the eight winners. 
I hope to see you there! 

Benvolgut/da amic/amiga, em plau convidar-te a la inauguració dels Barcelona International Photography Awards BIPA 2016. 
Presento el projecte Night Falls, fet a l'Havana, Cuba.
L'exposició presenta els treballs dels vuit guanyadors del premi BIPA. 
Espero comptar amb la teva presència!</p><p><a href='https://www.facebook.com/events/1647362415586089/' target='_blank'>+info</a></p>",07/05/2016,,"Exposición, Espacios alternativos",Enric Duch,Galería Valid Foto BCN,0,1,1,1
