"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Taller ""¿cómo politizar la carne y resistir en la desmesura?""","Centre Civic Can Felipa","Maike Moncayo","04/14/2018","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/189101831881835/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/30515574_10156384333754443_7534740846260781056_o.jpg?_nc_cat=0&oh=8d8311a84e48c02c3051fa94bdb8a393&oe=5B7561D8' width='228' height='182' alt='Taller ""¿cómo politizar la carne y resistir en la desmesura?""' />CAST<br />poner el cuerpo, poética y política ¿cómo politizar la carne y resistir en la desmesura? *dirigido a quienes quieran sentipensar desde sus propias carnes, lentamente.<br /><br />Taller a cargo de Lucrecia Masson en el marco de la exposición ""Emocions incendiàries""<br /><br />en este taller se trata de compartir un espacio de reflexión y experimentación donde desdibujar las fronteras de lo normal corporal. según colectivamente decidamos, desde distintas técnicas y soportes, nos proponemos acabar con una pequeña producción poética/visual. aproximarnos a las políticas radicales de la gordura y la disidencia corporal tiene sobre todo la intención de hacer de ellas una herramienta de resistencia individual y colectiva.<br /><br />ideales de belleza y salud / corporalidades erróneas / etiquetas / diagnósticos / marcas /<br />existencias incómodas / subjetividades vulnerables / cuerpos que dan asco-miedo-<br />vergüenza-inseguridad-culpa / la rebelión de los cuerpos disidentes<br /><br />os esperamos con cerveza y pica pica!<br /><br />CAT<br />posar el cos, poètica i política, com polititzar la carn i resistir en la desmesura? *dirigit als qui vulguin sentipensar des de les seves pròpies carns, lentament.<br /><br />Taller a càrrec de Lucrecia Masson en el marc de l'exposició ""Emocions incendiàries""<br /><br />en aquest taller es tracta de compartir un espai de reflexió i experimentació on desdibuixar les fronteres del normal corporal. segons decidim col·lectivament, des de diferents tècniques i suports, ens proposem acabar amb una petita producció poètica/visual. aproximar-nos a les polítiques radicals de la grassor i la dissidència corporal té sobretot la intenció de fer d'elles una eina de resistència individual i col·lectiva.<br /><br />ideals de bellesa i salut / corporalitats errònies / etiquetes / diagnòstics / marques /<br />existències incòmodes / subjectivitats vulnerables / cossos que fan fàstic-por-<br />vergonya-inseguretat-culpa / la rebel·lió dels cossos dissidents<br /><br />us esperem amb cervesa i pica pica!</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/30515574_10156384333754443_7534740846260781056_o.jpg?_nc_cat=0&oh=8d8311a84e48c02c3051fa94bdb8a393&oe=5B7561D8"
"Project Room V at Choko","CHOKO","Choko Barcelona","04/19/2018","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/158938808114077/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/30571776_2135589453327372_2471584873748365312_o.jpg?_nc_cat=0&oh=78f6652b94a1abbdd04a4976043568d9&oe=5B65FD75' width='228' height='182' alt='Project Room V at Choko' />B. SEVE Y SERGI MORESO SERÁN LOS PROTAGONISTAS DE LA QUINTA EDICIÓN DE PROJECT ROOM EN CHOKO<br /><br />Project Room V abrirá sus puertas el próximo jueves 19 de abril, y nos presentará a dos artistas con mucho talento y admirables en su materia: B. Seve y Sergi Moreso.<br /><br />La exhibición albergará obras pintadas al óleo, de gran tamaño, como son los trabajos de B. Seve, y pequeñas viñetas cargadas du humor y sátira, reflejo de una sociedad inquietante, como son las obras de Sergi.<br /><br />Para la ocasión contaremos con la música de Triad (Slice / Watermelon) FR.<br /><br />▫▫▫▫▫▫▫▫▫▫▫▫▫▫▫▫<br /><br />B. SEVE AND SERGI MORESO WILL BE THE PROTAGONISTS OF THE FIFTH PROJECT ROOM EDITION AT CHOKO<br /> <br />Project Room V will be inaugurated next Thursday 19th April, and we will be presenting two very talented artists, admired in their respective fields: B. Seve and Sergi Moreso.<br /> <br />The exhibition will showcase large-scale oil paintings by B. Seve and smaller cartoon strips loaded with satirical humor, a reflection of today’s disturbing society by Sergi Moreso.<br />Our friends from Triad (Slice / Watermelon) FR.  will set the mood with their music.<br /><br /><br />✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎<br />ARTISTS<br />* B. SEVE<br />* SERGI MORESO<br /><br />MUSIC<br />* TRIAD<br />✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎<br /><br />DECK OUT YOUR WALLS IN STYLE | BUY ART <br /><br />▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪<br />B. Seve <br />B. Seve es artista y arquitecto, y tiene por vocación contribuir a un desarrollo sostenible a través de un pensamiento holístico. Como arquitecto y artista especialista en ecodiseños, siente gran interés por los procesos y los materiales usados. La mayoría de sus obras son creadas sobre madera recuperada y reciclada. Las técnicas que emplea son: pintura al óleo con pigmentos totalmente naturales (aceite de lino + pigmentos como la cochinilla, ocres de tierra, óxidos de zinc, temples, limón, etc.) así como el grabado sobre madera. También trabaja sobre lienzo, aunque prefiere la madera ya que se puede grabar, cortar y dar un aspecto de relieve que da profundidad a la obra. Su trabajo tiene, por supuesto, una vocación ambiental de crítica social, creando paisajes urbanos mentales (relacionados con sentimientos, colores, etc.) o retratos sociales.<br />Se trata  de una clara reivindicación de pensamiento ecológico como una necesidad de singularidad del diseño – este objeto es único – frente a muchos objetos industrializados y de mala calidad, idénticos, ""desvío barato de las enseñanzas del movimiento moderno"" opina el artista.<br />Para la ocasión B. Seve ha escogido cinco obras, definidas por dos conceptos que dieron lugar a las series que nos presenta.<br />Teotitlan, Noche en Arrazola y Lâcher Prisepertenecen a la serie ‘Soul City’: ""son representaciones abstractas de ciudades y paisajes urbanos en los que he vivido y me han marcado. El uso del color es importante en estas obras"".<br />Malal e Isadora pertenecen a la serie ‘Revealed and Transformed’: ""suelen ser retratos de personas influyentes que marcaron nuestra sociedad, o que me marcaron a mí personalmente"".<br />www.brunoseve.com<br />www.saatchiart.com/brunoseve<br /><br />▫▫▫▫▫▫▫▫▫▫▫▫▫▫▫▫<br /><br />B. Seve is an artist and architect. His objective is to contribute to sustainable development through a more holistic approach and vision. As an architect and specialist in eco design, he is careful with the process employed and the materials used. The majority of his works are done on used or recycled wood. The techniques at work: oil paint with natural pigments (cochineal, ochre, zinc, lemon, etc.) and painted on wood. Some works are done on canvas but the ones on wood are interesting due to the possibilities this material offers to the artist. His work is a clear critique of society, creating mental landscapes (depiction of his feelings through colors) or social portraits. This is clearly a unique take on sustainability through design. This object is unique compared to the myriad of industrialized manufactured goods of poor quality, ""a cheap reflection of the current modern trends"" believes the artist.<br />For the occasion B. Seve has chosen five pieces of art, defined by two concepts that gave rise to the series presented to us.<br />Teotitlan, Noche en Arrazola and Lâcher Prisebelongs to the 'Soul City' series: ""They are abstract representations of cities and urban landscapes in which I have lived and which have marked me. The use of color is important in these works"".<br />Malal and Isadora belong to the 'Revealed and Transformed' series: ""Usually they are portraits of influential people that marked our society, or that marked me personally"".<br /><br />▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪▪<br /><br />.Sergi Moreso <br />“Dibujo para reírme de mí mismo y de quien se dé por aludido. Sin acritud”,  afirma Sergi. Las viñetas de este ilustrador vienen cargadas de un humor satírico que no deja títere con cabeza. Se trata del reflejo de una sociedad cada vez más ensimismada en temas poco relevantes, y poco comprometida con nada en general. Sergi da forma a todo esto a través de sus viñetas: “siento la necesidad de poner un poco el freno y mirar a mi alrededor. Nos vamos un poco a la mierda pero bien, tenemos anestesia y será indoloro. O no. ¿Yo qué sé? Me da igual”.<br />Sergi ha hecho esta selección para Choko “porque creo que son las que mejor funcionan colgadas en la pared y así, si tienes una en casa y vienen visitas podéis reír o llorar juntos que es muy bonito”.<br />www.instagram.com/sergi_moreso<br />▫▫▫▫▫▫▫▫▫▫▫▫▫▫▫▫<br />""I draw to laugh at myself and at the person which I am depicting or trying to depict. Without acrimony,"" says Sergi. The vignettes of this illustrator are loaded with a satirical humor. It is about the reflection of a society that is becoming more and more absorbed in less relevant issues, and who barely commits to anything in general. Sergi gives shape to all this through his cartoons: ""I feel the need to slow down and take a look around me. It’s all going tits up but it’s fine, we have anesthesia and it will be painless. Or not. Don’t know, don’t care"".<br />Sergi has made this selection for Choko ""because I think they are the best works to hang on a wall and that way, if you have one at home and people come to visit you, you can have a laugh or cry together and that is very beautiful.""<br /><br /><br />✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎✎<br /><br />Choko es un club privado de fumadores y es indispensable ser socio para asistir a la exhibición.<br />El DNI es obligatorio.<br />¡Gracias!<br /><br />Choko is a private smoking club and it is necessary to be member to assist the exhibition.<br />ID mandatory.<br />Thank you!</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/30571776_2135589453327372_2471584873748365312_o.jpg?_nc_cat=0&oh=78f6652b94a1abbdd04a4976043568d9&oe=5B65FD75"
"PRINTed #4. Publicacions singulars","EINA Centre Universitari de Disseny i Art de Barcelona","EINA Centre Universitari de Disseny i Art de Barcelona","04/21/2018","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1256289707848759/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/30531475_1805946192801286_5062612495940714496_n.jpg?_nc_cat=0&oh=11c09aec091db2c39a365f322dac3a89&oe=5B2A9C6C' width='228' height='182' alt='PRINTed #4. Publicacions singulars' />PRINT.ed es proposa com a una fira de petit format dedicada a l'àmbit de les publicacions singulars, entenent com a tals tota mena de treballs d'edició on s'especula al voltant de la idea de llibre en el seu sentit més ampli.<br />---<br />PRINT.ed se plantea como una feria de pequeño formato dedicada al ámbito de las publicaciones singulares, entendiendo como tales todo tipo de trabajos de edición en los que se especula sobre la idea de libro en su sentido más amplio.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/30531475_1805946192801286_5062612495940714496_n.jpg?_nc_cat=0&oh=11c09aec091db2c39a365f322dac3a89&oe=5B2A9C6C"
"COR Gallery presents- Abi Fantastic Art Exhibition","Carrer de Lledó 10, 08002 Barcelona (Barcelona), Espanya","Collaboration Station","04/13/2018","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/2057423771181830/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/30221445_1401678346602645_602577885789683712_o.jpg?_nc_cat=0&oh=0e1d5c5c27a7cbe69c3d4ed1cd6e416f&oe=5B717CF5' width='228' height='182' alt='COR Gallery presents- Abi Fantastic Art Exhibition' />COR Gallery hosts another exciting painting exhibition- this time around from Artist<br /><br />Abi Fantastic<br /><br />Come and enjoy an afternoon in this great new space to see these bold and colourful Abstract Expressionism paintings.<br /><br />There will be music, a bit of performance for you and some little surprises! <br /><br />Also look out for the official opening event of the space Friday 11th May!<br /><br />See you there.....<br /><br />www.abifantastic.com<br />Instagram- Abi Fantastic<br />fb - Abi Fantastic Art</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/30221445_1401678346602645_602577885789683712_o.jpg?_nc_cat=0&oh=0e1d5c5c27a7cbe69c3d4ed1cd6e416f&oe=5B717CF5"
"Jantus & Rose Madone: Live Painting Session","Carrer de Lledó, 10, 08002 Barcelona (Barcelona), Espanya","Jantus","04/11/2018","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/164903854171979/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/29871769_2030907203828755_7850470348068042868_o.jpg?_nc_cat=0&oh=33ba3eca9bc3fe2f833e2b97bd091450&oe=5B711FC3' width='228' height='182' alt='Jantus & Rose Madone: Live Painting Session' />Jantus & Rose Madone vuelven a juntarse para pintar en vivo durante el Closing de la exposición de Jantus en la Galería Cor. <br />En ésta ocasión la exuberancia de colores de sus obras se enfrenta al lenguaje monocromático de Rose Madone. <br />Los esperamos a todxs para disfrutar una vez más de una jornada repleta de arte contemporáneo acompañado de música seleccionada. <br /><br />Jantus & Rose Madone will paint live during the Closing of the exhibition of Jantus in Cor Gallery. On this occasion the colourful exuberance of his work will face Rose Madone´s monochromatic language. Once more we invite everyone to join a night full of contemporary art and selected music.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/29871769_2030907203828755_7850470348068042868_o.jpg?_nc_cat=0&oh=33ba3eca9bc3fe2f833e2b97bd091450&oe=5B711FC3"
"Inauguración 'Excessocenus'. Cristina de Middel y Bruno Morais","Fundació Foto Colectania","Fundació Foto Colectania","04/18/2018","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/465910437145422/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-0/q92/p180x540/30624575_10155770220636843_47794013817798656_o.jpg?_nc_cat=0&oh=8a6fcd0431a28279d25566414f1d3429&oe=5B2A1826' width='228' height='182' alt='Inauguración 'Excessocenus'. Cristina de Middel y Bruno Morais' />Inauguración de la instalación EXCESSOCENUS de Cristina de Middel y Bruno Morais dentro de la programación del Festival Art Photo Bcn .  <br /><br />Os invitamos a la presentación de la instalación EXCESSOCENUS que Cristina de Middel y Bruno Morais han realizado en la biblioteca de Foto Colectania. <br />La presentación tendrá lugar en Foto Colectania y correrá a cargo de los artistas, con los que conectaremos vía Skype. Tras la presentación, abriremos un turno de preguntas entre los asistentes para conocer los entresijos del proyecto, su peculiar producción y adaptación al espacio.<br /><br />EXCESSOCENUS indaga en el desarrollo excesivo de la sociedad actual, que es el principal creador de una desigualdad absoluta entre los ciudadanos. Desigualdades insondables que se reflejan de forma más patente en países subdesarrollados. Con estas imágenes los autores hacen un guiño al espectador buscándole en las imágenes, señalándole hacia dónde mirar para acabar reflexionando sobre los propios hábitos de consumo, sus motivaciones y consecuencias.<br />Las imágenes de esta muestra están producidas en soportes muy diversos que reflejan a su vez la gran variedad de mecanismos que tenemos en la actualidad para vehicular un mensaje de forma que la imagen invada nuestras vidas.<br /><br />-------------------------------------------------------------------------<br /><br />Entrada gratuita. Aforo limitado.<br />Después de la actividad se ofrecerá una cerveza Estrella Damm.<br /><br />La actividad tendrá lugar en Foto Colectania y la instalación podrá verse en la biblioteca hasta el 7 de mayo.<br /><br />Esta actividad forma parte del programa de actividades de Foto Colectania que cuentan con la colaboración de la #FundacióDamm. <br /><br />-------------------------------------------------------------------------<br /><br />Esta actividad forma parte del FESTIVAL DE FOTOGRAFÍA EMERGENTE DE BARCELONA 2018, que organiza ART PHOTO BCN. Más info: www.artphotobcn.com/<br /><br />Colaborador Principal: #FundaciónBancoSabadell<br />Colaborador de Actividades: #DammFundació<br /><br />Fotografía: ©Cristina de Middel</p>","https://scontent.xx.fbcdn.net/v/t1.0-0/q92/p180x540/30624575_10155770220636843_47794013817798656_o.jpg?_nc_cat=0&oh=8a6fcd0431a28279d25566414f1d3429&oe=5B2A1826"
"Èxit. Centrifugacions I - Exposició de Projectes Finals","Escola Massana Centre d'Art i Disseny de Barcelona","Escola Massana Centre d'Art i Disseny de Barcelona","04/12/2018","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/159340391411807/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/30629120_1730984986958938_8778423715730817024_o.jpg?_nc_cat=0&oh=280a3729fc37d5e38d2218ded24b7c28&oe=5B62E1EE' width='228' height='182' alt='Èxit. Centrifugacions I - Exposició de Projectes Finals' />EXPOSICIÓ DE PROJECTES FINALS DE L'ESCOLA MASSANA<br /><br />Centrifugacions I inicia una sèrie d’exposicions on es mostraran els millors projectes dels alumnes de l’Escola Massana. El fil conductor d’aquesta primera mostra és la transversalitat i la diversitat de propostes que ens arriben des dels diferents plans d’estudi. Dels projectes més conceptuals als més formals, dels que han desenvolupat recerques sobre els materials i les tècniques fins als que proposen reflexions sobre la funció de la imatge en la societat contemporània. <br /><br />>> INAUGURACIÓ:<br />Dijous 12 d'abril a les 19h<br />Espai Busquets<br /><br />>> EXPOSICIÓ<br />Del 12 d'abril al 30 de maig 2018<br /><br />Més informació disponible a: www.escolamassana.cat/ca/exit-centrifugacions-i_39151</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/30629120_1730984986958938_8778423715730817024_o.jpg?_nc_cat=0&oh=280a3729fc37d5e38d2218ded24b7c28&oe=5B62E1EE"
"Quadrat","PLOM Gallery / Arte contemporáneo para niños.","PLOM Gallery / Arte contemporáneo para niños.","04/14/2018","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/587548384977482/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/29873405_1382690885210576_7847702976582492293_o.jpg?_nc_cat=0&oh=54f280c32cec1fd96b335c0b5e133f2e&oe=5B62C0AC' width='228' height='182' alt='Quadrat' />Éste sábado dia 14/4 a las 17.30  inauguramos una exposición de la artista Martina Manyà.<br />Es una exposición ""interactiva"", venid con los niños!!!</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/29873405_1382690885210576_7847702976582492293_o.jpg?_nc_cat=0&oh=54f280c32cec1fd96b335c0b5e133f2e&oe=5B62C0AC"
"Mostra del Seminari d'Impressió Experimental Xavier Nogués","Escola Massana Centre d'Art i Disseny de Barcelona","Escola Massana Centre d'Art i Disseny de Barcelona","04/11/2018","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/185772168722354/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/30624243_1730971846960252_2733010651063517184_o.jpg?_nc_cat=0&oh=dddeb47876a9edcb7d406d7cca728c3c&oe=5B2C73E1' width='228' height='182' alt='Mostra del Seminari d'Impressió Experimental Xavier Nogués' />Mostra dels resultats del 8è Seminari d’Impressió Experimental Xavier Nogués a l'Escola Massana.<br /><br />El Seminari, dut a terme en col·laboració amb l'Istituto Superiore per le Industrie Artistiche (www.isiafaenza.it) es va celebrar del 10 al 19 de juliol de 2017 a la ciutat italiana d’Urbino amb dotze alumnes de l’Escola Massana i sis alumnes d’Urbino.<br /><br />>> INAUGURACIÓ:<br />11 d’abril a les 19h <br />Espai Trans <br /><br />>> EXPOSICIÓ:<br />11 d'abril – 24 d'abril 2018<br />Espai Trans<br /><br />Més informació disponible a: www.escolamassana.cat/ca/seminari-d-impressio-experimental_39259</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/30624243_1730971846960252_2733010651063517184_o.jpg?_nc_cat=0&oh=dddeb47876a9edcb7d406d7cca728c3c&oe=5B2C73E1"
"Conferència Judith Butler - Retransmissió en directe","CCCB","CCCB","04/17/2018","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/719091205146854/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/30530730_10155477697743733_8032332203574689792_o.jpg?_nc_cat=0&oh=cef3f5dc207d9fb20b9a1ad76323f940&oe=5B69FEDE' width='228' height='182' alt='Conferència Judith Butler - Retransmissió en directe' />El 17 d'abril, la filòsofa Judith Butler ofereix ""L'ètica i la política de la no-violència"", la segona conferència del cicle ""Som adults? Converses per pensar l'educació"" que té lloc durant els mesos d'abril i maig al CCCB. Presenta Marina Garcés. #EducacioCCCB #ButlerCCCB<br /><br />Entrades esgotades. Hi haurà retransmissió en directe des del web del CCCB. Enllaç disponible en uns dies.<br /><br />Partint de la premissa que la interdependència és una condició inherent dels éssers humans, Judith Butler reflexionarà sobre la necessitat de situar la no-violència al centre de l’ètica i la política.<br /><br />Segons Judith Butler, tot i que sovint s’ha emprat la noció de «dependència» per justificar el relat colonial, en adduir que unes poblacions són més dependents que d’altres, aquesta paraula agafa un sentit ben diferent quan pensem en la condició de necessitat i vulnerabilitat que caracteritza les nostres vides des de la infantesa fins a la vellesa. Quan ens fem adults no deixem mai de ser dependents perquè no som éssers que puguin sostenir-se a si mateixos. Sempre ens repengem en un altre o en un conjunt de serveis públics, ja sigui el paviment sobre el qual caminem, la biblioteca a la qual anem o els serveis bàsics de salut i les formes de refugi que sustenten les nostres vides. D’acord amb Judith Butler, una de les raons per les quals les retallades i les polítiques d’austeritat sota el neoliberalisme són tan inacceptables és que neguen o subcontracten els serveis públics bàsics que necessitem per viure i créixer. En aquesta conferència, Butler es basarà en el treball fet per Adriana Cavarero per considerar què vol dir dependre d’un altre cos i quines implicacions té aquesta dependència per a la renovació dels ideals socialistes i per a una ètica i una política de la no-violència.<br /><br />Amb motiu d'aquesta conferència, l'Institut d'Humanitats de Barcelona ha organitzat el curs «Lectores de Judith Butler», que comptarà amb la participació de Marta Segarra, Lorena Fuster, Meri Torras, Begonya Saez, Marina Garcés i Joana Masó.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/30530730_10155477697743733_8032332203574689792_o.jpg?_nc_cat=0&oh=cef3f5dc207d9fb20b9a1ad76323f940&oe=5B69FEDE"
