event_link,event_link-href,event_title1,event_start,event_text,event_image-src,event_end,event_category__Exposición__Galerías__Arte emergente__Ilustración,event_organizer__Miscelanea,event_venue__Miscelanea,event_maplink__1,event_cost__0,event_id,event_title2
MARILYN TENÍA ONCE DEDOS EN LOS PIES,http://www.miscelanea.info/e973/marilyn-tenia-once-dedos-en-los-pies,MARILYN TENÍA ONCE DEDOS EN LOS PIES,"11
						May '16
						


											al
						29
						May '16",INAUGURACIÓN: Miércoles 11 a las 20:00h.,http://www.miscelanea.info/public/images/flyermisce_copy2.jpg,"11
						May '16
						


											al
						29
						May '16",null,null,null,null,null,/e973/marilyn-tenia-once-dedos-en-los-pies,Maria Herreros
