event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__6,event_venue__CCCB,event_category__CCCB__Exposición,event_id,event_title2,event_start,event_end
Lapsus Festival,http://www.cccb.org/es/actividades/ficha/lapsus-festival/225833,Lapsus Festival,http://www.cccb.org/rcs_gene/web_cccb.jpg,"El Lapsus Festival vuelve al CCCB en su cuarta edición con un formato a medida y una selección de lo más nuevo en materia de músicas electrónicas de vanguardia. Organizado por el colectivo Lapsus, llega un año más al Teatro del CCCB con horas de actividad sin interrupción.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/lapsus-festival/225833,Festival de músicas electrónicas de vanguardia,1 abril 2017,1 abril 2017
"Lampedusa, un mar en llamas",http://www.cccb.org/es/actividades/ficha/lampedusa-un-mar-en-llamas/226022,"Lampedusa, un mar en llamas",http://www.cccb.org/rcs_gene/Fuocoammare-1.jpg,"Una sesión sobre la tragedia de los migrantes en el Mediterráneo, con el médico de Lampedusa Pietro Bartolo y la proyección del documental Fuocoammare, de Gianfranco Rosi",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/lampedusa-un-mar-en-llamas/226022,Conversación con Pietro Bartolo y proyección del documental «Fuocoammare»,28 marzo 2017,28 marzo 2017
Aula Oberta #10: Ingrid Guardiola,http://www.cccb.org/es/actividades/ficha/aula-oberta-10-ingrid-guardiola/226063,Aula Oberta #10: Ingrid Guardiola,http://www.cccb.org/rcs_gene/Ingrid_4.png,"Un aula, dirigida por Marina Garcés, desde donde actualizar el discurso, los referentes y las prácticas de las humanidades en nuestra sociedad.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/aula-oberta-10-ingrid-guardiola/226063,"Saber, hacer, comprender",28 marzo 2017,28 marzo 2017
Flexo 5/6: La transformación. Seminario a cargo de Ester Jordana,http://www.cccb.org/es/actividades/ficha/flexo-5-6-la-transformacion-seminario-a-cargo-de-ester-jordana/225974,Flexo 5/6: La transformación. Seminario a cargo de Ester Jordana,http://www.cccb.org/rcs_gene/fire-1905608_960_720.jpg,"Permanentemente apelamos a la transformación como un horizonte del arte, la filosofía o la política. Sin embargo ¿a qué nos referimos cuando utilizamos esta noción? ¿Qué es lo que se transforma y cómo? ¿Es la transformación un objetivo en sí mismo?",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/flexo-5-6-la-transformacion-seminario-a-cargo-de-ester-jordana/225974,De «El nacimiento de la tragedia» de Friedrich Nietzsche a «El coraje de la verdad» de Michel Foucault,"3, 10 y 24 abril 2017","3, 10 y 24 abril 2017"
Un cadáver exquisito,http://www.cccb.org/es/actividades/ficha/un-cadaver-exquisito/226161,Un cadáver exquisito,http://www.cccb.org/rcs_gene/il-castello_federico-clavarino_cccb.jpg,"En el marco de la exposición «Fenomeno Fotolibro», y dentro de la programación del festival Kosmopolis, el colectivo Widephoto presenta este taller teórico-práctico para construir una «frase hecha» con fotos. De la mano del fotógrafo Federico Clavarino nos acercamos al relato en imágenes.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/un-cadaver-exquisito/226161,Taller de relato en imágenes con Federico Clavarino,26 marzo 2017,26 marzo 2017
Agitación y propaganda. El arte como arma de combate en el cine de Santiago Álvarez y Travis Wilkerson,http://www.cccb.org/es/actividades/ficha/agitacion-y-propaganda-el-arte-como-arma-de-combate-en-el-cine-de-santiago-alvarez-y-travis-wilkerson/225942,Agitación y propaganda. El arte como arma de combate en el cine de Santiago Álvarez y Travis Wilkerson,http://www.cccb.org/rcs_gene/wilkerson_web.jpg,"El cine de agitprop se refiere a la agitación y la propaganda. En los años treinta del siglo pasado, los documentales de este tipo pretendían influir sobre la opinión pública. Santiago Álvarez y, más tarde, Travis Wilkerson seguirán fieles a ese espíritu de provocación para transformar la realidad. Agitar, crear niveles de conciencia, contrainformar y movilizar, como afirma Santiago Álvarez, “sin plantearse rebajar el arte ni hacer pedagogía”.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/agitacion-y-propaganda-el-arte-como-arma-de-combate-en-el-cine-de-santiago-alvarez-y-travis-wilkerson/225942,El cine del CCCB,30 marzo 2017,30 marzo 2017
Kosmopolis,http://www.cccb.org/es/actividades/ficha/kosmopolis/226243,Kosmopolis,http://www.cccb.org/rcs_gene/a_la_colonia_penitenciaria.jpg,Una selección de títulos para adentrarse en el mundo del cine experimental a través de la literatura (o al revés).,null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/kosmopolis/226243,Archivo Xcèntric,22 - 26 marzo 2017,22 - 26 marzo 2017
"Actos sin palabras, correspondencias sin remitente. De Morgan Fisher y Thom Andersen a Laida Lertxundi",http://www.cccb.org/es/actividades/ficha/actos-sin-palabras-correspondencias-sin-remitente-de-morgan-fisher-y-thom-andersen-a-laida-lertxundi/225943,"Actos sin palabras, correspondencias sin remitente. De Morgan Fisher y Thom Andersen a Laida Lertxundi",http://www.cccb.org/rcs_gene/lertxundi_web.jpg,"Esta sesión propone una serie de correspondencias conceptuales entre las películas más recientes de la cineasta residente en Los Ángeles Laida Lertxundi y algunos de los primeros trabajos de dos de sus principales referentes, Morgan Fisher y Thom Andersen.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/actos-sin-palabras-correspondencias-sin-remitente-de-morgan-fisher-y-thom-andersen-a-laida-lertxundi/225943,El cine del CCCB,2 abril 2017,2 abril 2017
