event_link,event_link-href,event_image-src,event_title,event_start,event_end,event_text,event_venue__Museum für Gestaltung,event_organizer__Museum für Gestaltung,event_category__Museum für Gestaltung__Design__Ausstellung,event_cost__12,event_id
Staehelin und Hamburger – Museumsplakate,http://www.museum-gestaltung.ch/de/ausstellungen/jahresprogramm-2017/ausserdem/eingangshalle-toni-areal/staehelin-und-hamburger/,,Staehelin und Hamburger,25.08.2017 - 15.10.2017,25.08.2017 - 15.10.2017,In der Eingangshalle des Toni-Areals bespielt das Museum für Gestaltung die 140 m2 grosse Nordwand.,null,null,null,null,Staehelin und Hamburger
