event_title,event_start,event_text,event_image-src,event_end,event_base-url__http://www.cccanfelipa.cat/arts-visuals/exposicio-en-curs/,event_category__Exposición__Centre Cívic Can Felipa__Arte emergente,event_organizer__Centre Cívic Can Felipa,event_venue__Centre Cívic Can Felipa,event_maplink__1,event_cost__0,event_id
"APRENENT DE CAN FELIPA","Del 8.11.2016 al 13.02.2017","Inauguració: dimarts 8.11.2016 > 19.30h

	
	
	
	

	
	
	
	Quan l'arquitecte no supervisa l'obra això és el que passa

	
	
	
	 L'exposició és una trobada de diferents artistes en un mateix espai. Resumint, uns artistes que per donar-se a conèixer poden triar entre inventar històries, verídiques o no, o expressar la seva opinió sobre com va el món. El tema és on ho fan, com ho fan, quan ho fan, amb qui ho fan i quantes vegades ho fan. Can Felipa és un dels llocs. La tercera planta i l'espai expositiu serveix per ensenyar que l'arquitectura és interessant. L'arquitectura és la decoració de l'habitatge, i l'habitatge és l'espai on els artistes actuen; utilitzant les finestres, documentant un fet del barri, boxejant, proposant històries anònimes, pensant solucions, mostrant com es poden treure històries de Googlemaps, o fent un diccionari a partir d'una paraula que aquí no es pot dir.









En el fons podem resumir l'exposició amb una frase: ""Els néts culpen els avis. Tots els ingredients per a la repetició.







Amb Tamara Arroyo, José Begega, Vicky Benítez, Berta Canela, Azahara Cerezo, Alexandra García y Sergi Selvas.

	
	
	

	
	
	Tutoritzat/Comissariat per Martí Ansón







Consulteu la publicació dissenyada per Fernando Galende.","http://www.cccanfelipa.cat/uploads/programacio/t1/20161026191242-1.jpg","Del 8.11.2016 al 13.02.2017","null","null","null","null","null","null","APRENENT DE CAN FELIPA"
