event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__6,event_venue__CCCB,event_category__CCCB__Actividad,event_id,event_title2,event_start,event_end
"Conquistar el paraíso. Sueños, visiones y rebeliones",http://www.cccb.org/es/actividades/ficha/conquistar-el-paraiso-suenos-visiones-y-rebeliones/224312,"Conquistar el paraíso. Sueños, visiones y rebeliones",,"Este curso quiere explorar, a través de la historia del arte, el deseo humano de ir más allá de lo cotidiano y trascender a un estadio de perfección individual y social.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/conquistar-el-paraiso-suenos-visiones-y-rebeliones/224312,"Curso de historia del arte, dirigido por Joan Sureda","7, 14, 21 y 28 noviembre, 12 y 19 diciembre 2016","7, 14, 21 y 28 noviembre, 12 y 19 diciembre 2016"
