event_link,event_link-href,event_title1,event_start,event_text,event_image-src,event_end,event_category__Exposición__Galerías__Arte emergente__Ilustración,event_organizer__Miscelanea,event_venue__Miscelanea,event_maplink__1,event_cost__0,event_id,event_title2
EL SUELO,https://www.miscelanea.info/e995/el-suelo,EL SUELO,"23
						Nov '16
						


											to
						11
						Dec '16",INAUGURACIÓN: Miércoles 23 a las 20:00h.,https://www.miscelanea.info/public/images/elsueloweb.jpg,"23
						Nov '16
						


											to
						11
						Dec '16",null,null,null,null,null,/e995/el-suelo,Sara Fratini
