web-scraper-order,web-scraper-start-url,event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__,event_venue__CCCB,event_category__CCCB__Actividad,event_id,event_title2,event_start,event_end
1529531407-19,http://www.cccb.org/es/actividades/actuales/2,La carreta fantasma (Körkarlen),http://www.cccb.org/es/actividades/ficha/la-carreta-fantasma-korkarlen/229220,La carreta fantasma (Körkarlen),http://www.cccb.org/rcs_gene/cccb_gand18_s1_korkarlen.jpg,"La carreta fantasma (Körkalen)*
Victor Sjöström
1921 / Suecia / DCP / 103 min / VOSC / cine-concierto con Obsidian Kingdom

Uno de los grandes clásicos de la cinematografía nórdica y del cine mudo fantástico de todos los tiempos. Basada en la novela homónima de Selma Lagerlöf, la película remite a una leyenda sueca que asegura que la última persona pecadora que muera antes de las doce campanadas de Nochevieja tendrá que conducir un carruaje fantasmal durante un año. Esta premisa permite que asistamos a un itinerario espectral por los episodios más decadentes de la vida de David Holm (interpretado por el propio director, Victor Sjöström) en un in crescendo emocional hacia un final de impacto.

Esta ocasión de visionar La carreta fantasma es absolutamente especial: la banda sonora de la película ha sido compuesta y será interpretada en directo por el grupo Obsidian Kingdom, banda barcelonesa internacionalmente reconocida dentro de la escena del metal, el drone y la música industrial y avantgarde. Su sonido inmersivo, experimental y contundente se compenetra a la perfección con el espíritu mágico y fantasmagórico de un gran clásico como La carreta fantasma.

*No recomendada para menores de 16 años. 

Consulta la programación completa de Gandules'18 «Cine iluminado: Magia, lisergia y ocultismo».",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/la-carreta-fantasma-korkarlen/229220,Sesión 1: Magia,7 agosto 2018,7 agosto 2018
1529531398-15,http://www.cccb.org/es/actividades/actuales/2,Segona vida (Seconds),http://www.cccb.org/es/actividades/ficha/segona-vida-seconds/229224,Segona vida (Seconds),http://www.cccb.org/rcs_gene/cccb_gand18_s5_seconds.jpg,"Segona vida (Seconds)*
John Frankenheimer
1966 / EE.UU. / Blu-ray / 106 min / VOSC",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/segona-vida-seconds/229224,Sesión 5: Lisergia,15 agosto 2018,15 agosto 2018
1529531403-17,http://www.cccb.org/es/actividades/actuales/2,La torre de los siete jorobados,http://www.cccb.org/es/actividades/ficha/la-torre-de-los-siete-jorobados/229222,La torre de los siete jorobados,http://www.cccb.org/rcs_gene/cccb_gand18_s3_la-torre-de-los-siete-jorobados-2.jpg,"La torre de los siete jorobados*
Edgar Neville
1944 / España / 35 mm / 81 min / VO (es)",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/la-torre-de-los-siete-jorobados/229222,Sesión 3: Magia,9 agosto 2018,9 agosto 2018
1529531405-18,http://www.cccb.org/es/actividades/actuales/2,La noche del demonio (Night of the Demon),http://www.cccb.org/es/actividades/ficha/la-noche-del-demonio-night-of-the-demon/229221,La noche del demonio (Night of the Demon),http://www.cccb.org/rcs_gene/cccb_gand18_s2_curse-of-the-demon_2.jpg,"La noche del demonio (Night of the Demon)*
Jacques Tourneur
1957 / Reino Unido / 35 mm / 95 min / VOSE

Jacques Tourneur dirige con elegancia una de las mejores películas demoniacas de todos los tiempos. Dana Andrews da vida al Dr. Holden, un psiquiatra que acude a una convención de ocultismo en Londres, a pesar de ser un gran escéptico respecto al poder de la magia. Al llegar, recibe la noticia de la extraña muerte de uno de sus colegas, un accidente que parece estar en relación con un brujo llamado Karswell (Niall MacGinnis). La intromisión de Holden hace que Karswell maldiga al médico con unas runas mágicas y le condene a una muerte cercana que será ejecutada por una criatura demoniaca. Superstición, espiritismo, grimorios, criaturas del averno, magia blanca y negra… La noche del demonio despliega todo un abanico de prácticas ocultistas desde una perspectiva, sin embargo, inteligente y sutil, que evita caer en clichés tenebrosos o histéricos. La influencia del filme de Tourneur se dejaría ver en películas posteriores como The Ring (Hideo Nakata, 1998) o Arrástrame al Infierno (Sam Raimi, 2009).

*No recomendada para menores de 16 años. 

Consulta la programación completa de Gandules'18 «Cine iluminado: Magia, lisergia y ocultismo».",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/la-noche-del-demonio-night-of-the-demon/229221,Sesión 2: Magia,8 agosto 2018,8 agosto 2018
1529531442-32,http://www.cccb.org/es/actividades,Europa: de la esperanza a la desafección,http://www.cccb.org/es/actividades/ficha/europa-de-la-esperanza-a-la-desafeccion/229254,Europa: de la esperanza a la desafección,http://www.cccb.org/rcs_gene/foto_web_Europa_1000.jpg,"El CCCB y la British Academy organizan un seminario para analizar la creciente desafección hacia Europa, poniendo el foco sobre la situación en los países del sur de Europa y el Mediterráneo.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/europa-de-la-esperanza-a-la-desafeccion/229254,Una perspectiva mediterránea,2 julio 2018,2 julio 2018
1529531400-16,http://www.cccb.org/es/actividades/actuales/2,Mondo Cane,http://www.cccb.org/es/actividades/ficha/mondo-cane/229223,Mondo Cane,http://www.cccb.org/rcs_gene/cccb_gand18_s4_mondo-cane.jpg,"Mondo Cane*
Gualtiero Jacopetti, Paolo Cavara, Franco Prosperi
1962 / Italia / 35 mm / 108 min / VOSC

«Todas las escenas que verán en esta película son verídicas y siempre referidas a la verdad. Si acaso hubiera escenas amargas, es porque muchas cosas lo son sobre esta tierra». Con estas palabras arranca Mondo Cane, iniciadora del género llamado Cine Mondo, y todo un éxito de taquilla en el año 1962. La película está formada principalmente por material de archivo que muestra fragmentos de situaciones en diversos lugares del mundo: costumbres de las tribus en Papúa, rituales funerarios para mascotas en Pasadena, masajes para hombres ebrios en Japón o una performance de Ives Klein desfilan ante nuestras retinas –entre muchas otras tesituras– de manera caleidoscópica a lo largo de 108 minutos. El collage alucinógeno de sexo, violencia y anomalía que ofrece Mondo Cane preludió el tipo de narrativa que hoy podemos hilar de manera natural navegando por YouTube. La película, completamente novedosa en su momento, constituyó un fenómeno que recibió diversos galardones y fue nominada a la Palma de Oro de Cannes y al Oscar por la mejor canción.

*No recomendada para menores de 16 años.

Consulta la programación completa de Gandules'18 «Cine iluminado: Magia, lisergia y ocultismo».",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/mondo-cane/229223,Sesión 4: Lisergia,14 agosto 2018,14 agosto 2018
1529531413-22,http://www.cccb.org/es/actividades/actuales/2,Raphaëlle,http://www.cccb.org/es/actividades/ficha/raphaelle/229218,Raphaëlle,http://www.cccb.org/rcs_gene/grec-2018_cccb_raphaelle.jpg,"Tras presentar Nadia (Grec 2014), la historia de una joven afgana, y Claudia (Grec 2016), el testimonio de una hija de desaparecidos en Argentina, La Conquesta del Pol Sud vuelve al CCCB con Raphaëlle, una nueva obra de teatro documental con el que la compañía se interroga sobre el rol de la mujer en la sociedad. Raphaëlle nos cuenta el recorrido vital de Raphaëlle Pérez en el cambio de género; un camino marcado por la lucha por la identidad, por la autoafirmación y por la rotura de moldes.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/raphaelle/229218,Una obra de La Conquesta del Pol Sud,12 - 15 julio 2018,12 - 15 julio 2018
1529531409-20,http://www.cccb.org/es/actividades/actuales/2,Pantalla interior,http://www.cccb.org/es/actividades/ficha/pantalla-interior/229354,Pantalla interior,http://www.cccb.org/rcs_gene/imagen_web_marca_de_agua_CVM.jpg,"Inauguramos una pantalla dedicada a aquellos autores que emplean el cine como un instrumento para expresar el mundo de los sueños o la imaginación. El programa de esta primera edición, organizado en colaboración con el Center for Visual Music de Los Ángeles, rinde homenaje a la cineasta estadounidense Mary Ellen Bute (1906-1983), pionera en las formas fílmicas experimentales de la música visual y el arte electrónico.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/pantalla-interior/229354,Mary Ellen Bute,1 - 31 agosto 2018,1 - 31 agosto 2018
