event_link,event_link-href,event_title,event_image-src,event_text,event_start,event_end,event_maplink__1,event_cost__4,event_organizer__Fundación Suñol,event_venue__Fundación Suñol,event_category__Exposición__Fundación Suñol__Arte contemporáneo,event_id
"MÁS LITERARTURA
																					
										
																					20.02 - 24.04.2017",http://www.fundaciosunol.org/es/event/mes-literartura/?instance_id=2536,MÁS LITERARTURA,http://www.fundaciosunol.org/wp-content/uploads/2017/01/20161219_185825-710x350.jpg,"LITERARTURA es una actividad que investiga los caminos de ida y vuelta de la palabra a la imagen a partir de la lectura y el comentario de textos literarios que mantienen una relación temática, formal o contextual con las artes plásticas.",20.02. - 24.04.2017,20.02. - 24.04.2017,null,null,null,null,null,MÁS LITERARTURA
