"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Movimiento Biochar","CCCB","CCCB","03/10/2018","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/movimiento-biochar/228310",1,1,"<p><img src='http://www.cccb.org/rcs_gene/ESTACIO-CIUTAT-3.jpg' width='228' height='182' alt='Movimiento Biochar' />La jornada Movimiento Biochar se articula en torno a una serie de charlas y talleres sobre el estudio de los efectos del biochar en suelos empobrecidos y el uso que hacen de este carbón vegetal algunas cooperativas.</p>","http://www.cccb.org/rcs_gene/ESTACIO-CIUTAT-3.jpg"
"«Después del fin del mundo» visto por Barcelona + Sostenible - Barcelona por el Clima","CCCB","CCCB","03/07/2004","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/despues-del-fin-del-mundo-visto-por-barcelona-sostenible/227700",1,1,"<p><img src='http://www.cccb.org/rcs_gene/visita-comentada.jpg' width='228' height='182' alt='«Después del fin del mundo» visto por Barcelona + Sostenible - Barcelona por el Clima' />En el marco de la celebración en París de la COP 21, la red de firmantes del Compromiso Ciudadano por una Barcelona más Sostenible decidió ir un paso más allá y marcar unos objetivos ambiciosos de mitigación y adaptación concretando las acciones climáticas a corto y largo plazo para lograrlos. De esta manera, se constituyeron 9 equipos de trabajo que han estado desarrollando 9 proyectos que se recojen en el Compromiso de Barcelona por el Clima.</p>","http://www.cccb.org/rcs_gene/visita-comentada.jpg"
"Seis excéntricos chinos. Del presente a la antigüedad - A cargo de Manel Ollé, Anne-Hélène Suárez y Albert Galvany","CCCB","CCCB","02/14/2007","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/seis-excentricos-chinos-del-presente-a-la-antiguedad/228052",1,1,"<p><img src='http://www.cccb.org/rcs_gene/Excentrics-xinesos_webCCCB.jpg' width='228' height='182' alt='Seis excéntricos chinos. Del presente a la antigüedad - A cargo de Manel Ollé, Anne-Hélène Suárez y Albert Galvany' />A través de seis creadores y pensadores singulares y heterodoxos chinos, transitaremos por tres periodos muy diferentes. Invertiremos la flecha del tiempo y viajaremos desde el presente hasta la antigüedad, pasando por el esplendor creativo del periodo clásico de los Tang. Y nos veremos reflejados en ellos.</p>","http://www.cccb.org/rcs_gene/Excentrics-xinesos_webCCCB.jpg"
"Flexo 4/6. Las (in)humanidades. Seminario a cargo de Víctor García Tur - De ""Hiperobjetos: filosofía y ecología después del fin del mundo"", de Timothy Morton, a ""Solaris"", de Stanisław Lem","CCCB","CCCB","03/12/2018","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/flexo-4-6-las-inhumanidades-seminario-a-cargo-de-victor-garcia-tur/227736",1,1,"<p><img src='http://www.cccb.org/rcs_gene/Flexo_Inhumanitats_webCCCB.jpg' width='228' height='182' alt='Flexo 4/6. Las (in)humanidades. Seminario a cargo de Víctor García Tur - De ""Hiperobjetos: filosofía y ecología después del fin del mundo"", de Timothy Morton, a ""Solaris"", de Stanisław Lem' />La literatura, la antropología, el cine, la filosofía, el diseño y la poesía son métodos para reflexionar, para dar lugar a las cosas. En esta edición de Flexo, seis pensadores y pensadoras intentarán situar su trabajo, encarnarlo en un lugar concreto a partir de las lecturas que les inspiran.</p>","http://www.cccb.org/rcs_gene/Flexo_Inhumanitats_webCCCB.jpg"
"Conversación entre Donna Haraway y Marta Segarra - Debate por videoconferencia","CCCB","CCCB","03/05/2018","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/conversacion-entre-donna-haraway-y-marta-segarra/228165",1,1,"<p><img src='http://www.cccb.org/rcs_gene/Haraway-Segarra_1000.jpg' width='228' height='182' alt='Conversación entre Donna Haraway y Marta Segarra - Debate por videoconferencia' />Marta Segarra, directora de investigación del Laboratoire d’Études de Genre et de Sexualité del CNRS francés, conversará con la bióloga y filósofa  Donna Haraway sobre la necesidad de replantear la relación de los humanos con la Tierra y todos sus habitantes.</p>","http://www.cccb.org/rcs_gene/Haraway-Segarra_1000.jpg"
"Taller de realización de documentales: narrativas del antropoceno","CCCB","CCCB","02/17/2003","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/taller-de-realizacion-de-documentales-narrativas-del-antropoceno/226930",1,1,"<p><img src='http://www.cccb.org/rcs_gene/Taller-documental.jpg' width='228' height='182' alt='Taller de realización de documentales: narrativas del antropoceno' />Taller teoricopráctico que pretende introducir a los alumnos al mundo de la realización de documentales, con un interés particular en la temática del antropoceno.</p>","http://www.cccb.org/rcs_gene/Taller-documental.jpg"
"Inteligencia artificial como herramienta ante los fenómenos meteorológicos extremos","CCCB","CCCB","03/08/2018","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/inteligencia-artificial-como-herramienta-ante-los-fenomenos-meteorologicos-extremos/227597",1,1,"<p><img src='http://www.cccb.org/rcs_gene/fenomens-extrems..jpg' width='228' height='182' alt='Inteligencia artificial como herramienta ante los fenómenos meteorológicos extremos' />Los participantes realizarán una revisión del estado del arte de las metodologías que permiten predecir fenómenos naturales extremos, y prever y mitigar sus efectos.</p>","http://www.cccb.org/rcs_gene/fenomens-extrems..jpg"
"Un lugar en el mundo - Conversación de Paolo Cognetti con Cristian Palazzi","CCCB","CCCB","03/07/2018","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/un-lugar-en-el-mundo/228360",1,1,"<p><img src='http://www.cccb.org/rcs_gene/Cognetti_1000.jpg' width='228' height='182' alt='Un lugar en el mundo - Conversación de Paolo Cognetti con Cristian Palazzi' />Paolo Cognetti, autor de Las ocho montañas (Literatura Random House / Les vuit muntanyes, Navona, 2018), novela ganadora del Premio Strega 2017, reivindica la recuperación del íntimo vínculo entre la humanidad y la naturaleza</p>","http://www.cccb.org/rcs_gene/Cognetti_1000.jpg"
"OVNI 2018 - camino de retorno","CCCB","CCCB","03/08/2018","","03/11/2018","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/ovni-2018/228512",1,1,"<p><img src='http://www.cccb.org/rcs_gene/ovni-18_web-cccb_mer-grosse_thierry-de-cordier.jpg' width='228' height='182' alt='OVNI 2018 - camino de retorno' />Visiones – Silencios – Oscuridades<br /><br />Este OVNI propone un viaje anímico y reflexivo por la experiencia de la muerte: muerte física y muertes del ego. Planteado no como una programación habitual de vídeo sino como un ritual de paso, en el que transitaremos por visiones (vídeos), textos, sonidos y ritos, pero también por silencios y oscuridades compartidas...</p>","http://www.cccb.org/rcs_gene/ovni-18_web-cccb_mer-grosse_thierry-de-cordier.jpg"
"El pensamiento tentacular de Donna Haraway. Una aproximación - Seminario a cargo de Helen Torres","CCCB","CCCB","02/07/2007","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/el-pensamiento-tentacular-de-donna-haraway-una-aproximacion/228017",1,1,"<p><img src='http://www.cccb.org/rcs_gene/Seminari_HelenTorresDonnaHaraway_webCCCB.jpg' width='228' height='182' alt='El pensamiento tentacular de Donna Haraway. Una aproximación - Seminario a cargo de Helen Torres' />En este seminario nos acercaremos al pensamiento imprescindible de la bióloga y filósofa de la ciencia Donna Haraway para explorar su crítica radical al pensamiento científico occidental y al excepcionalismo humano.</p>","http://www.cccb.org/rcs_gene/Seminari_HelenTorresDonnaHaraway_webCCCB.jpg"
