web-scraper-order,web-scraper-start-url,event_title,event_text,event_start,event_end,event_venue__Hangar,event_link,event_link-href,event_category__Actividad__Espacios alternativos__Taller,event_maplink__1,event_cost__,event_id,event_image-src,event_organizer__Hangar
1516631978-96,https://hangar.org/es/category/programa-hangar/formacio-continua/,Taller Interfaces Interactivas: Prototipo de un Diseño,21 y 22 de abril 2018,21 y 22 de abril 2018,21 y 22 de abril 2018,null,,https://hangar.org/es/news/espanol-taller-interfaces-interactivas-prototype-of-a-design/,null,null,null,https://hangar.org/es/news/espanol-taller-interfaces-interactivas-prototype-of-a-design/,https://hangar.org/webnou/wp-content/uploads/2018/01/EEG_BMW-Italia_01-1-1-200x150.jpg,null
1516631980-97,https://hangar.org/es/category/programa-hangar/formacio-continua/,Taller “Las promesas de los algos: una visión inapropiada/ble”,"29, 30 y 31  enero  2018","29, 30 y 31  enero  2018","29, 30 y 31  enero  2018",null,,https://hangar.org/es/workshops-artist2artists/espanol-taller-las-promesas-de-los-algos-una-vision-inapropiada-ble/,null,null,null,https://hangar.org/es/workshops-artist2artists/espanol-taller-las-promesas-de-los-algos-una-vision-inapropiada-ble/,https://hangar.org/webnou/wp-content/uploads/2018/01/softshadow-1-200x150.png,null
