event_title,event_start,event_end,event_image-src,event_text,event_link,event_link-href,event_id,event_maplink__1,event_organizer__Fundación Joan Miró,event_venue__Fundación Joan Miró,event_cost__7,event_category__Exposición__Fundación Joan Miró
Casa Bloc,19/01/2016,08/05/2016,http://www.fmirobcn.org/media/upload/gif/cache/foto_bona_objectes_10x15_1449229550_255.jpg,"La Casa Bloc es un edificio racionalista de viviendas sociales previstas para los trabajadores de las fábricas de Sant Andreu, proyectado por los arquitectos del GATCPAC a finales de la Segunda República.","sobre ""Casa Bloc""",http://www.fmirobcn.org/exposiciones/5703/casa-bloc,/exposiciones/5703/casa-bloc,null,null,null,null,null
