web-scraper-order,web-scraper-start-url,event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__6,event_venue__CCCB,event_category__CCCB__Exposición__Próximas inauguraciones,event_id,event_title2,event_start,event_end
1519985856-10,http://www.cccb.org/es/exposiciones,World Press Photo 2018,http://www.cccb.org/es/exposiciones/ficha/world-press-photo-2018/228599,World Press Photo 2018,http://www.cccb.org/rcs_gene/world-press-photo-web_1.jpg,World Press Photo 2018 vuelve a convertir Barcelona en una de las primeras ciudades del mundo donde se muestran las fotografías ganadoras del prestigioso premio de fotoperiodismo y de las pocas ciudades que exponen los trabajos ganadores del concurso de Narrativa Digital.,null,null,null,null,null,http://www.cccb.org/es/exposiciones/ficha/world-press-photo-2018/228599,Muestra internacional de fotoperiodismo,28 abril - 27 mayo 2018,28 abril - 27 mayo 2018
