http://tartart.ch/exhibitions/scheinraume/,SCHEINRÄUME - Barbezat-Villetard & Patric Sandri,"<p><img src='http://tartart.ch/wp2/wp-content/uploads/2017/02/scheinra%CC%88umepatricsandri_barbezatvilletard_v3.jpg' width='228' height='182' alt='SCHEINRÄUME - Barbezat-Villetard & Patric Sandri' />Barbezat-Villetard & Patric Sandri
In der Gruppenausstellung “Scheinräume” mit Barbezat-Villetard & Patric Sandri, die am Donnerstag, 16.03.2017, 18.00 Uhr eröffnet, geht es um Scheinräume, Zwischenräume und andere Raumerfahrungen. Durch teils unerwartete Raumeingriffe sollen die Positionen der Frage nach der Aneignung von Raum nachgehen.
Vernissage: Donnerstag, 16. März 2017, 18.00-21.00 Uhr</p><p><a href='http://tartart.ch/exhibitions/scheinraume/' target='_blank'>+info</a></p>",03/01/1970,04/01/2001,TART,0,1,1,1,,
http://tartart.ch/exhibitions/short-show-with-julia-geiser/,short show with JULIA GEISER - Julia Geiser,"<p><img src='http://tartart.ch/wp2/wp-content/uploads/2017/02/Screen-Shot-2017-02-08-at-2.13.19-PM.png' width='228' height='182' alt='short show with JULIA GEISER - Julia Geiser' />Am Donnerstag 3.03.2017, 18.00 Uhr wird Julia Geiser mit ihren Digitalcollagen in der TART für sechs Tage vertreten sein. Nicht nur, dass ihre Collagen diverse Büchereinbände, Tageszeitungen oder Magazine wie zB. Geo Wissen zieren, sie greifen in die Tiefe, thematisieren auch mal Unbequemes und sind zusätzlich unheimlich schön zu betrachten.
Vernissage: DO, 2. März 2017, 18.00-21.00 Uhr

Finissage: SA, 11. März 2017, 12.00-17.00 Uhr</p><p><a href='http://tartart.ch/exhibitions/short-show-with-julia-geiser/' target='_blank'>+info</a></p>",03/01/1970,03/01/2011,TART,0,1,1,1,,
