http://www.bildhalle.ch/ausstellungen/vorschau/sinje-dillenkofer-translocals/,Sinje Dillenkofer – Translocals,"<p><img src='http://www.bildhalle.ch/fileadmin/user_upload/bilder/SINJE_DILLENKOFER/CASE_66__2tlg_links_Stephanie__c_SinjeDillenkofer_BildGross_490x355.jpg' width='228' height='182' alt='Sinje Dillenkofer – Translocals' />Die Ausstellung TRANSLOCALS zeigt Innenansichten historischer und moderner Behältnisse, für die Sinje Dillenkofer in Sammlungen und musealen Archiven in Europa, zuletzt im Louvre Museum in Paris und dem TLMF in Innsbruck fotografiert hat.</p><p><a href='http://www.bildhalle.ch/ausstellungen/vorschau/sinje-dillenkofer-translocals/' target='_blank'>+info</a></p>",0/01/2017,,"Galerien, Ausstellung, Fotografie",Bildhalle,Bildhalle,0,1,1,1,,
http://www.bildhalle.ch/kuenstler/thomas-flechtner/,Thomas Flechtner – New Works,"<p><img src='http://www.bildhalle.ch/fileadmin/user_upload/bilder/Thomas_Flechtner/Bloom__15_BildGross_490x355px.jpg' width='228' height='182' alt='Thomas Flechtner – New Works' />Born 1961 in Winterthur, Switzerland</p><p><a href='http://www.bildhalle.ch/kuenstler/thomas-flechtner/' target='_blank'>+info</a></p>",0/01/2017,,"Galerien, Ausstellung, Fotografie",Bildhalle,Bildhalle,0,1,1,1,,
