web-scraper-order,web-scraper-start-url,event_title,event_text,event_start,event_end,event_venue__Hangar,event_link,event_link-href,event_category__Actividad__Espacios alternativos__Taller,event_maplink__1,event_cost__,event_id,event_image-src,event_organizer__Hangar
1522311736-98,https://hangar.org/es/category/programa-hangar/formacio-continua/,"El arte del código: generatividad, interactividad y programación C++ openFrameworks",14-30 mayo 2018,14-30 mayo 2018,14-30 mayo 2018,null,,https://hangar.org/es/news/el-arte-del-codigo-generatividad-interactividad-y-programacion-c-openframeworks/,null,null,null,https://hangar.org/es/news/el-arte-del-codigo-generatividad-interactividad-y-programacion-c-openframeworks/,https://hangar.org/webnou/wp-content/uploads/2017/12/creativecomputing3-1-200x150.jpg,null
1522311744-100,https://hangar.org/es/category/programa-hangar/formacio-continua/,Taller de Video mapping aplicado a la instalación y la escenografía,11-27 junio 2018,11-27 junio 2018,11-27 junio 2018,null,,https://hangar.org/es/workshops-artist2artists/espanol-taller-de-video-mapping-aplicado-a-la-instalacion-y-la-escenografia/,null,null,null,https://hangar.org/es/workshops-artist2artists/espanol-taller-de-video-mapping-aplicado-a-la-instalacion-y-la-escenografia/,https://hangar.org/webnou/wp-content/uploads/2018/03/mapping3-200x150.jpg,null
1522311750-101,https://hangar.org/es/category/programa-hangar/formacio-continua/,INDISCIPLINAS CREATIVAS Saberes Compartidos e Inteligencias Colectivas,"11, 12 y 13 junio","11, 12 y 13 junio","11, 12 y 13 junio",null,,https://hangar.org/es/news/indisciplines-creatives-sabers-compartits-i-intelligencies-collectives/,null,null,null,https://hangar.org/es/news/indisciplines-creatives-sabers-compartits-i-intelligencies-collectives/,https://hangar.org/webnou/wp-content/uploads/2018/03/Imagen_Indisciplinas-Creativas05-200x150.jpg,null
