event_title,event_start,event_text,event_image-src,event_end,event_base-url__https://www.lapedrera.com/es/exposiciones-0,event_category__Exposición__La Pedrera,event_organizer__La Pedrera,event_venue__La Pedrera,event_maplink__1,event_cost__3,event_id
"Jorge Oteiza","27/09/2016  -  22/01/2017 |","La exposición permite trazar un recorrido por todas las etapas del trabajo escultórico de Oteiza, desde las formas más arcaicas de las primeras piezas hasta las últimas series; y, al mismo tiempo, quiere dar a conocer diversas facetas de su trayectoria.","https://www.lapedrera.com/sites/default/files/styles/crop_653x255/public/060_CE00560_PRIETO%20web_0.jpg?itok=SAjrVedJ","27/09/2016  -  22/01/2017 |","null","null","null","null","null","null","Jorge Oteiza"
