event_link,event_link-href,event_title,event_image-src,event_text,event_start,event_end,event_maplink__1,event_cost__4,event_organizer__Fundación Suñol,event_venue__Fundación Suñol,event_category__Exposición__Fundación Suñol__Arte contemporáneo,event_id
"ACTO 34: La Ciudad Otra. Archivos OVNI
																					
										
																					22.07 - 08.10.2016",http://www.fundaciosunol.org/es/event/acte-34-la-ciutat-altra-arxius-ovni/?instance_id=2289,ACTO 34: La Ciudad Otra. Archivos OVNI,http://www.fundaciosunol.org/wp-content/uploads/2016/06/wallspeople-710x350.jpg,"Inauguración: jueves 21 de julio de 2016, a las 19.30 h",22.07. - 08.10.2016,22.07. - 08.10.2016,null,null,null,null,null,ACTO 34: La Ciudad Otra. Archivos OVNI
