"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Nada que ver - Matteo Guidi","La Capella","La Capella","11/16/2017","","","",1,"Actividad, La Capella","0","http://lacapella.bcn.cat/es/activitats/nada-que-ver",1,1,"<p><img src='http://lacapella.bcn.cat/sites/default/files/styles/bildresumen/public/activitats/actividad_remover_3_3.png' width='228' height='182' alt='Nada que ver - Matteo Guidi' />Para ampliar la propuesta expositiva, Matteo Guidi ha organizado una visita al Centro de Colecciones del MUHBA guiada por Jorge Luis Marzo. EL objetivo de la visita es reflexionar, a partir del caso del que parte Remover con una vara de madera, sobre los fantasmas que acosan la memoria de nuestro país, aquellos que enterramos más rápido y más profundamente.</p>","http://lacapella.bcn.cat/sites/default/files/styles/bildresumen/public/activitats/actividad_remover_3_3.png"
"The Drowned Giant. Presentación en el COAC - Anna Moreno","La Capella","La Capella","11/22/2017","","","",1,"Actividad, La Capella","0","http://lacapella.bcn.cat/es/activitats/drowned-giant-presentaci%C3%B3n-en-el-coac",1,1,"<p><img src='http://lacapella.bcn.cat/sites/default/files/styles/bildresumen/public/activitats/moreno_coac5_1.jpg' width='228' height='182' alt='The Drowned Giant. Presentación en el COAC - Anna Moreno' />El próximo 22 de noviembre, en la sala de Actos del COAC, tendrá lugar la presentación de la publicación ""The Drowned Giant"" a cargo de la artista Anna Moreno y el arquitecto e investigador Luis A.Casanovas.</p>","http://lacapella.bcn.cat/sites/default/files/styles/bildresumen/public/activitats/moreno_coac5_1.jpg"
