event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__6,event_venue__CCCB,event_category__CCCB__Exposición,event_id,event_title2,event_start,event_end
Los ataques a la libertad de expresión,http://www.cccb.org/es/actividades/ficha/los-ataques-a-la-libertad-de-expresion/226309,Los ataques a la libertad de expresión,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","La libertad de expresión, “oxígeno de todas las demás libertades”, vive amenazada por una contrarevolución antiliberal que pretende revertir los avances de los últimos 30 años. Así lo advierte el intelectual británico Timothy Garton Ash, que en su conferencia del Día Orwell analizará retos como el auge de la censura, el poder de las grandes compañías de internet y la comunicación, el rol de las agencias estatales de seguridad o los conflictos entre humor y religión.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/los-ataques-a-la-libertad-de-expresion/226309,Conferencia de Timothy Garton Ash,5 julio 2017,5 julio 2017
"Las ciudades, en manos de las finanzas globales",http://www.cccb.org/es/actividades/ficha/las-ciudades-en-manos-de-las-finanzas-globales/226015,"Las ciudades, en manos de las finanzas globales",http://www.cccb.org/rcs_gene/raquel-rolnik-1000.jpg,"El avance de las finanzas globales en las ciudades, ¿es una amenaza para la democracia? Raquel Rolnik, catedrática de la Universidad de São Paulo y ex secretaria de Programas Urbanos del primer gobierno de Lula da Silva en Brasil, analiza la transformación de las ciudades en la era del capitalismo de las finanzas, y plante por qué valores políticos fundamentales como el disenso y la heterogeneidad están quedando fuera del espacio urbano. Presenta la conferencia Joan Subirats, catedrático de Ciencia política en la Universitat Autònoma de Barcelona.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/las-ciudades-en-manos-de-las-finanzas-globales/226015,Conferència de Raquel Rolnik presentada por Joan Subirats,8 junio 2017,8 junio 2017
Fotolibro en vivo,http://www.cccb.org/es/actividades/ficha/fotolibro-en-vivo/226767,Fotolibro en vivo,http://www.cccb.org/rcs_gene/DD5A1665_web.jpg,"En el marco de la exposición «Fenómeno Fotolibro», Widephoto organiza un encuentro festivo para acercarnos a los autores, editoriales, librerías y autoeditores que se dedican al fotolibro en Barcelona. Sesiones de bookjockeys, un mercado de librerías y editoriales de la ciudad, música y una intervención artística para celebrar el género local. ¿Te lo vas a perder?",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/fotolibro-en-vivo/226767,Un encuentro festivo para conocer la escena local del fotolibro,9 junio 2017,9 junio 2017
"Presentación de la exposición «Allan Sekula. Sísif colectivo», a cargo de Carles Guerra, co-comisario de la exposición y director de la Fundació Antoni Tàpies",http://www.cccb.org/es/actividades/ficha/presentacion-de-la-exposicion-allan-sekula-sisif-colectivo-a-cargo-de-carles-guerra-co-comisario-de-la-exposicion-y-director-de-la-fundacio-antoni-tapies/226840,"Presentación de la exposición «Allan Sekula. Sísif colectivo», a cargo de Carles Guerra, co-comisario de la exposición y director de la Fundació Antoni Tàpies",http://www.cccb.org/rcs_gene/Allan-Sekula.jpg,"Allan Sekula (Erie, 1941-Los Ángeles, 2013) es tal vez el nombre más destacado de la fotografía moderna en la segunda mitad del siglo XX.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/presentacion-de-la-exposicion-allan-sekula-sisif-colectivo-a-cargo-de-carles-guerra-co-comisario-de-la-exposicion-y-director-de-la-fundacio-antoni-tapies/226840,"Actividad exclusiva para los Amigos CCCB, MNAC, MACBA, Fundació Miró y Fundació Antoni Tàpies",11 julio 2017,11 julio 2017
Visibilizando la crisis humanitaria en Europa desde la experiencia de personas refugiadas,http://www.cccb.org/es/actividades/ficha/visibilizando-la-crisis-humanitaria-en-europa-desde-la-experiencia-de-personas-refugiadas/226226,Visibilizando la crisis humanitaria en Europa desde la experiencia de personas refugiadas,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Proyección del documental  Invisibles (25’, 2016), breve presentación de proyecto europeo www.uhelpapp.com   y mesa redonda con Bakri Bouchi, siriano catalán,  Ángela Martínez, representante del grupo de profesionales voluntarios de SOS Refugiats y Blanca Garcés, investigadora en migraciones del CIDOB.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/visibilizando-la-crisis-humanitaria-en-europa-desde-la-experiencia-de-personas-refugiadas/226226,Oferta exclusiva para los Amigos del CCCB,4 julio 2017,4 julio 2017
"Clima, cultura, cambio",http://www.cccb.org/es/actividades/ficha/clima-cultura-cambio/226727,"Clima, cultura, cambio",http://www.cccb.org/rcs_gene/premi_innovacio.jpg,"Celebramos dos jornadas de actividades en torno a la entrega del II Premio Internacional a la Innovación Cultural y al tema central de la edición 2016-2017: el cambio climático, que es uno de los ejes centrales de la programación del CCCB de este año.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/clima-cultura-cambio/226727,Programa de actividades y ceremonia de entrega del II Premio Internacional a la Innovación Cultural 2016-2017,20 - 21 junio 2017,20 - 21 junio 2017
"Nosotros, el pueblo",http://www.cccb.org/es/actividades/ficha/nosotros-el-pueblo/226843,"Nosotros, el pueblo",http://www.cccb.org/rcs_gene/strike-51212_1920.jpg,"¿Cómo se explica el crecimiento en Europa del populismo? ¿Cuál será su impacto sobre el futuro del continente? En esta conferencia, el analista político y codirector de la Open Society Initiative for Europe, Jordi Vaquer, reflexionará sobre el crecimiento del populismo en todo el continente y debatirá sus implicaciones con Diego Muro, profesor titular en la Universidad de Saint Andrews (Escocia) e investigador asociado en el Barcelona Centre for International Affairs (CIDOB).",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/nosotros-el-pueblo/226843,El avance del populismo en Europa,22 junio 2017,22 junio 2017
Bricolaje sonoro. Nuevas prácticas para una nueva música,http://www.cccb.org/es/actividades/ficha/bricolaje-sonoro-nuevas-practicas-para-una-nueva-musica/226187,Bricolaje sonoro. Nuevas prácticas para una nueva música,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","¿En qué momento los objetos devienen instrumentos musicales? ¿Cómo se integran estos nuevos timbres? ¿Cuándo el ruido deviene música? A lo largo del siglo XX, el concepto de ruido y la producción del sonido con elementos no musicales devienen un nuevo paradigma para la práctica y la escucha musical.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/bricolaje-sonoro-nuevas-practicas-para-una-nueva-musica/226187,Seminario y taller a cargo de Ferran Fages,"16 y 23 mayo, 6, 13 y 16 junio 2017","16 y 23 mayo, 6, 13 y 16 junio 2017"
