web-scraper-order,web-scraper-start-url,event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__6,event_venue__CCCB,event_category__CCCB__Exposición__Próximas inauguraciones,event_id,event_title2,event_start,event_end
1535709212-9,http://www.cccb.org/es/exposiciones,Transiciones,http://www.cccb.org/es/exposiciones/ficha/transiciones/229685,Transiciones,http://www.cccb.org/rcs_gene/transicions_1000x560.jpg,"«Transiciones» es una exposición de videoarte que reúne piezas audiovisuales de catorce artistas y colectivos que exploran temas vinculados con las hormonas. Plantea preguntas clave en torno a cómo la sociedad regula e influye en la identidad de género, y examina de qué manera determinados avances de la medicina han impactado en nuestra vida.",null,null,null,null,null,http://www.cccb.org/es/exposiciones/ficha/transiciones/229685,Hormonas en el cruce entre el arte y la ciencia,4 - 28 octubre 2018,4 - 28 octubre 2018
