web-scraper-order,web-scraper-start-url,event_link,event_link-href,event_image-src,event_start,event_end,event_text,event_category__CaixaForum__Exposición__Próximas inauguraciones,event_maplink__1,event_organizer__CaixaForum,event_venue__CaixaForum,event_cost__4,event_id,event_title1
1534433739-32,https://caixaforum.es/es/barcelona/exposiciones?p_p_id=webcentrosexposicioneslistportlet_WAR_webcentrosexposicioneslistportlet&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_webcentrosexposicioneslistportlet_WAR_webcentrosexposicioneslistportlet_javax.portlet.action=searchLandingFormAction,"Turbulencias. Colección ""la Caixa"" de Arte Contemporáneo",https://caixaforum.es/es/barcelona/fichaexposicion?entryId=540192,/documents/20924/24359/turbulencias+cast+mini/c0915809-6cb4-38b6-a4e6-f6a184cb48eb,Del 20 de julio al 21 de octubre de 2018,Del 20 de julio al 21 de octubre de 2018,"A lo largo de la historia los artistas se han preguntado de qué es capaz el arte. Esta exploración de la potencia del arte como herramienta transformadora sigue vigente hoy en día. Los artistas trabajan con representaciones de la realidad que, de forma más o menos poética, manifiestan su visión sobre la vida que les rodea, generando obras con el poder de una turbulencia, es decir, como un detonante capaz de abrir los ojos de la sociedad ante realidades desconocidas.",null,null,null,null,null,fichaexposicion?entryId=540192,"Turbulencias. Colección ""la Caixa"" de Arte Contemporáneo"
