web-scraper-order,web-scraper-start-url,event_link,event_link-href,event_title,event_image-src,event_text,event_start,event_end,event_maplink__1,event_cost__4,event_organizer__Fundación Suñol,event_venue__Fundación Suñol,event_category__Exposición__Fundación Suñol__Arte contemporáneo__Próximas inauguraciones,event_id
1534435925-141,http://www.fundaciosunol.org/es/exposiciones/exposiciones-futuras/exposicion-fundacio-sunol/,"Los desastres de la guerra visto por VALENTÍN ROMA
																					
										
																					13.09.2018",http://www.fundaciosunol.org/es/event/els-desastres-de-la-guerra-vist-per-valentin-roma/?instance_id=3344,Los desastres de la guerra visto por VALENTÍN ROMA,http://www.fundaciosunol.org/wp-content/uploads/2018/08/Daniel-G.-And--jar-comprimido-710x350.jpg,"La Fundació Suñol organiza una visita comentada a la exposición Daniel G. Andújar. Los desastres de la guerra, a cargo de Valentín Roma, historiador del arte, ensayista, comisario de exposiciones y actual director de La Virreina Centre de la Imatge.",13.09.2018,13.09.2018,null,null,null,null,null,Los desastres de la guerra visto por VALENTÍN ROMA
