web-scraper-order,web-scraper-start-url,event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__,event_venue__CCCB,event_category__CCCB__Actividad,event_id,event_title2,event_start,event_end
1523519861-28,http://www.cccb.org/es/actividades/actuales/2,ODA al futuro: Obrador de activismos sobre el cambio climático,http://www.cccb.org/es/actividades/ficha/oda-al-futuro-obrador-de-activismos-sobre-el-cambio-climatico/228118,ODA al futuro: Obrador de activismos sobre el cambio climático,http://www.cccb.org/rcs_gene/Oda..jpg,"Realizaremos una tertulia coloquio entre todos los colectivos que forman las ODA y debatiremos acerca de cómo el cambio climático está acelerando las crisis de los paisajes que defendemos: desde el delta del Ebro hasta el delta del Tordera, desde los purines del Ter hasta la sal del Llobregat, desde la especulación urbanística en las llanuras de inundación hasta la privatización del agua.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/oda-al-futuro-obrador-de-activismos-sobre-el-cambio-climatico/228118,«Un obrador transversal de cultura entre la épica del paisaje y la lírica del activismo»,19 abril 2018,19 abril 2018
1523519857-26,http://www.cccb.org/es/actividades/actuales/2,Viajes en viñetas,http://www.cccb.org/es/actividades/ficha/viajes-en-vinetas/228179,Viajes en viñetas,http://www.cccb.org/rcs_gene/diario_ny_cccb.jpg,"Kosmopolis aborda el género de la ficción gráfica con una doble actividad. Presenta una conversación con el autor norteamericano Peter Kuper, así como un taller de realización de crónicas de viaje a cargo de Jorge Carrión y Sagar.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/viajes-en-vinetas/228179,La literatura de viajes a través de la ficción gráfica,20 abril 2018,20 abril 2018
1523519895-41,http://www.cccb.org/es/actividades,Lectoras de Judith Butler,http://www.cccb.org/es/actividades/ficha/lectoras-de-judith-butler/228745,Lectoras de Judith Butler,http://www.cccb.org/rcs_gene/Butler-curs-IHB_web-CCCB.jpg,"Este curso es a la vez una introducción y una guía de lectura de la obra de una de las pensadoras más relevantes de la filosofía crítica contemporánea. Con motivo de su visita al CCCB, el Institut d’Humanitats ha convocado a seis grandes lectoras de Judith Butler a compartir su interpretación de algunos aspectos clave de su pensamiento. Desde su aportación esencial a la problematización de la categoría de género, que convirtió su libro El género en disputa en una de las obras fundamentales del feminismo y la teoría queer, hasta sus reflexiones sobre el reconocimiento, la vulnerabilidad y la violencia y, más recientemente, las formas colectivas de acción política.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/lectoras-de-judith-butler/228745,"Con Marta Segarra, Lorena Fuster, Meri Torras, Begonya Saez, Marina Garcés y Joana Masó",16 abril - 23 mayo 2018,16 abril - 23 mayo 2018
1523519866-30,http://www.cccb.org/es/actividades/actuales/2,Una mañana con Judith Butler,http://www.cccb.org/es/actividades/ficha/una-manana-con-judith-butler/228763,Una mañana con Judith Butler,http://www.cccb.org/rcs_gene/Butler18_1000.jpg,"En esta sesión con estudiantes de educación secundaria, Judith Butler expondrá sus teorías filosóficas sobre género y sexualidad y hablará con Miquel Missé, sociólogo y activista trans.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/una-manana-con-judith-butler/228763,Conferencia y diálogo con Miquel Missé,18 abril 2018,18 abril 2018
