web-scraper-order,web-scraper-start-url,event_title2,event_start,event_text,event_image-src,event_end,event_category__Exposición__Espai Volart__Arte local__Próximas inauguraciones,event_organizer__Espai Volart,event_venue__Espai Volart,event_maplink__1,event_cost__5,event_id,event_title1,event_link,event_link-href
1523519872-37,http://www.fundaciovilacasas.com/es/calendario-exposiciones-museo/espais-volart-barcelona,Itinerancias,Jueves 14 | Junio  | 2018 - Domingo 22 | Julio  | 2018,,https://gestio.fundaciovilacasas.com/contactes//upfiles/exposicions/imatges/th_th_A17304783.jpg,Jueves 14 | Junio  | 2018 - Domingo 22 | Julio  | 2018,null,null,null,null,null,es/exposicion/itinerancias,,,http://www.fundaciovilacasas.com/es/exposicion/itinerancias
