event_title,event_start,event_text,event_image-src,event_end,event_base-url__http://www.cccanfelipa.cat/arts-visuals/exposicio-en-curs/,event_category__Exposición__Centre Cívic Can Felipa__Arte emergente,event_organizer__Centre Cívic Can Felipa,event_venue__Centre Cívic Can Felipa,event_maplink__1,event_cost__0,event_id
"(in)visibles","Del 09.09 a l'11.10.2016","Durant tot el segle XXI la migració de persones

ha generat greus conflictes a nivell internacional.


Però darrere de totes les xifres i les notícies que


ens arriben a través dels mitjans de comunicació,


hi ha noms propis, persones amb històries i sentiments


que poques vegades coneixem. No es


tracta duna realitat llunyana; a casa nostra també


convivim amb gent que ha vingut aquí buscant un


futur millor. Durant el segle XXI el Poblenou ha vist


com arribaven persones darreu del món. Què en


sabem dells? Què en sabem de les seves cultures?


Aquesta exposició pretén mostrar les vivències


íntimes dalgú que arriba a un nou país. Tornar


a començar en una nova llar és un canvi radical,


que provoca sentiments i emocions compartides


independentment del lloc dorigen.


Comissariat per Roger Granel (Produccions La


Llacuna). Col·laboradors: Manel Andreu, Cristina


Enguita, Carlota Falgueras, Marta Fleta, Sebastián


Gómez, Catherine Heintz, Albert Masias, Montse


Milà, Mar Redondo. Ho organitza: Coordinadora


dEntitats del Poblenou. Hi col.labora: Centre cívic


Can Felipa.


Per conèixer totes les activitats vinculades a


lexposició consulta a: www.festamajorpoblenou.org","http://www.cccanfelipa.cat/uploads/programacio/t1/20160916095254-1.jpg","Del 09.09 a l'11.10.2016","null","null","null","null","null","null","(in)visibles"
