event_image-src,event_venue,event_link,event_link-href,event_title1,event_start,event_end,event_organizer,event_title2,event_text,event_cost__0,event_category__Exposición__Galerías,event_maplink__1,event_id
http://www.artbarcelona.es/wp-content/uploads/2016/09/louise-careta-pag-expo.jpg,Galería N2,,,Nuria Torres,08.09.16 – 30.09.16,08.09.16 – 30.09.16,Galería N2,"Niños, globos y palomitas",,null,null,null,http://www.artbarcelona.es/es/exposiciones/ninos-globos-y-palomitas/
http://www.artbarcelona.es/wp-content/uploads/2016/09/Copia-de-Circular.JPG,Galería Joan Gaspar,,,Claudi Casanovas,08.09.16 – 15.10.16,08.09.16 – 15.10.16,Galería Joan Gaspar,“Últimos trabajos” Claudi Casanovas,,null,null,null,http://www.artbarcelona.es/es/exposiciones/ultimos-trabajos-claudi-casanovas/
http://www.artbarcelona.es/wp-content/uploads/2016/09/louise-careta-pag-expo.jpg,Galería N2,,http://www.artbarcelona.es/es/exposiciones/ninos-globos-y-palomitas/,Nuria Torres,,08.09.16 – 30.09.16,Galería N2,"Niños, globos y palomitas","Con sus niños de porcelana, Nuria Torres reinterpreta el retrato Neoclásico desde una perspectiva lúdica e iconoclasta. Inspirada en uno de sus máximos exponentes, el escultor francés, Jean-Antoine Houdon, el punto de partida para los niños es una de las esculturas más emblemáticas de Houdon: “Louise Brongniart con cinco años”.  La Louise juguetona de Torres se ve acompañada por otros tres niños, juntos se esconden o se disfrazan en tres de sus series más divertidas: Los niños de las narices, Los niños escondidos y Los niños de las caretas.
Como parte de su proceso creativo, Torres revisita técnicas y materiales tradicionales. Escoge la porcelana por ser el material que mejor le permite transmitir toda la frescura y la inocencia de los niños y sus juegos. Sobre las blanquísimas y delicadas caras de sus niños: hocicos, caretas, cajas y trapos en esmaltes de colores subvierten los valores neoclásicos tal y como lo harían los niños, que no conocen límites en el juego.

Para completar la fiesta infantil, Torres desarrolla dos series más combinando porcelana y pan de oro: Globos y Palomitas.
Esta es una exposición que sorprende por el contraste entre su perfección técnica, la pureza y fragilidad del material escogido y el giro conceptual hacia lo lúdico. Depurada en el ingenio y aguda en su percepción sicológica, Torres es capaz de captar la esencia del juego con apenas un elemento sobre el sobrio busto de porcelana.
Divertida y tierna, como niños jugando, es la exposición que presentamos en N2 Galería coincidiendo con el 47º Congreso de la Academia Internacional de Cerámica que este año tendrá lugar en Barcelona entre los días 12 y 16 de septiembre de 2016. El Congreso, de periodicidad bianual, es el evento internacional más importante en el mundo de la cerámica. La  sede  del  nuevo  Museu  del Disseny de Barcelona  acogerá  en  su  auditorio  las  principales  sesiones  de  trabajo  del  mismo, donde se reunirán unos 300 profesionales de todo el mundo. En N2 colaboramos con este evento dentro del Circuito cerámico en Galerías de arte, que busca promover la obra de ceramistas contemporáneos. Entre las Fundaciones que también colaboran se encuentran la Fundació “La Caixa”, Fundació Joan Miró, Fundació la Pedrera y el MNAC.",null,null,null,http://www.artbarcelona.es/es/exposiciones/ninos-globos-y-palomitas/
http://www.artbarcelona.es/wp-content/uploads/2016/09/Copia-de-Circular.JPG,Galería Joan Gaspar,,http://www.artbarcelona.es/es/exposiciones/ultimos-trabajos-claudi-casanovas/,Claudi Casanovas,,08.09.16 – 15.10.16,Galería Joan Gaspar,“Últimos trabajos” Claudi Casanovas,"Les invitamos a descubrir las últimas obras de uno de los ceramistas más importantes y reconocidos de Europa, el artista catalán Claudi Casanovas; del día 8 de septiembre al 15 de octubre. Ganador del 1r Premio en la III Competición Internacional de Ceràmica en Mino (Japón).
Esta exposición se adhiere al 47º Circuito de la Academia Internacional de Cerámica.
Sabías que Claudi Casanovas...

· Ganó el 1r Premio en la III Competición Internacional de Cerámica en Mino (Japón) el 1992.

· En sus obras se inspira en los paisajes volcánicos de la Garrotxa donde vive y trabaja.

· Es uno de los ceramistas más reconocidos e internacionales de Europa.

· Creó ""Als Vençuts"" (Olot, 2006). La cual representa el sufrimiento de las víctimas que defendieron la República y el sufrimiento durante el franquismo.",null,null,null,http://www.artbarcelona.es/es/exposiciones/ultimos-trabajos-claudi-casanovas/
