http://www.miscelanea.info/e934/100-artistas-sin-los-que-no-podria-vivir,100 artistas sin los que no podría vivir - Ricardo Cavolo,"<p><img src='http://www.miscelanea.info/public/images/ricardocavolohw.jpg' width='228' height='182' alt='100 artistas sin los que no podría vivir - Ricardo Cavolo' /></p><p>Disciplina: Ilustración
Técnica:  Tintas caligráficas en papel</p><p><a href='http://www.miscelanea.info/e934/100-artistas-sin-los-que-no-podria-vivir' target='_blank'>+info</a></p>",10/07/2015,,"Exposición, Galerías, Arte emergente, Ilustración",1,Miscelanea,Miscelanea,0
http://www.miscelanea.info/e933/metamorfish-ii,Metamorfish II - Elisa Ancori,<p><img src='http://www.miscelanea.info/public/images/jellyfishiii-p.jpg' width='228' height='182' alt='Metamorfish II - Elisa Ancori' /></p><p>Inauguración: Viernes 4 a las 20.00h.</p><p><a href='http://www.miscelanea.info/e933/metamorfish-ii' target='_blank'>+info</a></p>,09/04/2015,,"Exposición, Galerías, Arte emergente, Ilustración",1,Miscelanea,Miscelanea,0
