web-scraper-order,web-scraper-start-url,event_organizer,event_venue,event_text,event_title,event_link,event_link-href,event_facebooktime,event_maplink__1,event_cost__,event_category__,event_id,event_image-src
"1538660909-13","https://www.artssspot.com/barcelona/face-pages-prov/","EINA Centre Universitari de Disseny i Art de Barcelona","EINA, Espai Barra de Ferro","El proper diumenge 28 d’octubre, diversos espais dels barris de la Ribera, Santa Caterina i Sant Pere, a Barcelona, entre ells l'Espai cultural EINA Barra de Ferro, participaran a BIG DRAW, la Festa del Dibuix.

“Fanzines colectivos” és un taller experimental, conduït pel Colectivo Baricela, format per exestudiants del Curs d’especialització en Il·lustració per a publicacions infantils i juvenils d’EINA. A “Fanzines colectivos” es convida els visitants a col·laborar en la creació col·lectiva de 7 fanzines de temàtica diversa que es concretaran a mode de cadàver exquisit de l’autoedició.

Els participants podran escollir un o diversos fanzines i aportar el seu propi contingut, amb texts i dibuixos, seguint les històries ja conformades i preparant el terreny per a la següent intervenció gràfica.

--

El próximo domingo 28 de octubre, varios espacios de los barrios de la Ribera, Santa Caterina y Sant Pere, en Barcelona, ​​entre ellos el Espacio cultural EINA Barra de Ferro, participarán en BIG DRAW, la Fiesta del Dibujo.

""Fanzines colectivos"" es un taller experimental, conducido por el Colectivo Baricela, formado por ex estudiantes del Curso de especialización en Ilustración para publicaciones infantiles y juveniles de EINA. En ""Fanzines colectivos"" se invita a los visitantes a colaborar en la creación colectiva de 7 fanzines de temática diversa que se concretarán a modo de cadáver exquisito de la autoedición.

Los participantes podrán escoger uno o varios fanzines y aportar su propio contenido, con textos y dibujos, siguiendo las historias ya conformadas y preparando el terreno para la siguiente intervención gráfica.","Fanzines colectivos al Bigdraw 2018","https://www.facebook.com/events/296661047600140/","https://www.facebook.com/events/296661047600140/","2018-10-28T03:00:00-07:00 to 2018-10-28T12:00:00-07:00","null","null","null","https://www.facebook.com/events/296661047600140/","https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-0/s526x395/43003082_2049087955153774_3460761321425862656_n.jpg?_nc_cat=105&oh=e6cec6124188425128eb927cb58a54a3&oe=5C58B454"
"1538660840-7","https://www.artssspot.com/barcelona/face-pages-prov/","Espai AnGram","Revista Mirall","L'Espai Angram inaugura la nova temporada expositiva - també amb nous curadors al capdavant - amb la mostra ""Se picarán, se banderillarán, y serán muertos"" de l'artista argentina Natalia Carminati. 
En aquesta exposició es proposa una reflexió sobre la hispanitat vista des de l'altra banda de l'Atlàntic, que alhora també propicia una repensada sobre la identitat nacional a Catalunya. 

Hi haurà cava fresquet! No hi falteu!","EXPO: Se Picarán, Banderillarán Y Serán Muertos.","https://www.facebook.com/events/172163636998315/","https://www.facebook.com/events/172163636998315/","2018-10-11T10:30:00-07:00 to 2018-10-11T12:30:00-07:00","null","null","null","https://www.facebook.com/events/172163636998315/","https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-0/s526x296/43047678_884015751795310_5673940445588094976_n.jpg?_nc_cat=110&oh=527b2773cc7aebb7ddd50633b8d24c46&oe=5C178CBB"
"1538660779-4","https://www.artssspot.com/barcelona/face-pages-prov/","Blueproject Foundation","Blueproject Foundation","[ESP]
La Blueproject Foundation presenta la exposición Happens or it didn't pic, de los artistas Eva & Franco Mattes, en la Sala Project del 10 de octubre de 2018 al 13 de enero de 2019. Este duo de artistas basados en Nueva York también son conocido como 0100101110101101.org y son comisarios del festival The Influencers, en el CCCB, junto a Bani Brusadin.

En la muestra se podrá ver por primera vez en España el proyecto Dark Content, además de otras piezas. Dark Content es una serie de videoinstalaciones sobre los moderadores de contenidos en internet. Contrario a lo que se imagina, la retirada de material ofensivo en internet no es llevada a cabo por sofisticados algoritmos automatizados, sino que por personas anónimas. Los artistas han entrevistado a un centenar de estos moderadores y creado una serie de vídeos en los que avatares recuentan sus historias.

[CAT]
La Blueproject Foundation presenta l'exposició Happens or it didn't pic, dels artistes Eva & Franco Mattes, a la Sala Project del 10 d'octubre de 2018 al 13 de gener de 2019. Aquest duet d'artistes afincats a Nova York també són coneguts com a 0100101110101101.org i comissaris del festival The Influencers, al CCCB, juntament amb Bani Brusadin.

A la mostra es podrà veure per primera vegada a Espanya el projecte Dark Content, a més d'altres peces. Dark Content és una sèrie de videoinstal·lacions sobre els moderadors de continguts a internet. Contràriament a allò que s'imagina, la retirada de material ofensiu a internet no és duta a terme per sofisticats algorismes automatitzats, sinó per persones anònimes. Els artistes han entrevistat un centenar d'aquests moderadors i creat una sèrie de vídeos on avatars reconten les seves històries.

[ENG]
The Blueproject Foundation presents Happens or it didn't pic, a show by Eva & Franco Mattes, at the Sala Project, from October 10 2018 to January 13 2019. This duo of artists are also kwown as 0100101110101101.org and curators of The Influencers festival, at CCCB, along with Bani Brusadin.

In the exhibition, for the first time in Spain, the Dark Content project will be shown, among other works. Dark Content is a series of video installation about internet content moderators. Contrary to popular belief, the removal of offensive material from the Internet is not carried out by sophisticated algorithms, but by anonymous human beings. The artists have interviewed one hundred moderators and created a series of videos in which avatars tell their stories.","Inauguración ""Happens or it didn't pic"" de Eva&Franco Mattes","https://www.facebook.com/events/334311957145303/","https://www.facebook.com/events/334311957145303/","2018-10-10T10:00:00-07:00 to 2018-10-10T12:30:00-07:00","null","null","null","https://www.facebook.com/events/334311957145303/","https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-0/s526x296/43045115_2234337213452539_5271685538200420352_n.jpg?_nc_cat=106&oh=c74b35586024342c7b8ee192e9ce5b08&oe=5C5F154F"
"1538660759-3","https://www.artssspot.com/barcelona/face-pages-prov/","Espronceda","Espronceda","Espronceda Center for Art & Culture is proud to present the project of cooperation between theater and visual arts for the second consecutive year thanks to the collaboration of the artists Albert Mestres, Savina Tarsitano, Eva Ortega, Jordi Font, Toni Mas and José Menchero. Bringing the theater to a space of art means exploring the limits between the world of literature, poetry, theater and the visual arts to feel and underline the importance of the interdisciplinarity of the arts. The philosophy of Espronceda is based on the importance of opening new horizons and cooperating to create new synergies between artistic disciplines, where the public can immerse themselves not only in experimental theater but also in the world of visual arts. After the success of last year, we are pleased to include in the program the second season of the theater with new surprises and emotions.
The project is part of the European Year of Cultural Heritage.

__________

El centro Espronceda está orgulloso de presentar por segundo año consecutivo el proyecto de cooperación entre teatro y artes visuales gracias a la colaboración de los artistas Albert Mestres, Savina Tarsitano, Eva Ortega, Jordi Font, Toni Mas y José Menchero. Llevar el teatro a un espacio de arte significa explorar los límites entre el mundo de la literatura, la poesía, el teatro y las artes visuales para experimentar y subrayar la importancia de la interdisciplinariedad de las artes. La filosofía de Espronceda se basa en la importancia de abrir nuevos horizontes y la cooperación para crear nuevas sinergias entre las disciplinas artísticas, donde el público se pueda sumergir no solo en el teatro experimental sino también en el mundo de las artes visuales. Después del éxito del año pasado, nos complace incluir en el programa la segunda temporada de teatro con nuevas sorpresas y emociones.
El proyecto se inscribe en el Año Europeo del Patrimonio Cultural.
_____________

El centre Espronceda està orgullós de presentar per segon any consecutiu el projecte de cooperació entre teatre i arts visuals gràcies a la col·laboració dels artistes Albert Mestres, Savina Tarsitano, Eva Ortega, Jordi Font, Toni Mas i José Menchero. Portar el teatre a un espai d'art vol dir explorar els límits entre el món de la literatura, la poesia, el teatre i les arts visuals per experimentar i subratllar la importància de la interdisciplinarietat de les arts. La filosofia d'Espronceda es basa en la importància d'obrir nous horitzons i la cooperació per crear noves sinergies entre les disciplines artístiques, on el públic es pugui submergir no solament en el teatre experimental sinó també en el món de les arts visuals. Després de l'èxit de l'any passat, ens complau incloure en el programa la segona temporada de teatre amb noves sorpreses i emocions.
El projecte s'inscriu en l'Any Europeu del Patrimoni Cultural.","La corda","https://www.facebook.com/events/1016658658516083/","https://www.facebook.com/events/1016658658516083/","2018-10-09T12:00:00-07:00 to 2018-10-10T13:15:00-07:00","null","null","null","https://www.facebook.com/events/1016658658516083/","https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-0/s526x296/43169537_1136072023218606_2679383281383768064_n.jpg?_nc_cat=110&oh=a2c431f4152ac2c8f32df87aa4d42425&oe=5C1AF49F"
"1538660723-1","https://www.artssspot.com/barcelona/face-pages-prov/","La Llama","La Llama","Xerrada-vermut amb l'expert en TBO Jordi Manzanares, autor de ""100 anys. El TBO que va donar nom als altres"".","Vermut d'inauguració: Els dibuixants del TBO","https://www.facebook.com/events/297614160835460/","https://www.facebook.com/events/297614160835460/","2018-10-06T03:00:00-07:00 to 2018-10-06T05:00:00-07:00","null","null","null","https://www.facebook.com/events/297614160835460/","https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/s720x720/43040093_693024191060551_5156659648224296960_o.jpg?_nc_cat=110&oh=786ad2ff6d900f4ad26eed93724e82f1&oe=5C57A957"
"1538660898-10","https://www.artssspot.com/barcelona/face-pages-prov/","La Perversa","La Perversa","El viernes 19 de octubre en la nave Km14 de la Nau Bostik podremos disfrutar de una charla íntima y fotográfica entre Juanan Requena y Enric Montes sobre el proceso creativo. No te lo pierdas.
Entrada gratuita.","Charla con Juanan Requena y Enric Montes","https://www.facebook.com/events/333309387416384/","https://www.facebook.com/events/333309387416384/","2018-10-19T10:30:00-07:00 to 2018-10-19T12:00:00-07:00","null","null","null","https://www.facebook.com/events/333309387416384/","https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-0/q83/s526x395/43111341_1961892734107882_839692675035693056_n.jpg?_nc_cat=109&oh=09d20d12d5bb4430deb40afbd33290ff&oe=5C192E30"
"1538660863-8","https://www.artssspot.com/barcelona/face-pages-prov/","Mutuo Galeria","Mutuo","Exposición: Jueves 18 de Octubre de 2018 / 18hrs
Conferencia del curador: 19hrs

El  18  de  octubre  de  las  6  a  9  hrs  tendrá  lugar  la  inauguración  de  NADA  IMPORTA  en  el  MUTUO coordinada  por  el  NO  SHOW  MUSEUM,  incluyendo  una  muestra  de  nada  de  MAURIZIO  CATTELAN  en  la  sala  grande.

El  NO  SHOW  MUSEUM  es  el  primer  museo  del  mundo  dedicado  a  la  nada  y  a  sus  diversas manifestaciones  en  la  historia  del  arte.  Su  colección  internacional  incluye  unas  500  obras  de  más  de  120  artistas  renombrados   como  Marina  Abramovic,  Maurizio  Cattelan,  John  Cage,  Marcel  Duchamp,  Yves  Klein  o  Andy Warhol.  Tras  el  éxito  de  las  giras  por  Europa  (2015),  América  del  Norte  (2016)  y  Centroamérica  (2017)  con  67  exposiciones  en  30  países  y  con  la  participación  en  la  Bienal  de  Venecia,  el  museo  móvil  regresa  de  nuevo  al  camino,  persiguiendo  su  misión  de  propagar  nada,  esta  vez  en  Europa  Occidental  (2018).

El  NO  SHOW  MUSEUM  se  aloja  en  un  minibús  que  se  transforma  para  convertirse  en  una  sala  de  exposición  de  7  metros  cuadrados.   Dentro  del  museo  móvil  se  encuentra  una  nueva  exposición  titulada  ""NADA  IMPORTA.  ICONOS  DEL  VACÍO“,  desarrollada  en  colaboración  con  el  artista  eslovaco  Stano  Masar  y  la  artista  alemana  Franziska  Becher.  

Se  exponen  20  obras  icónicas  de  la  nada  que  han  tenido  un  gran  impacto  en  la  historia  del  arte  hasta  el  día  de  hoy.  

MAURIZIO  CATTELAN  es  considerado  como  el  bromista  y  provocador  residente  del  mundo  del  arte.  Desde  principios  de  la  década  de  1990  divierte  y  aterroriza  a  la  audiencia  con  sus  obras  incluidas  un  Hitler  de  cera  en  miniatura,  el  Papa  Juan  Pablo  II  derribado  por  un  rayo  o  el  propio  artista  colgado  del  cuello.  Nada  es  sagrado  para  el  artista  italiano.  Nada  de  Maurizio  Cattelan  se  exhibirá  por  la  primera  vez  desde  su  retiro  oficial  del  mundo  del  arte  (2011)  en  la  gran  sala  de  Mutuo.
No  te  pierdas  la  oportunidad  de  asistir  al  recorrido  personalizado  por  Andreas  Heusser,  el  curador  de  la  exposición  móvil  que  presentará  sus  propias  perspectivas  e  interpretaciones. 
Te  invita  a  echar  una  mirada  a  la  fascinante  historia  del  arte  de  la  nada  desde  sus  orígenes  en  la  vanguardia  a  los  principios  del  siglo  XX  hasta  el  día  de  hoy. 
Su  lección-espectáculo  entretenida  presentará  las  obras  de  los  artistas  que  contribuyeron  al  desarrollo de  la  desmaterialización  del  arte.

www.noshowmuseum.com","No Show Museum en Mutuo","https://www.facebook.com/events/374186016737445/","https://www.facebook.com/events/374186016737445/","2018-10-18T10:00:00-07:00 to 2018-10-18T13:00:00-07:00","null","null","null","https://www.facebook.com/events/374186016737445/","https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-0/s526x296/43099934_1956694731055600_1484687662135640064_n.jpg?_nc_cat=101&oh=b3d7a6a5b613703e5c92b93cce5b9e6b&oe=5C54B486"
"1538660818-6","https://www.artssspot.com/barcelona/face-pages-prov/","Verde Ariel","Librería La Dolce Vita","N I N G Ú N  L I B R O  V A L E    1   Å  R  B Ø  L
AN EXHIBITION
by  verde ariel

Obras de pequeño formato
Haikus (.eu version)  y microfotografía.

Colabora : 
AVÆ※tm.","Ningún Libro vale 1 Å R B Ø L","https://www.facebook.com/events/272829580013995/","https://www.facebook.com/events/272829580013995/","2018-10-11T09:00:00-07:00 to 2018-10-20T11:00:00-07:00","null","null","null","https://www.facebook.com/events/272829580013995/","https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-0/q84/s526x296/43141044_10214945543730089_1975995795828113408_n.jpg?_nc_cat=104&oh=42cedae30650595250851311ec1425f1&oe=5C4B7B8D"
"1538660905-12","https://www.artssspot.com/barcelona/face-pages-prov/","CCCB","Sant Pau Recinte Modernista","""Humanitzar la medicina"" és una de les dues conferències que s'emmarquen en la secció ""Ciutat Cura"" de la Biennal de Pensament - Ciutat Oberta i que tindrà lloc al Recinte Modernista de Sant Pau. El reconegut neurocirurgià Henry Marsh oferirà una conferència on abordarà els dilemes ètics de la seva professió i la necessitat de reformular la relació metge-pacient. Seguidament, tindrà lloc un diàleg amb la periodista Eva Piquer. Entrada gratuïta fins a completar l'aforament. 

DESCRIPCIÓ DEL DIÀLEG

Els metges no són déus, ni ho saben tot. Sembla una obvietat, però sovint s’oblida. Són persones que tenen por, nervis i inseguretats i, com tothom, cometen errors. I potser és convenient recordar-ho més sovint per alliberar-los d’una pressió innecessària que no beneficia ningú i per establir unes relacions més sinceres entre metge i pacient.

El neurocirurgià britànic Henry Marsh va sorprendre amb les seves memòries sobre els seus 35 anys d’experiència —i més de 15.000 operacions— per la seva sinceritat en abordar l’aspecte més humà de la professió mèdica. Acompanyat de la periodista Eva Piquer, Marsh parlarà de com cal plantejar les relacions metge-pacient, i també, de com repensar la funció dels hospitals amb l’objectiu d’humanitzar cada vegada més la cura dels malalts.

http://www.cccb.org/ca/activitats/fitxa/conferencia-de-henry-marsh-i-dialeg-amb-eva-piquer/229679

CARACTERÍSTIQUES DE L'ESDEVENIMENT

Dia: Dissabte 20 d'octubre a les 19:30h
Lloc: Recinte modernista de Sant Pau
Idioma: Anglès
Entrada: Gratuïta fins a completar aforament (no es requereix inscripció prèvia).

QUÈ ÉS LA BIENNAL DE PENSAMENT - CIUTAT OBERTA?

Les ciutats constitueixen els principals escenaris de les múltiples transformacions que marquen el nostre canvi d’època. #CiutatOberta

La Biennal de Pensament - Ciutat Oberta és un cicle de debats, performances, concerts i xerrades que neix de la mà de Barcelona Cultura aquest 2018 amb la intenció de connectar el debat sobre el paper de les ciutats d’avui amb els grans reptes de la societat contemporània. 

Durant tota la Biennal, que té lloc del 15 al 21 d'octubre, el CCCB organitza diverses activitats que aborden temes d'actualitat candent com les migracions, el feminisme, la diversitat cultural i les identitats de gènere amb la finalitat de contribuir a la reflexió sobre les ciutats que necessitem. 

L’ objectiu de la Biennal és obrir el debat sobre les ciutats que volem i necessitem, amb mirades plurals i la participació de tothom. Una setmana de reflexions, preguntes i experiències. Una festa de les idees.

La Biennal és un projecte impulsat per l' Ajuntament de Barcelona que compta amb la participació de múltiples agents i entitats de la ciutat. Tota la informació aquí: www.biennalciutatoberta.barcelona","Diàleg Henry Marsh / Eva Piquer - Biennal de Pensament","https://www.facebook.com/events/1444267702343478/","https://www.facebook.com/events/1444267702343478/","2018-10-20T10:30:00-07:00 to 2018-10-20T12:00:00-07:00","null","null","null","https://www.facebook.com/events/1444267702343478/","https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-0/s526x296/43048925_10155853594513733_8656297493195128832_n.jpg?_nc_cat=105&oh=dd13bda872f8e4393f078849bf3551c5&oe=5C4BD513"
"1538660877-9","https://www.artssspot.com/barcelona/face-pages-prov/","Secció Conservació-Restauració","null","Atenció! Feu-vos un forat a l’agenda! 

Divendres 19 d’octubre a les 18.00 a la Sala d’Actes de la Facultat de Belles Arts de la UB, l’ex-alumna Valeria Mamczynski impartirà la conferència Conservació-Restauració de material vitri, una exposició sobre aquesta especialitat.

La conservadora-restauradora especialitzada en objectes de vidre i vitralls parlarà sobre el material, les seves degradacions i els tractaments actuals a través de les seves experiències en col·leccions com la del  Metropolitan Museum of Art de Nova York, el Museu del Disseny de Barcelona i les intervencions en vitralls al Museu Nacional d’Art de Catalunya.

No us ho perdeu, que valdrà molt la pena!","Conservació-Restauració de material vitri - Conferència","https://www.facebook.com/events/335259133910332/","https://www.facebook.com/events/335259133910332/","2018-10-19T09:00:00-07:00 to 2018-10-19T11:00:00-07:00","null","null","null","https://www.facebook.com/events/335259133910332/","https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-0/p526x296/42981122_2237804486451402_7046170509406371840_n.jpg?_nc_cat=102&oh=c64be146edd83b54adde1070578b65ad&oe=5C5337DE"
