web-scraper-order,web-scraper-start-url,event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__,event_venue__CCCB,event_category__CCCB__Actividad,event_id,event_title2,event_start,event_end
1537974512-35,http://www.cccb.org/es/actividades,El pensamiento afirmativo de Rosi Braidotti,http://www.cccb.org/es/actividades/ficha/el-pensamiento-afirmativo-de-rosi-braidotti/229551,El pensamiento afirmativo de Rosi Braidotti,http://www.cccb.org/rcs_gene/fondo_marino_web.jpg,"Este seminario plantea una introducción a los debates contemporáneos en torno al excepcionalismo humano, la tecnopolítica y la situación de crisis medioambiental. Partiendo del pensamiento de Rosi Braidotti, abordaremos el radical cambio de paradigma que supone dejar de concebir el ser humano como centro y medida de todas las cosas.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/el-pensamiento-afirmativo-de-rosi-braidotti/229551,Una aproximación,"3, 10, 22 y 31 octubre, 14 y 19 noviembre 2018","3, 10, 22 y 31 octubre, 14 y 19 noviembre 2018"
1537974435-19,http://www.cccb.org/es/actividades/actuales/2,Entradas para el Festival de Sitges 2018,http://www.cccb.org/es/actividades/ficha/entradas-para-el-festival-de-sitges-2018/229946,Entradas para el Festival de Sitges 2018,http://www.cccb.org/rcs_gene/Sitges_imatge_web.jpg,Títulos especialmente esperados e invitados de primer nivel anticipan una edición que se celebrará del 4 al 14 de octubre: once días con el mejor fantástico del planeta.,null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/entradas-para-el-festival-de-sitges-2018/229946,Descuento exclusivo para los Amigos del CCCB,4 - 14 octubre 2018,4 - 14 octubre 2018
1537974419-11,http://www.cccb.org/es/actividades/actuales/2,Visita el Mirador del CCCB,http://www.cccb.org/es/actividades/ficha/visita-el-mirador-del-cccb/222634,Visita el Mirador del CCCB,http://www.cccb.org/rcs_gene/mirador_4.jpg,"Abrimos al público la Sala Mirador, els espacio más emblemático del Centro, situado en la quinta planta. A través de la fachada de cristal se puede contemplar Barcelona desde una perspectiva poco usual: el mar, el Barrio Gótico y Ciutat Vella, Montjuïc, el Tibidabo y la torre Collserola. Unas magníficas vistas sobre la ciudad de Barcelona. Entrada libre.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/visita-el-mirador-del-cccb/222634,Un espacio emblemático que permite disfrutar de magníficas vistas sobre la ciudad de Barcelona,"6 y 20 mayo, 10 y 24 junio, 8 y 22 julio, 5, 12, 19 y 26 agosto, 2 y 23 septiembre, 7 octubre, 4 noviembre, 2 diciembre 2018","6 y 20 mayo, 10 y 24 junio, 8 y 22 julio, 5, 12, 19 y 26 agosto, 2 y 23 septiembre, 7 octubre, 4 noviembre, 2 diciembre 2018"
1537974609-44,http://www.cccb.org/es/actividades,Conferencia de Carolin Emcke,http://www.cccb.org/es/actividades/ficha/conferencia-de-carolin-emcke/229587,Conferencia de Carolin Emcke,http://www.cccb.org/rcs_gene/1000_Carolin_Emcke_Andreas_Labes_2016.jpg,"La periodista y filósofa Carolin Emcke subraya el preocupante auge y difusión de las demostraciones de odio en la sociedad actual, a menudo empleado como instrumento de la política. En esta conferencia Emcke reflexionará acerca de los orígenes y los mecanismos del odio, ejercicio necesario para poder hacerle frente.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/conferencia-de-carolin-emcke/229587,La espiral del odio. De las redes a la realidad política,2 octubre 2018,2 octubre 2018
1537974557-36,http://www.cccb.org/es/actividades,Encuentro con Hanif Kureishi,http://www.cccb.org/es/actividades/ficha/encuentro-con-hanif-kureishi/229473,Encuentro con Hanif Kureishi,http://www.cccb.org/rcs_gene/HanifKureishi__c_Kier_Kureishi_1000x560px.jpg,"Aprovechando la presentación en catalán y castellano de su última novela Nada de Nada, el escritor británico Hanif Kureishi, autor de libros como El buda de los suburbios y Algo que contarte, y guionista de películas como Sammy y Rosie se lo montan y Mi preciosa lavandería, conversa con la escritora Alicia Kopf.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/encuentro-con-hanif-kureishi/229473,El polifacético escritor británico conversa con Alicia Kopf,3 octubre 2018,3 octubre 2018
1537974442-22,http://www.cccb.org/es/actividades/actuales/2,Conversación con los artistas y activistas trans Fox & Owl y Diego Marchante,http://www.cccb.org/es/actividades/ficha/conversacion-con-los-artistas-y-activistas-trans-fox-owl-y-diego-marchante/229935,Conversación con los artistas y activistas trans Fox & Owl y Diego Marchante,http://www.cccb.org/rcs_gene/FoxOwl_2_.jpg,"Inauguramos la muestra de videoarte ""Transiciones"" con una conversación sobre género, arte y política entre los cineastas, artistas y activistas trans británicos Fox Fisher & Owl, y el artista y activista barcelonés Diego Marchante.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/conversacion-con-los-artistas-y-activistas-trans-fox-owl-y-diego-marchante/229935,"Miradas trans: un debate sobre género, arte y política",4 octubre 2018,4 octubre 2018
1537974685-56,http://www.cccb.org/es/actividades,Concierto científico «La Llum a les Ones del Cambio»,http://www.cccb.org/es/actividades/ficha/concierto-cientifico-la-llum-a-les-ones-del-cambio/229846,Concierto científico «La Llum a les Ones del Cambio»,http://www.cccb.org/rcs_gene/llumalesones_2013.jpg,"Concierto, charlas y entrega de premios de la V edición de La Llum a les Ones.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/concierto-cientifico-la-llum-a-les-ones-del-cambio/229846,"Con Joan Colomo, Núria Graham, Xdifference, EnsembleB y Juanjo Fernández",28 septiembre 2018,28 septiembre 2018
1537974583-39,http://www.cccb.org/es/actividades,"Las grandes civilizaciones de Europa. El siglo XIX, 2: La época burguesa",http://www.cccb.org/es/actividades/ficha/las-grandes-civilizaciones-de-europa-el-siglo-xix-2-la-epoca-burguesa/229481,"Las grandes civilizaciones de Europa. El siglo XIX, 2: La época burguesa",http://www.cccb.org/rcs_gene/Civilitzacions_web.jpg,"El Institut d’Humanitats de Barcelona ofrece, con el título «Las grandes civilizaciones de Europa», una serie de cursos dedicados a las culturas y civilizaciones de nuestro continente que han sobresalido en notables y diversos aspectos: organización política, religión, cultura literaria, filosofía, música, arquitectura y artes plásticas.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/las-grandes-civilizaciones-de-europa-el-siglo-xix-2-la-epoca-burguesa/229481,Curso dirigido por Jordi Llovet y Andreu Jaume,"2, 9, 16, 23 y 30 octubre, 6, 20 y 27 noviembre, 4, 11 y 18 diciembre 2018
8, 15, 22 y 29 enero, 5 febrero 2019","2, 9, 16, 23 y 30 octubre, 6, 20 y 27 noviembre, 4, 11 y 18 diciembre 2018
8, 15, 22 y 29 enero, 5 febrero 2019"
