web-scraper-order,web-scraper-start-url,event_organizer,event_venue,event_text,event_title,event_link,event_link-href,event_facebooktime,event_maplink__1,event_cost__,event_category__,event_id,event_image-src
1538391721-11,https://www.artssspot.com/barcelona/face-pages-prov/,Galería Valid Foto BCN,Galería Valid Foto BCN,"La galería Valid Foto presenta por tercera vez en Barcelona al célebre fotógrafo japonés Yamamoto Masao, en la exposiciónque lleva por título ""Microcosm-Macrocosm""  realizaremos un recorrido  desde trabajos de principio de su carrera pertenecientes a la serie Box of KU y Nakazora, por su series más recientes Kawa y Shizuka y se presentará por primera vez su nueva serie: Bonsai
Contaremos en la inauguración con el autor Yamamoto Masao, la exposición esta incluida en el programa oficial de conmemoración del 150 aniversario relaciones Japón-España",Inauguración de Microcosm-Macrocosm de Yamamoto Masao,https://www.facebook.com/events/2117870328461734/,https://www.facebook.com/events/2117870328461734/,2018-10-25T11:30:00-07:00 to 2018-10-25T13:00:00-07:00,null,null,null,https://www.facebook.com/events/2117870328461734/,https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/42825733_10160809372875043_1522995385981730816_n.jpg?_nc_cat=110&oh=7e86ed652b9d498e2f0d12b38ef390b3&oe=5C527EB2
1538391728-13,https://www.artssspot.com/barcelona/face-pages-prov/,MIRA Festival,null,null,MIRA 2018,https://www.facebook.com/events/190792721551584/,https://www.facebook.com/events/190792721551584/,2018-11-08T07:00:00-08:00 to 2018-11-10T17:30:00-08:00,null,null,null,https://www.facebook.com/events/190792721551584/,https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s526x296/41555925_1837147469666070_2206933198036795392_n.jpg?_nc_cat=100&oh=3188e1e029b927bd73eca972596984ea&oe=5C168B48
1538391655-1,https://www.artssspot.com/barcelona/face-pages-prov/,Sitesize Metropolis Art Creació,Fundació Antoni Tàpies,null,Ríos Vivos. Conversación con Alejandro Meitín.,https://www.facebook.com/events/2057214711257315/,https://www.facebook.com/events/2057214711257315/,2018-10-02T10:00:00-07:00 to 2018-10-02T12:00:00-07:00,null,null,null,https://www.facebook.com/events/2057214711257315/,https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q89/p526x296/42839928_2099332110319647_2293829886902534144_n.jpg?_nc_cat=101&oh=00407c525cfc6d716d09bd60a888a862&oe=5C1BCE25
1538391716-10,https://www.artssspot.com/barcelona/face-pages-prov/,La Virreina Centre de la Imatge,La Virreina Centre de la Imatge,null,Cinefòrum El poble desnonat: El triste olor de la carne,https://www.facebook.com/events/246097599427953/,https://www.facebook.com/events/246097599427953/,2018-10-18T09:45:00-07:00 to 2018-10-18T12:00:00-07:00,null,null,null,https://www.facebook.com/events/246097599427953/,https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s526x296/42734914_2153262544994785_4400166670170062848_n.jpg?_nc_cat=111&oh=86db43ff302e3f08e2804c255b370246&oe=5C5FB17C
1538391697-6,https://www.artssspot.com/barcelona/face-pages-prov/,Metàfora Studio Arts Programs,HOMESESSION,"""Full Bloom""
de Sakshi Gera y Raechel Teitelbaum

Exposición in colaboración con Metafora Studio Arts

Opening: 10/10/2018, 19h

Los dos sexos remiten a múltiples combinaciones moleculares, que ponen en juego no sólo el hombre en la mujer y la mujer en el hombre, sino la relación de cada uno en el otro con el animal, la planta, etc.: mil pequeños sexos.”
(Deleuze y Guattari, Mil Mesetas, 1980)

Esta exposición explora los intereses compartidos en el trabajo de Sakshi Gera y Raechel Teitelbaum: intimidad, género, sexualidad y naturaleza; la relación fluida entre amigos, amantes y el yo que florece en la rareza (queerness) conectándose con la naturaleza misma: sus mil pequeños sexos en constante interconexión.

La obra de Sakshi Gera se materializa en el dibujo, en una representación del cuerpo humano que trasciende la sexualidad. El proceso tiene especial relevancia, al basarse en la repetición y el movimiento: se trata de una reiteración gestual entendida como persistencia, en el que los dibujos crecen como un canto, una práctica que la artista trabaja en paralelo. En septiembre de este año, los matrimonios entre personas del mismo sexo fueron despenalizados en la India, donde Gera nació y se crió y donde el régimen colonial ha tenido un gran impacto en la represión de la sexualidad. La propuesta de Gera quiere celebrar este logro, entendiendo que difumina y descoloniza los límites en cuanto a género, sexualidad y relaciones de parejas múltiples.

Los intereses de Raechel Teitelbaum residen en la versatilidad, la fluidez y la no conformidad de género que se encuentra en la naturaleza, y en la forma en que las diferentes teorías ecofeministas consideran lo queer dentro de lo biológico. Su propuesta utiliza la potencialidad de la imaginación para dar forma a una pieza de vídeo de cuatro capítulos. Esta pieza constituye un segmento de un proyecto más amplio que se centra en explorar las posibilidades abiertas en la construcción de las relaciones y las iteraciones posibles entre lo sexual y lo no sexual, entre las figuras del amigo y del amante, y entre la formacion del grupo y la del individuo.
-
Sakshi Gera (1992) es una artista visual de la India. Trabaja con el movimiento y el canto durante su proceso creativo para crear espacios de reformulación, trascendencia y alteración de conciencia. Su trabajo abarca dibujos, pinturas y esculturas que ponen atención en la autoconciencia y la conectividad interpersonal y universal a través de la progresión de los gestos.
-
Raechel Teitelbaum es una artista visual de Syracuse, Nueva York, que reside en Barcelona. Su práctica artística se centra en el video, la instalación, el diseño de vestuario y el arte de performance, utilizando la narrativa como base. Raechel trabaja para indagar ‘nuevas’ ecologías terrestres o versiones alternativas y futuristas de la tierra para cuestionar lo que es natural y normal en términos de comportamiento e interacción entre humanos, plantas, animales y tecnología, específicamente con respecto a género, sexualidad y magia.

..ENG..

“For the two sexes imply a multiplicity of molecular combinations bringing into play not only the man in the woman and the woman in the man, but the relation of each to the animal, the plant, etc.: a thousand tiny sexes”
(Deleuze and Guattari, A Thousand Plateaus, 1980)

This exhibition explores common interests shared in the work of Sakshi Gera and Raechel Teitelbaum; intimacy, gender, sexuality and nature. The fluid interconnectedness of
relationships between friends, lovers, the self which blossoms from the queerness that is nature itself, its thousand tiny sexes in constant relation.

Sakshi Gera’s work materialises in drawing and a representation of the human body which transcends sexuality. Her process has is especially relevant, as she uses repetition and movement as an action of persistent gesture. In this process, her drawings grow like a chant, a practice in which the artist also engages. This September, same sex marriages were decriminalized in India, where Gera was born and raised and where colonial rule has had a major impact on the suppression of sexuality. Gera's proposal wishes to celebrate such achievement, where limits regarding gender, sexuality and multi-partner relationship are being decolonialized.

Raechel Teitelbaum’s interests lie in the versatility, fluidity and non-gender conformity embedded in nature, and the way in which different ecofeminist theories look at
queerness within biology. Her proposal uses the potentiality of imagination to shape a four chapter video piece, a segment of a larger project that focuses on the limitlessness possibilities
that relationships hold, and the inherent fluidity which allows an ebb between the sexual and the non-sexual, between the friend and the lover, and between the group and the individual.
-
Sakshi Gera (1992) is a visual artist from India. She works with movement and chant in her process to create spaces indicative of renewal, transcendence and altered consciousness. Her work encompasses drawings, paintings and sculptures that trace attention to self-awareness, interpersonal and universal connectivity through progression of gestures. 
-
Raechel Teitelbaum is a visual artist from Syracuse, New York who is currently based in Barcelona, Spain. Her art practice primarily focuses on video, installation, costume design and
performance, using narrative as a basis for the work. Raechel works to create ‘new’ earth ecologies or alternate, futuristic versions of earth to question what is natural and normal in
terms of behavior and interaction among humans, plants, animals, and technology, specifically regarding gender, sexuality and magic.","Opening: ""Full Bloom"" S. Gera y R. Teitelbaum",https://www.facebook.com/events/335247817051086/,https://www.facebook.com/events/335247817051086/,2018-10-10T10:00:00-07:00 to 2018-10-10T12:30:00-07:00,null,null,null,https://www.facebook.com/events/335247817051086/,https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/42576453_10157484077274796_2575220497570594816_n.jpg?_nc_cat=106&oh=e123548366a6c2bdd34e627e6acb285c&oe=5C6130C9
1538391725-12,https://www.artssspot.com/barcelona/face-pages-prov/,La Virreina Centre de la Imatge,La Virreina Centre de la Imatge,null,Microhistòries – presentacions i representacions obsoletes,https://www.facebook.com/events/1672055182850074/,https://www.facebook.com/events/1672055182850074/,2018-11-07T10:00:00-08:00 to 2018-11-07T12:00:00-08:00,null,null,null,https://www.facebook.com/events/1672055182850074/,https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/30624550_2017329475254760_1165320577280121785_n.jpg?_nc_cat=106&oh=664348b8681cfe591f08c50cb3ae546a&oe=5C5F895A
1538391662-3,https://www.artssspot.com/barcelona/face-pages-prov/,Nau Bostik,Nau Bostik,null,Bienal de Fotografía Artística y Documental,https://www.facebook.com/events/2263951396967561/,https://www.facebook.com/events/2263951396967561/,2018-10-04T10:00:00-07:00 to 2018-10-21T13:00:00-07:00,null,null,null,https://www.facebook.com/events/2263951396967561/,https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/42524146_1101803013308071_7441812545842708480_n.jpg?_nc_cat=108&oh=f3646e797ab9139327c24f94a2b4673d&oe=5C25FF01
1538391760-16,https://www.artssspot.com/barcelona/face-pages-prov/,Espai Nauart,NauART- Comunidad de artistas,"MAS INFORMACION : 
https://www.nauart.com/2018/09/24/convocatoria-expo-colectiva-monocromo/",Convocatoria EXPO Colectiva Monocromo,https://www.facebook.com/events/480720659079967/,https://www.facebook.com/events/480720659079967/,2018-10-12T10:00:00-07:00 to 2018-10-26T10:00:00-07:00,null,null,null,https://www.facebook.com/events/480720659079967/,https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q84/p526x296/42237543_2147902858802922_4559860499197460480_n.jpg?_nc_cat=105&oh=33f0dacba33202040229884b39db8706&oe=5C6127A7
1538391666-4,https://www.artssspot.com/barcelona/face-pages-prov/,Olivart Art Gallery,Olivart Art Gallery,"Os esperamos el día 4 de Octubre a las 19h para la inauguración de ""HABITAR"" a cargo de Katia Muñoz",Inauguración a cargo de Katia Muñoz,https://www.facebook.com/events/2414003401973263/,https://www.facebook.com/events/2414003401973263/,2018-10-04T10:00:00-07:00 to 2018-10-04T12:30:00-07:00,null,null,null,https://www.facebook.com/events/2414003401973263/,https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p480x480/42642866_1606192079486800_6007852003705749504_n.jpg?_nc_cat=108&oh=6a5eb9ea598aa320dc3f40ff5ca733f2&oe=5C62E34A
1538391706-8,https://www.artssspot.com/barcelona/face-pages-prov/,LCI Barcelona - Felicidad Duce (Barcelona),LCI Barcelona - Felicidad Duce (Barcelona),null,Workshop: Cómo crear un fashion film,https://www.facebook.com/events/230343577832894/,https://www.facebook.com/events/230343577832894/,2018-10-15T08:00:00-07:00 to 2018-10-15T12:00:00-07:00,null,null,null,https://www.facebook.com/events/230343577832894/,https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/42219626_10156590064646163_8608964548411523072_n.jpg?_nc_cat=108&oh=d18b05bcc04af824419da91fff0ed37e&oe=5C26004D
