https://hangar.org/es/workshops-artist2artists/english-taller-distribucion-perturbadora-a-cargo-de-francesc-ruiz/,Taller “Distribución Perturbadora” a cargo de Francesc Ruiz,<p><img src='http://hangar.org/webnou/wp-content/uploads/2015/11/distribution-200x150.jpg' width='228' height='182' alt='Taller “Distribución Perturbadora” a cargo de Francesc Ruiz' /></p><p><a href='http://hangar.org/es/workshops-artist2artists/english-taller-distribucion-perturbadora-a-cargo-de-francesc-ruiz/' target='_blank'>+info</a></p>,01/26/2016,01/18/2016,"Actividad, Espacios alternativos, Taller",1,Hangar,?,
https://hangar.org/es/news/taller-data-bending-o-busqueda-de-nuevas-esteticas-en-el-glitch/,Taller: Data Bending ó búsqueda de nuevas estéticas en el glitch,<p><img src='http://hangar.org/webnou/wp-content/uploads/2015/12/still-taller-glitch-ene-2016-200x150.jpg' width='228' height='182' alt='Taller: Data Bending ó búsqueda de nuevas estéticas en el glitch' /></p><p>Loading&#8230,</p><p><a href='https://hangar.org/es/news/taller-data-bending-o-busqueda-de-nuevas-esteticas-en-el-glitch/' target='_blank'>+info</a></p>,01/15/2016,,"Actividad, Espacios alternativos, Taller",1,Hangar,?
https://hangar.org/es/news/26192/,Taller: Cazadores de luz. Fotosíntesis,<p><img src='http://hangar.org/webnou/wp-content/uploads/2015/12/Ackroyd-200x150.jpg' width='228' height='182' alt='Taller: Cazadores de luz. Fotosíntesis' /></p><p><a href='http://hangar.org/es/news/26192/' target='_blank'>+info</a></p>,01/28/2016,02/07/2016,"Actividad, Espacios alternativos, Taller",1,Hangar,?,
https://hangar.org/es/workshops-artist2artists/workshop-de-computacion-interactiva-aplicada-a-las-artes-performaticas-y-la-danza/,Workshop de computación interactiva aplicada a las artes performáticas y la danza,<p><img src='http://hangar.org/webnou/wp-content/uploads/2015/12/WORKSHOP-COMPUTACION-INTERACTIVA1-200x150.jpg' width='228' height='182' alt='Workshop de computación interactiva aplicada a las artes performáticas y la danza' /></p><p><a href='http://hangar.org/es/workshops-artist2artists/workshop-de-computacion-interactiva-aplicada-a-las-artes-performaticas-y-la-danza/' target='_blank'>+info</a></p>,02/05/2016,02/27/2016,"Actividad, Espacios alternativos, Taller",1,Hangar,?,
https://hangar.org/es/news/taller-de-arduino-avancat/,Taller de Arduino Avanzado,<p><img src='http://hangar.org/webnou/wp-content/uploads/2015/07/arduino-I-200x150.jpg' width='228' height='182' alt='Taller de Arduino Avanzado' /></p><p><a href='http://hangar.org/es/news/taller-de-arduino-avancat/' target='_blank'>+info</a></p>,01/26/2016,,"Actividad, Espacios alternativos, Taller",1,Hangar,?,
