web-scraper-order,web-scraper-start-url,event_organizer,event_venue,event_text,event_title,event_link,event_link-href,event_facebooktime,event_maplink__1,event_cost__,event_category__,event_id,event_image-src
"1526315086-4","http://www.artssspot.com/barcelona/face-pages-prov/","Begemot Art & Fashion","Begemot Art & Fashion","Este seminario es la colaboración de Begemot Art & Fashion Gallery con UPUAUT, centro de Estudios del Antiguo Egimpo fundado por Emma González Gil, Dra. En Egiptología por la Universidad de Barcelona y Asunción Sáez Mullor, Máster en Egiptología por el Museu Egipci de Barcelona.
 
 En el transcurso del seminario constituido por 3 sesiones de 1h30’ cada una, se llevará a cabo un recorrido por las diferentes tipologías de tumbas correspondientes a distintos periodos de la época faraónica, ahondando en las representaciones iconográficas y sus características.","Seminario: Arte de la tumbas del Antiguo Egipto","https://www.facebook.com/events/188256205324771/","https://www.facebook.com/events/188256205324771/","2018-05-17T10:30:00-07:00 to 2018-05-31T12:00:00-07:00","null","null","null","https://www.facebook.com/events/188256205324771/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/s720x720/32511904_990113734489348_1219377786980925440_o.jpg?_nc_cat=0&_nc_eui2=AeHshARLFnqRymcnSr2pGedFlcj2zXw2HdKzGpBrOjTyfVQrGKCWRONGglR-S7fwrNkq6_EVvWdcVLSii_es7H7FhN4HH9vJ1MYG9r8i0veSAg&oh=6245c7c7e5d6f8ea22641ff33b49f383&oe=5B876B39"
"1526315193-12","http://www.artssspot.com/barcelona/face-pages-prov/","IAAC > Institute for Advanced Architecture of Catalonia","IAAC > Institute for Advanced Architecture of Catalonia","Architecture in the Age of Hyperobjects
 
 Peter Trummer is born in Graz, Austria and received his Master Degree at the Technical University in Graz by Günther Domenig in 1994 and his Postgraduate Degree at the Berlage Institute in Amsterdam in 1997. He is Professor for Urban Design and Urban Planning and Head of the Institute for Urban Design at the University of Innsbruck. He is Visiting Professor at Sci-Arc Southern California Institute of Architecture and the Städelschule in Frankfurt.
 
 He was Guest Professor at the University of Pennsylvania and the Academy of Fine Arts in Vienna and Head of the Associative Design Program at the Berlage Institute in Rotterdam from 2004 to 2010. He has his own practice since 2001. He lectures and was invited as a critic at the AA, the University for Applied Art in Vienna, Cooper Union, the IAAC, the Berlage Institute, Havard GSD, Princeton, Rice University SCI-Arc, at the school of Design at the University of Pennsylvania and at the Yale School of Architecture. He exhibited at the Venice Biennale in 2006 and 2012.","IAAC Spring Lecture // Peter Trummer","https://www.facebook.com/events/206968876772848/","https://www.facebook.com/events/206968876772848/","2018-05-22T10:30:00-07:00 to 2018-05-22T12:00:00-07:00","null","null","null","https://www.facebook.com/events/206968876772848/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s526x296/32687903_10156438372438824_3986732027335409664_n.jpg?_nc_cat=0&_nc_eui2=AeEgGu56x2YEw6l9t_jnmnv7vKFkepcSF8IWgxmyYfQrvecebnrUn-3RUcTAZV-kMal_stEmhmMQZG0_99R7EipyikqxQQvWluZOdOzYq9MBbw&oh=d69f286cd0ce40452f28d4776bc7e5cb&oe=5B96748E"
"1526315072-3","http://www.artssspot.com/barcelona/face-pages-prov/","La Virreina Centre de la Imatge","La Virreina Centre de la Imatge","Consuelo Bautista i Rosa Feliu
 Virreina LAB
 Entrada gratuïta. Aforament limitat
  
 
 On Photography (Sobre la fotografia, 1977), l’emblemàtic assaig de Susan Sontag, serveix com a títol i com a invocació per a aquest cicle de converses entre fotògrafes que desenvolupen la seva obra en contextos nacionals i internacionals molt diferents.
 
 La idea és posar en relació pràctiques diferents, així com posicionaments i paradigmes oposats, però també complementaris. Entenem que en l’enunciació de l’obra d’un artista hi ha una manera de construir esfera pública, una manera d’exposar-se i dirimir, col·lectivament, quin és l’horitzó d’una producció, el seu missatge, però sobretot el seu encaix comunitari.
 
 Consuelo Bautista... Riveros. Llicenciada en Publicitat per la Universitat de Bogotà Jorge Tadeo Lozano, a Colòmbia. Actualment viu a Barcelona i exerceix com a fotògrafa independent. Durant els 30 últims anys ha dut a terme projectes a Cuba, Colòmbia, Israel, Montenegro, Galícia, Barcelona, el Marroc, el Senegal, Mèxic i els Estats Units, sempre vinculats a la fotografia documental i amb una visió d’autora. S’han publicat a diversos mitjans, a revistes internacionals i a catàlegs, en el cas d’exposicions individuals i col·lectives. Ha estat guardonada amb el Premi Ciutat de Barcelona 2007 d’Arts Plàstiques pel projecte A los invisibles. Ha fotografiat el patrimoni cultural i natural de Colòmbia, Mèxic, l’Argentina i el Brasil per a la companyia Gas Natural. Ha impartit classes magistrals i tallers a la Universitat de Wesleyan (Connecticut), la Universitat Autònoma de Barcelona, la Universitat de Fotografia de Terrassa, la Universitat Politècnica de Catalunya, l’Escola d’Art d’Oviedo, la Universitat d’Antioquia (Medellín), la Universitat dels Andes - Colòmbia, el Centre de Formació de la Cooperació Espanyola a l’Antigua Guatemala, el Laboratori Interdisciplinari per a les Arts (LIA) de Bogotà i l’Escola d’Art i Disseny de Tarragona, entre d’altres. Ha col·laborat com a fotoperiodista a El País, La Vanguardia, El Periódico i l’Ara. És membre fundador de l’associació Centre de Fotografia Documental de Barcelona (www.lafotobcn.com).
 
 Rosa Feliu Atienza. Nascuda a Barcelona, va estudiar fotografia als Tallers de Fotografia del Churchill College de la Universitat de Cambridge el 1976, es va llicenciar en Història Contemporània a la Universitat de Barcelona el 1977, i té un estudi professional propi a Barcelona des del 1978. Les seves fotografies sobre l’urbanisme i l’arquitectura de Barcelona han estat publicades a llibres, catàlegs i revistes, i s’han exposats a diverses exposicions. Entre les seves publicacions destaquen Catàleg del patrimoni arquitectònic històric-artístic de la ciutat de Barcelona (1987), L’Eixample des de dins (2003), Cerdà, 150 años de modernidad (2009), i La ciudad minuto a minuto (2011). Va treballar a l’Arxiu Fotogràfic dels Museus de Barcelona entre el 1991 i el 1996 i per a revistes d’arquitectura i interiorisme com Quaderns d’arquitectura i urbanisme, Ianus, Arquitecturas Bis, UR, El croquis, Nuevo Estilo o Casa Viva, entre d’altres. El 1996 va iniciar un treball d’expressió més personal que ha presentat a exposicions individuals, com “Blanc de blancs” (2003) i “Retrats de verdura” (2004), i col·lectives, com les diverses edicions de Fotosí. El novembre del 2017, Libros del Vórtice publica el llibre Yo los llamo retratos, amb una selecció de la seva obra personal en blanc i negre i en color.
 
 goo.gl/uTxZ3F Ver más","Sobre la fotografia (5)","https://www.facebook.com/events/578463879219683/","https://www.facebook.com/events/578463879219683/","2018-05-17T10:00:00-07:00 to 2018-05-17T12:00:00-07:00","null","null","null","https://www.facebook.com/events/578463879219683/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q86/p280x280/31786496_2029049054082802_1323847493452038144_n.jpg?_nc_cat=0&_nc_eui2=AeG0_FVf-lUNDggO_KVhRcwLk9FGVwG92xxDa_nojFL2Bxq5cK8CarRyrjICyWtdVP3TrKjI8vqUR2CeK0ImqJ2b0t32KfosrT2DeWX04BnTNw&oh=1f75bad8fcf12b13d4330d4af4297788&oe=5B7C05BA"
"1526315206-13","http://www.artssspot.com/barcelona/face-pages-prov/","sculpture network","Arxiu Fotogràfic de Barcelona","Conferencia de la escultora Pilar Aldana-Méndez sobre “Luz y color en el templo de la Sagrada Familia”
 Conclusiones y debate
 Networking y copa, a cargo de cada participante, en el barrio del Born
  
 Participación
 Precio normal: 10,- EUR
 Miembros de sculpture network: 0,- EUR
 Máximo: 30 participantes, prioridad socios de sculpture network
 
 Cómo llegar: Metro: Arc de Triomf (L1) y Jaume I (L4)
 
 Para participar por favor regístrese online: https://civicrm.sculpture-network.org/en/civicrm/event/register?reset=1&id=977...
  
 Pilar Aldana-Méndez ha preparado esta conferencia para presentar las esculturas en vidrio que realizó para la parte superior de la Torre de la Sacristía como una colaboración especial con los arquitectos del templo.  Al mismo tiempo inició la investigación sobre la luz y el color con el estudio de la presencia del vidrio, el elemento clave para crear la atmósfera cálida y generar los efectos simbólicos previstos por Gaudí.
 
 En la conferencia presentará todas las intervenciones en vidrio: los vitrales, las linternas suspendidas del techo, las esculturas en vidrio y los mosaicos en vidrio. El estudio de la piedra y otros materiales utilizados para la construcción del templo también está presente en la investigación porque la luz y los colores se reflejan de manera muy especial en las paredes, el techo, las columnas y en el suelo del templo.  Detalles sobre la geometría gaudiniana, la historia de la construcción, conceptos simbólicos y aspectos técnicos especiales también se incluyen en la conferencia.
 
 En su tiempo, Gaudí estableció su laboratorio de investigación en la Colonia Güell dejando gran cantidad de ideas y soluciones para la construcción del templo. En la actualidad, la construcción sigue los conceptos del maestro Gaudí y establece nuevas formas para uso de materiales tradicionales y de última generación. La Sagrada Familia es actualmente el laboratorio vivo de arquitectura más grande del mundo.
 
 El Templo de la Sagrada Familia es uno de los grandes tesoros del patrimonio cultural del mundo y tiene un gran valor como capital cultural por ser la condensación de un siglo de pensamiento y actuación de un grupo coherente de arquitectos, industriales, artesanos y artistas.
 
 Más información sobre la escultora Pilar Aldana-Méndez: www.aldana-mendez.net ;
 pilaraldana-mendez.blogspot.com
 Más información sobre el templo de la Sagrada Familia: www.sagradafamilia.org
 Más información sobre el Arxiu Fotogràfic de Barcelona: www.barcelona.cat/arxiufotografic
 
 El programa está organizado por Neus Bergua, sculpture network Catalonia Coordinator. Ver más","Conferencia de la escultora Pilar Aldana-Méndez","https://www.facebook.com/events/444636952653519/","https://www.facebook.com/events/444636952653519/","2018-05-25T07:45:00-07:00 to 2018-05-25T10:00:00-07:00","null","null","null","https://www.facebook.com/events/444636952653519/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s526x395/31743538_10156228494388326_2492827137749286912_n.jpg?_nc_cat=0&_nc_eui2=AeHyc9cNE_MUJ0gKg_bcm1fYDpcfpcqRSISDqoPx7NvgJ1yXOtqwSg8HMSj9BR6ujvM0CRqTzWi_CbuOwpjhNY1LHCFaAhJAd9h8W4Ts8aKy1A&oh=99f53a53cdb8684ee2bb09a701b14b05&oe=5B527D56"
"1526315100-5","http://www.artssspot.com/barcelona/face-pages-prov/","ArtDealProject","ArtDealProject","La fotógrafa Conchi Martínez presenta el proyecto Cuaderno de Viaje dentro de la programación Off del Festival Revela´t en Art Deal project. Ven a disfrutarlo con una cerveza artesana Tibidabo.
 
 No sabría decir cuándo nació mi afición por los viajes ni si empecé a fotografiar como consecuencia de querer conservar un pedacito de aquello que iba descubriendo, o si mi interés por la fotografía fue el que provocó la necesidad imperiosa de viajar para tener una excusa para ponerla en práctica. Este trabajo representa la fusión de dos de mis grandes pasiones: la fotografía y los viajes. Nació como un libro de artista, a partir de una colección de fotografías de viaje realizadas a lo largo de varios años. El viajar si...empre supone un descubrimiento, una sorpresa, y la fotografía de viajes me resulta algo evocativo, una manera de registrar recuerdos.
 
 Esta sensación evocativa es la que he pretendido plasmar en mi trabajo. Es por ello que he optado por una presentación de este tipo en la que, partiendo de transferencias de imagen Polaroid, he coloreado a mano los resultados como se hacía antaño con algunas imágenes en blanco y negro, dándoles deliberadamente un cierto aire kistch, eligiendo un rugoso papel de acuarela como soporte de las transferencias, cortando cada una de las hojas manualmente para que el acabado fuese irregular, intercalando textos manuscritos entre las fotos para evitar que una tipografía impresa diera al traste con el aire retro del trabajo, y eligiendo una encuadernación con tapas de cuero atadas en forma de cuaderno para potenciar aún más el aspecto antiguo. Ver más","Inauguración de Cuaderno de Viaje de Conchi Martínez","https://www.facebook.com/events/423382111422591/","https://www.facebook.com/events/423382111422591/","2018-05-17T10:30:00-07:00 to 2018-05-17T13:00:00-07:00","null","null","null","https://www.facebook.com/events/423382111422591/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/32422990_1844792592246098_6026068905628270592_n.jpg?_nc_cat=0&_nc_eui2=AeGIOXppMVO1nFitpIyQWOWmGCdlrRYNTSpPI-XMnl_wHMll4Na-552Hntz83mTSD3KlZ1_C_iu9ck9y6Jb-BqkgmLxRROeRyNEzGHdTX5wKfg&oh=a031643bbf74a994cbf669bdd97cda67&oe=5B822F9A"
"1526315128-7","http://www.artssspot.com/barcelona/face-pages-prov/","Ojo Cónico","Filmoteca de Catalunya","“Los arquitectos no inventan nada, solo transforman la realidad.” Alvaro Siza Vieira
 
 En un momento en el que cada vez cuesta más discernir la realidad de la irrealidad en la información presentada por los medios de comunicación, la temática de la edición de 2018 de Arqu[in]FILM gira entorno a la intersección entre la ficción y la no ficción y la manera en que ambas construyen narrativas urbanas y arquitectónicas. La programación gravita alrededor de la no ficción. Sin embargo todas las películas, ya sea por su temática, como por la realización, nos aproximan en cierta manera a una narrativa que podría surgir de la ficción. Se plantean tres sesiones documentales, todos ellos, de estreno en salas en el territori...o Español.
 
 VIERNES 18 DE MAYO | 19.30
 
 BIG Time 
 Kaspar Astrup Schröder, Dinamarca, 2017, 93', VOSC.
 Estreno en Salas
 
 Según el Wall Street Journal, Bjarke Ingels se ha convertido rápidamente en 'una de las mayores estrellas del mundo del diseño' y su nombre ha aparecido recientemente entre la lista de las 100 personas más influyentes de TIME. Un retrato íntimo de la vida de una mente genialmente innovadora y su esfuerzo por mantener su propia personalidad conjugándola con el reconocimiento y la fama, lo conseguirá? Big Time acompaña al starchitect Bjarke Ingels durante 6 años en su lucha por completar uno de sus mayores proyectos hasta la fecha, el rascacielos de Nueva York W57 y el World Trade Center 2. 
 
 Presentación de la película y el ciclo: Martín Garber Salzberg, director de ojoconico.org
 
 
 SÁBADO 19 DE MAYO | 19.30
 
 AIRES MATEUS: Matter in Reverse
 Henrique Camara Pina, Portugal, 2017, 65', VOSC.
 Estreno en España
 
 El trabajo de los arquitectos Aires Mateus muestra claramente la contemporaneidad – en toda su complejidad y contradicción – una condición difícil de expresar en el ámbito de la arquitectura. Su profusa obra desarrollada a lo largo de e muchos años lo confirma. Sus propuestas desarrollan un lenguaje con un fuerte impacto universal. De esta universalidad emerge la adaptación al territorio arraigada claramente en la tradición Portuguesa. En la interpretación del trabajo de los arquitectos Aires Mateus se encuentra un apetito – casi un deseo – por la apropiación cinematográfica: por la invención del lugar; en la confrontación entre cuerpo y materia; en la claridad de los claroscuros; en la busqueda de un silencio propio. La materia se encuentra invertida. 
 
 Presentación y Q&A: Ivan Blasi, responsable de Comisariado, Premios, y Programas de la Fundación Mies van Der Rohe, y Henrique Camara Pina, director del documental.  
 
 
 DOMINGO 20 MAYO | 19.30
 
 HACER MUCHO CON POCO 
 Katerina Kliwadenko & Mario Novas, 2017, 86', VE. 
 Estreno en Salas
 
 Un documental que relata el quehacer de la arquitectura contemporánea ecuatoriana. Se centra en la práctica de estudios jóvenes de la generación post crisis financiera, pues fueron ellos quienes tuvieron que plantearse un cambio de paradigma en la forma de enfrentar el oficio, esto los hizo no solo encontrar un espacio en donde hacer su producción arquitectónica, sino también tener mucha visibilidad internacional. Esta visibilidad que es reconocida en el exterior surge por la construcción de una identidad propia a partir de una producción que exalta los valores locales, tanto materiales como humanos y se caracteriza por la conciencia social, económica y ambiental con la que enfrenta sus proyectos. 
 
 Presentación y Q&A: Katerina Kliwadenko & Mario Novas, realizadores del documental.
 
 #SetmanaArquitectura Ver más","Arqu[in]FILM | Muestra de Cine de Arquitectura de Barcelona","https://www.facebook.com/events/201275213989244/","https://www.facebook.com/events/201275213989244/","2018-05-18T10:30:00-07:00 to 2018-05-20T13:00:00-07:00","null","null","null","https://www.facebook.com/events/201275213989244/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s552x414/31301892_2147816608569603_3720489195089690624_n.jpg?_nc_cat=0&_nc_eui2=AeFs8oNApcPbBwirQ4umTjkeu-riKgMdBtY7jMd7F8J1vkZ1Zoqpc4ZsY9ajpE70p7RDipEoQEdIdJ7ivDhHeHSbuFCR8Kd-nqR6mhbdzvEJlA&oh=0d40c4eb0b2eff22d105778edf1d71cf&oe=5B88CB0E"
"1526315114-6","http://www.artssspot.com/barcelona/face-pages-prov/","Grisart Escola Internacional de Fotografia Barcelona","Grisart Escola Internacional de Fotografia Barcelona","Grisart y Mutuo presentan la exposición ''SIX OF A MIND''. La exposición recoge las instalaciones de Mar G. Lumbiarres, Rakel Mdelc, David Molero Saura, Gael Del Río, Violette Letient, y Pablo VB. Partiendo de procesos diversos, cada uno/a de los autores/as de la muestra aporta su visión personalizada acerca de diversos conceptos y realidades. El fruto de esta experimentación llevada a cabo a lo largo de la edición del Curso de Creación de Proyectos 2016-2017 tanto a nivel individual como a nivel colectivo se presenta aquí a través de una serie de instalaciones expositivas de carácter experimental.
 
 ¡Os esperamos el próximo viernes 18 de mayo, a las 19:30h!
 
 Exposición del 18 de mayo al 30 de mayo 2018
 Horario: de lunes a sábado, de 15:00h a 20:00h.","Inauguración exposición colectiva ''Six of a mind''","https://www.facebook.com/events/166633754009702/","https://www.facebook.com/events/166633754009702/","2018-05-18T10:30:00-07:00 to 2018-05-18T13:30:00-07:00","null","null","null","https://www.facebook.com/events/166633754009702/","https://scontent-mad1-1.xx.fbcdn.net/v/t15.0-10/p526x296/30817824_1837655009631723_2342543534822785024_n.jpg?_nc_cat=0&_nc_eui2=AeGQJKhBqLL8n6f4LQXLTeqI7qBAEXwarqSbbLNUP_W8NFxEFmhMcSE5vXtH9MG2fbhWNYxKJpl7Zm82zDpCN96--Kn6T8HPvepsFLgK9PJnKQ&oh=ff088f6f990989a765b06460177f0379&oe=5B8DA26E"
"1526315141-8","http://www.artssspot.com/barcelona/face-pages-prov/","Poblenou Hàbitat Creatiu","null","Obrim Can Tiana (c/Tànger, 89) dissabte 19 de maig (11 a 20 h) i diumenge 20 de maig (d'11 a 15 h.). 
 
 PRESENTACIÓ DE L'ESPAI
 MOSTRA DELS ARTISTES
 
 Albert Capella
 Eva Sans
 Julia Clay
 Sulé Duc
 Mario Valle
 Coral Senderos
 Matteo Lencioni...
 Rob Macdonald
 Eli Gras
 
 artistes de La Fundicio i P9artiu Ver más","Can Tiana: Portes Obertes","https://www.facebook.com/events/123709995163501/","https://www.facebook.com/events/123709995163501/","2018-05-19T02:00:00-07:00 to 2018-05-20T06:00:00-07:00","null","null","null","https://www.facebook.com/events/123709995163501/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/32257725_166215797405569_420081856344489984_n.jpg?_nc_cat=0&_nc_eui2=AeGwKk6yGVHxDb6fsv1C6ZfxRpvWMrEbBGYs4_Qfk5BPAc_Jn8WCTc_s3Qax3yRiUdsccm1KP5XmBCpU8u_WMaOxoFFDbqWl_BzX00f1JJfbkw&oh=cba9c4dc0a5507a001ae826ded8782ba&oe=5B5189EE"
"1526315167-10","http://www.artssspot.com/barcelona/face-pages-prov/","Jordi Miguel art gallery","Jordi Miguel art gallery","Inaguracion colectiva
 CAPÇADA
 ARMANDO MONTEMAR
 RAUL PAEZ
 PMR
 LEAFAR DELGADO","EXPO Colectiva","https://www.facebook.com/events/184874705673810/","https://www.facebook.com/events/184874705673810/","2018-05-19T09:00:00-07:00 to 2018-05-19T11:30:00-07:00","null","null","null","https://www.facebook.com/events/184874705673810/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/s720x720/32266531_1656421597811194_5610184357613404160_o.jpg?_nc_cat=0&_nc_eui2=AeF_fHcH6MC3354seMWZ9PrAAbm95oJVhPL89hDCjGq6Z5-9qT1cZMWpppJKcdcWb-QtB3X3PBQTS9RcxdxK90hEOmMjd3F8ks6Zynjjz3HlPA&oh=828e18039a901496edbb61b1ec7e686c&oe=5B50A7C7"
"1526315046-1","http://www.artssspot.com/barcelona/face-pages-prov/","Filippo ioco Studio & Gallery","Filippo ioco Studio & Gallery","Filippo ioco Studio & Gallery y Catia Massa se complacen en presentar ""Spring Collective""
 
 Inauguración el 16 de Mayo 2018 de 19 – 22h. show funciona hasta el 31 de Mayo de 2018.
 
 Una exposición colectiva de artistas de seis naciones con diversas disciplinas y estilos de pintura que van desde el abstracto, la naturaleza y el figurativo en acrílico, óleo, mixta y bodypaint en lienzo, madera, escultura y cuerpo.
 
 Organizada por Catia Massa y Comisariada por Filippo ioco.
 
 PARTICIPANTES
 
 Krasimir Mitrev - Bulgaria
 Sergi Muñoz Lozan - Catalunya...
 Lucie Jestrabikova - República Checa
 Francis Bausan - España
 Sonia Floris - Italia
 Lucas Camilo Alvarez Salazar - Colombia
 Taisiia Fedirkina - Ucrania
 
 - ENGLISH -
 
 The Filippo ioco Studio & Gallery and Catia Massa are pleased to present ""Spring Collective""
 
 A group exhibition of artists from six nations with various painting disciplines and styles ranging from abstract, nature and figurative in acrylic, oil, mixed media and bodypaint on to canvas, wood, sculpture and body. 
 
 Organised by Catia Massa and Curated by Filippo ioco.
 
 Opening Reception May 16, 2018 from 7:00 – 10:00 pm. Show Runs till May 31, 2018.
 
 PARTICIPATING ARTISTS
 
 Krasimir Mitrev - Bulgaria
 Sergi Muñoz Lozan - Catalunya
 Lucie Jestrabikova - Czech Republic
 Francis Bausan - Spain
 Sonia Floris - Italy
 Lucas Camilo Alvarez Salazar - Colombia
 Taisiia Fedirkina - Ukraine Ver más","Spring Collective - Group Exhibition","https://www.facebook.com/events/440293739754431/","https://www.facebook.com/events/440293739754431/","2018-05-16T10:00:00-07:00 to 2018-05-16T13:00:00-07:00","null","null","null","https://www.facebook.com/events/440293739754431/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/30705324_1946063048798429_5581013506674655232_n.jpg?_nc_cat=0&_nc_eui2=AeFpJONkdrbrGIuY4xJnrK10XV-c1ZolGkXeYMJSWiEikviUDw2qX4DZrqqG-hKyZCkNrR6pdKNDJzlA0mX13wt2X-98vW-OzjZVsRxiEQb7tQ&oh=d7fb1becb26a57b33bd18f8be31cf844&oe=5B9AD8D5"
