event_link,event_link-href,event_title1,event_start,event_text,event_image-src,event_end,event_category__Exposición__Galerías__Arte emergente__Ilustración,event_organizer__Miscelanea,event_venue__Miscelanea,event_maplink__1,event_cost__0,event_id,event_title2
Paraísos Paralelos,http://www.miscelanea.info/e965/paraisos-paralelos,Paraísos Paralelos,"20
						Abr '16
						


											al
						08
						May '16",Inauguración: Miércoles 20 a las 20:00h.,http://www.miscelanea.info/public/images/nuriariazaflyer01web.jpg,"20
						Abr '16
						


											al
						08
						May '16",null,null,null,null,null,/e965/paraisos-paralelos,Nuria Riaza
