http://www.artbarcelona.es/en/expositions/plena-consciencia/,Antoni Tàpies - Plena consciència,<p><img src='http://www.artbarcelona.es/wp-content/uploads/2016/06/Plena-concie--ncia.jpg' width='228' height='182' alt='Antoni Tàpies - Plena consciència' />La Galeria Toni Tàpies presents an exhibition entitled Plena consciència where you can see a selection of pieces of Antoni Tapies 90s and 2000.</p><p><a href='http://www.artbarcelona.es/en/expositions/plena-consciencia/' target='_blank'>+info</a></p>,06/09/2016,09/23/2016,"Exhibition, Galleries",Galeria Toni Tàpies,Galeria Toni Tàpies,0,1,1,1,,
http://www.artbarcelona.es/en/expositions/r-e-s-q-u-i-c-i-o/,Mar Arza - R E S Q U I C I O,"<p><img src='http://www.artbarcelona.es/wp-content/uploads/2016/06/mararza_resquicio05.jpg' width='228' height='182' alt='Mar Arza - R E S Q U I C I O' />""Changing noticeably its course, the bend signals a point of inflection; a turn in the curve that queries the path taken. The surface revealed folds in on itself, and in this act of folding a sliding into the depths occurs. The fold is the text, the nuance and shadow of a feeling that comes into relief.""</p><p><a href='http://www.artbarcelona.es/en/expositions/r-e-s-q-u-i-c-i-o/' target='_blank'>+info</a></p>",06/16/2016,09/23/2016,"Exhibition, Galleries",RocioSantaCruz,Rocio Santa Cruz,0,1,1,1,,
