event_title,event_start,event_end,event_image-src,event_text,event_link,event_link-href,event_id,event_maplink__1,event_organizer__Fundación Joan Miró,event_venue__Fundación Joan Miró,event_cost__7,event_category__Exposición__Fundación Joan Miró
Secuencia infinita,01/07/2016,02/10/2016,http://www.fmirobcn.org/media/upload/gif/cache/ignasiaballi2jpg_1451294615_255.jpg,"Secuencia infinita es una exposición dedicada al trabajo de Ignasi Aballí, ganador del Premi Joan Miró en su quinta edición. La muestra propone un recorrido a lo largo de una selección de obras del artista conceptual catalán que permite al público el descubrimiento gradual de algunos aspectos clave de su producción.","sobre ""Secuencia infinita""",http://www.fmirobcn.org/exposiciones/5704/secuencia-infinita,/exposiciones/5704/secuencia-infinita,null,null,null,null,null
