web-scraper-order,web-scraper-start-url,event_image-src,event_venue,event_link,event_link-href,event_title1,event_start,event_end,event_organizer,event_title2,event_text,event_cost__0,event_category__Exposición__Galerías,event_maplink__1,event_id
1530775180-57,http://www.artbarcelona.es/es/agenda/,http://www.artbarcelona.es/wp-content/uploads/2018/06/Ramon-Moscardo.jpg,Sala Parés,,,Ramon Moscardó,28.06.18 – 10.08.18,28.06.18 – 10.08.18,Sala Parés,null,,null,null,null,http://www.artbarcelona.es/es/exposiciones/ramon-moscardo/
1530775196-66,http://www.artbarcelona.es/es/agenda/,http://www.artbarcelona.es/wp-content/uploads/2018/06/Ramon-Moscardo.jpg,Sala Parés,,http://www.artbarcelona.es/es/exposiciones/ramon-moscardo/,Ramon Moscardó,,28.06.18 – 10.08.18,Sala Parés,null,"Su pintura se caracteriza por el uso de colores muy vivos y luminosos, y por un espíritu optimista que alude a las ganas de vivir, a los momentos felices de la vida cotidiana.

Trata temas muy diversos: visiones de ciudades como Barcelona, Praga, París, Venecia o Nueva York, paisajes de Cadaqués, fachadas, interiores de bares o de su estudio, escenas de calle…
La luz juega un papel muy importante en la pintura de Ramon Moscardó, ya sea la del sol brillante del Mediterráneo o de los reflejos y la transparencia del mar, como la que se proyecta en interiores y define distintos ambientes.
En los paisajes, el pintor nos sitúa ante imágenes espectaculares. Observa algunas de las escenas desde un punto de vista elevado y lejano, pero la atmósfera es tan clara que parece que los distintos elementos, definidos con detalle, estén al alcance de la mano: no hay distancias, todo es un conjunto vibrante, rítmico y vigoroso.
Cuando pinta interiores, las figuras adquieren un papel protagonista; además, a menudo establece diálogos sutiles entre los personajes, que se expresan a través de las miradas y los gestos. Demuestra una gran intuición pictórica y una larga experiencia a la hora de dar vida y naturalidad a la figura humana.
Ramon Moscardó expone en la Sala Parés desde 1978, y también lo ha hecho en Estados Unidos, en diversas ocasiones; en Hong Kong y en las principales capitales europeas. Su obra se puede ver en importantes colecciones privadas y públicas.",null,null,null,http://www.artbarcelona.es/es/exposiciones/ramon-moscardo/
1530775209-69,http://www.artbarcelona.es/es/agenda/,http://www.artbarcelona.es/wp-content/uploads/2018/06/DRC-28.marzo_.2010-esmalte.jpg,Galería Marlborough,,http://www.artbarcelona.es/es/exposiciones/classic-and-contemporary-art-2018/,"Joaquín Barón, Juan Correa, Hugo Fontela, Manuel Franquelo, Juan Genovés, Pablo Genovés, Riera i Aragó, David Rodríguez Caballero, Manolo Valdés, Tadanori Yamaguchi",,28.06.18 – 22.09.18,Galería Marlborough,Classic and Contemporary Art,"Marlborough Barcelona prosigue con la exploración de las diferentes técnicas artísticas del arte Contemporáneo con la exposición CLASSIC AND CONTEMPORARY ART III
(La galería permanecerá abierta durante el mes de agosto)
CLASSIC AND CONTEMPORARY ART III sigue la estela de las anteriores ediciones, donde se han mostrado las singulares técnicas artísticas desarrolladas por los artistas de la galería. Se trata de artistas muy diferentes entre ellos, a pesar de tener algo en común: todos son representantes de la actualidad y, en algunos casos, sus complejos procedimientos de elaboración desafían los límites de la pintura y de la escultura propiamente dichos.
Durante este verano, se podrá ver desde la monumental librería de Manolo Valdés hasta la última obra de Juan Genovés. La exposición aglutina desde técnicas tradicionales, como pueden ser la pintura al fresco de Juan Correa o la talla en madera de Tadanori Yamaguchi, hasta la experimentación con nuevas tecnologías, como es el caso de las instalaciones con fibra óptica de Pablo Armesto.
Con las esculturas de Riera i Aragó y David Rodríguez Caballero, se puede admirar la versatilidad del metal y las diferentes posibilidades en tratamientos y prestaciones que ofrece. Pablo Genovés y Manuel Franquelo nos demuestran que la fotografía es un medio con infinitas posibilidades creativas. Hugo Fontela hace su aportación con una interesante pintura sobre papel mientras Joaquín Barón nos deleita con su obra figurativa inspirada en el arte tribal y los grafitis callejeros.",null,null,null,http://www.artbarcelona.es/es/exposiciones/classic-and-contemporary-art-2018/
1530775180-54,http://www.artbarcelona.es/es/agenda/,http://www.artbarcelona.es/wp-content/uploads/2018/06/DRC-28.marzo_.2010-esmalte.jpg,Galería Marlborough,,,"Joaquín Barón, Juan Correa, Hugo Fontela, Manuel Franquelo, Juan Genovés, Pablo Genovés, Riera i Aragó, David Rodríguez Caballero, Manolo Valdés, Tadanori Yamaguchi",28.06.18 – 22.09.18,28.06.18 – 22.09.18,Galería Marlborough,Classic and Contemporary Art,,null,null,null,http://www.artbarcelona.es/es/exposiciones/classic-and-contemporary-art-2018/
