http://lacapella.bcn.cat/es/activitats/verm%C3%BA-de-traje,"Vermú de ""traje"" - Julia Montilla","<p><img src='http://lacapella.bcn.cat/sites/default/files/styles/bildresumen/public/activitats/convocatoria-def_julia_montilla_activitat-01.jpg' width='228' height='182' alt='Vermú de ""traje"" - Julia Montilla' />Actividades Visceral Blue:
Día: 3 de abril 
Hora: de 13.00 a 15.00 
Lugar: plaza de la Trinitat (Sant Andreu) 
Encuentro festivo a iniciativa de Julia Montilla, con mercado de intercambio, vermut y micro abierto para todos</p><p><a href='http://lacapella.bcn.cat/es/activitats/verm%C3%BA-de-traje' target='_blank'>+info</a></p>",0/01/2016,,"Actividad, La Capella",La Capella,La Capella,0,1,1,1,,
http://lacapella.bcn.cat/es/activitats/aparatos-de-sentido-y-de-sentir,"Aparatos de sentido y de sentir - Sergi Botella, Isaías Griñolo y Antonio Orihuela","<p><img src='http://lacapella.bcn.cat/sites/default/files/styles/bildresumen/public/activitats/grinolo2.jpg' width='228' height='182' alt='Aparatos de sentido y de sentir - Sergi Botella, Isaías Griñolo y Antonio Orihuela' />Sergi Botella y Isaías Griñolo comentan y ramifican los proyectos que produjeron para Visceral Blue. Pese a partir de materiales y universos muy distintos, sus obras tienen en común la intersección de lo poético y lo somático. Ambos trabajan las palabras y el texto en estrecho diálogo con patrones musicales (el techno en el caso de Botella y el flamenco en el caso de Griñolo) para dar lugar a aparatos que agitan tanto el sentido como el sentir.</p><p><a href='http://lacapella.bcn.cat/es/activitats/aparatos-de-sentido-y-de-sentir' target='_blank'>+info</a></p>",0/01/2016,,"Actividad, La Capella",La Capella,La Capella,0,1,1,1,,
