"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Osiris -  Das versunkene Geheimnis Ägyptens","Museum Rietberg","Museum Rietberg","02/10/2017","","07/16/2017","",1,"Museum Rietberg, Klassische Kunst, Ausstellung","25","http://www.rietberg.ch/de-ch/ausstellungen/osiris.aspx",1,1,"<p><img src='http://www.rietberg.ch/media/917519/keyvisual_312px.jpg' width='228' height='182' alt='Osiris -  Das versunkene Geheimnis Ägyptens' />Geborgen aus den Tiefen vor Ägyptens Mittelmeerküste: Die spektakuläre Ausstellung zeigt rund 300 Statuen und Kultgegenstände, Sarkophage und Götterbilder aus sechzehn Jahrhunderten. Sie stammen aus den legendären Städten Thonis-Herakleion und Kanopus, die im 8. Jahrhundert n. Chr. im Meer versanken. Alte Fragen finden dadurch eine Antwort.</p>","http://www.rietberg.ch/media/917519/keyvisual_312px.jpg"
"","Museum Rietberg","Museum Rietberg","0/01/2017","","","",1,"Museum Rietberg, Klassische Kunst, Ausstellung","25","http://www.rietberg.ch/de-ch/ausstellungen/pahari-malerei.aspx",1,1,"<p><img src='http://www.rietberg.ch/media/522273/shop_kannon_10__1__180.jpg' width='228' height='182' alt='' />während den Museumsöffnungszeiten</p>","http://www.rietberg.ch/media/522273/shop_kannon_10__1__180.jpg"
