event_link,event_link-href,event_title1,event_start,event_text,event_image-src,event_end,event_category__Exposición__Galerías__Arte emergente__Ilustración__Próximas inauguraciones,event_organizer__Miscelanea,event_venue__Miscelanea,event_maplink__1,event_cost__0,event_id,event_title2
FAUNA Y PAISAJE URBANITA,https://www.miscelanea.info/e1033/fauna-y-paisaje-urbanita,FAUNA Y PAISAJE URBANITA,"04 de Octubre  2017 al

				04 de Octubre  2017",INAUGURACIÓN: Miércoles 4 a las 20:00h,https://www.miscelanea.info/public/images/wilurosfaunaypaisajeurbanita10.jpg,"04 de Octubre  2017 al

				04 de Octubre  2017",null,null,null,null,null,/e1033/fauna-y-paisaje-urbanita,ILU ROS
