web-scraper-order,web-scraper-start-url,event_title,event_start,event_text,event_image-src,event_end,event_base-url__http://www.cccanfelipa.cat/arts-visuals/exposicio-en-curs/,event_category__Exposición__Centre Cívic Can Felipa__Arte emergente__Próximas inauguraciones,event_organizer__Centre Cívic Can Felipa,event_venue__Centre Cívic Can Felipa,event_maplink__1,event_cost__0,event_id
"1524996383-11","http://www.cccanfelipa.cat/arts-visuals/exposicio-en-curs/","UNA EXPOSICIÓ COM UN CONJUR","Del 15.05 al 14.07.2018","Inauguració: dimarts 15.05.2018 > 19 h









La màgia és una forma de relació entre el món natural i el món cultural, i el conjur l'intent de controlar el que és desconegut. Les paraules, els relats, són la forma d'ordenar el món, i per tant de poder-lo habitar, controlar, comprendre. Des de la pràctica artística, de forma transversal, podem entendre mecanismes de coneixement i estructuració del món. Sota la forma d'un relat, l'exposició es presenta com una oportunitat per pensar la relació entre el llenguatge i les coses, com el llenguatge dona forma al món i el món forma les coses tal com les coneixem. Una exposició és també un ritual del qual decidim participar.









Tant si es parla en veu alta com si no s'especifica, les paraules s'utilitzen per accedir i guiar el poder màgic. La màgia implica l'ús del llenguatge. Fins i tot més enllà de les capacitats humanes i lingüístiques podem pensar en altres éssers, criatures, objectes, materials que desenvolupen els seus poders i els seus conjurs. En aquesta exposició, seleccionada a la Convocatòria 2017 de Can Felipa Arts Visuals, volem pensar la relació amb l'entorn de forma constitutiva. Cada objecte a la mesura de les altres coses, i nosaltres també a la mesura d'aquests objectes (gossos, volcans, fongs, paraules, roques...).









Com diferenciem el conjur dels seus efectes? On acabo jo i comences tu? Quina part del text em diu a mi o diu una cosa nova? Aquestes presències, fongs, colors, plàstics, aigua, muntanyes, imatges, fòssils, gestos... de quina manera habiten el context que hem creat? Com ens veuen ells a nosaltres? Podem notar la seva presència?






	


Amb Alejandra Pombo, Batia Suter, Duncan Gibbs, Francesc Ruiz Abad, Ilana Halperin, la musea, Quim Packard, Ryan Thompson. 

	
	
	
	

	
	
	
	A cura de Caterina Almirall.



Amb el suport de OCA, Office for Contemporary Art Norway","http://www.cccanfelipa.cat/uploads/programacio/t1/20180419173958-1.jpg","Del 15.05 al 14.07.2018","null","null","null","null","null","null","UNA EXPOSICIÓ COM UN CONJUR"
