web-scraper-order,web-scraper-start-url,event_title,event_text,event_start,event_end,event_venue__Hangar,event_link,event_link-href,event_category__Actividad__Espacios alternativos__Taller,event_maplink__1,event_cost__,event_id,event_image-src,event_organizer__Hangar
1524998356-114,https://hangar.org/es/category/programa-hangar/formacio-continua/,Taller: Iluminación y sonido para audiovisuales,19 y 20 mayo 2018,19 - 20 mayo 2018,19 - 20 mayo 2018,null,,https://hangar.org/es/programa-hangar/formacio-continua/taller-il-luminacio-i-so-per-a-audiovisuals/,null,null,null,https://hangar.org/es/programa-hangar/formacio-continua/taller-il-luminacio-i-so-per-a-audiovisuals/,https://hangar.org/webnou/wp-content/uploads/2018/04/imagen_taller_ilu_sonido-200x150.jpeg,null
1524998422-120,https://hangar.org/es/category/workshops-artist2artists/,Grigri Pixel: Taller de Fabricación de mobiliario urbano para el pasaje Trullàs,del 2 al 11 noviembre,del 2 al 11 noviembre,del 2 al 11 noviembre,null,,https://hangar.org/es/workshops-artist2artists/gri-gri-pixel-taller-de-fabricacio-de-mobiliari-urba-per-al-passatge-trullas/,null,null,null,https://hangar.org/es/workshops-artist2artists/gri-gri-pixel-taller-de-fabricacio-de-mobiliari-urba-per-al-passatge-trullas/,https://hangar.org/webnou/wp-content/uploads/2017/03/PORTADA-POST-GRIGRI-200x150.jpg,null
1524998402-117,https://hangar.org/es/category/workshops-artist2artists/,Taller “Cine MacGyver: cámaras DIY” a cargo de Daniel Jacoby y Yu Araki,6 julio,6 julio,6 julio,null,,https://hangar.org/es/news/workshop-macgyver-filmmaking-diy-camera-apparatuses/,null,null,null,https://hangar.org/es/news/workshop-macgyver-filmmaking-diy-camera-apparatuses/,https://hangar.org/webnou/wp-content/uploads/2017/05/360-Camera-1-1-200x150.jpg,null
1524998342-112,https://hangar.org/es/category/programa-hangar/formacio-continua/,Taller intensivo de historieta experimental (o el historietista como detective) a cargo de Un Faulduo,21 mayo,21 mayo,21 mayo,null,,https://hangar.org/es/news/espanol-taller-intensivo-de-historieta-experimental-o-el-historietista-como-detective/,null,null,null,https://hangar.org/es/news/espanol-taller-intensivo-de-historieta-experimental-o-el-historietista-como-detective/,https://hangar.org/webnou/wp-content/uploads/2018/04/taller-2-200x150.jpg,null
