event_link,event_link-href,event_text,event_title2,event_title1,event_start,event_end,event_image-src,event_maplink__1,event_cost__0,event_organizer__Arts Santa Mónica,event_venue__Arts Santa Mónica,event_id,event_category__Exposición__Arts Santa Mónica__Próximas inauguraciones
,http://artssantamonica.gencat.cat/es/detall/Fotografies-com-a-espai-public,"La exposición Fotografías como espacio público responde a dos objetivos fundamentales. Por un lado, da a conocer las obras que en los últimos tres años han pasado a formar parte de la Colección Nacional de Fotografía de la Generalitat de Cataluña y que actualmente se encuentran conservadas en diversas instituciones: el MNAC, el MACBA, el Archivo Fotográfico de Barcelona y el Archivo Nacional de Cataluña. Y, por el otro, propone una reflexión sobre la experiencia que pone en juego la fotografía entendida como conjunto de prácticas y lenguajes que conforman un espacio en el que todo el mundo participa de diferentes maneras.
La Colección Nacional de Fotografía fue creada en el año 2014 por iniciativa del Plan Nacional de Fotografía, con el objetivo principal de asegurar que las expresiones fotográficas de autor más significativas en Cataluña estén presentes, protegidas y valoradas. Durante los años 2015, 2016 y 2017 se ha adquirido un total de 881 obras de 45 autores, de las cuales en la exposición Fotografías como espacio público se presenta el trabajo llevado a cabo por 19 autores con fotografías y proyectos, cuyas cronologías abarcan desde 1959 (con diversas fotografías de Francisco Ontañón) hasta 2013 (Werker Collective, Aleix Plademunt, Jordi Guillumet-Mònica Roselló y Tanit Plana-Laia Ramos).
La transversalidad histórica de las adquisiciones de la Colección Nacional de Fotografía de Cataluña nos confronta con fotografías de épocas y propósitos muy diversos que explicitan la riqueza y la importancia de las reflexiones que han sido planteadas a través de las características de este medio. A la vez, esta diversidad constituye una gran oportunidad de acercarnos a las ideas a partir de las cuales han sido creados los proyectos fotográficos que integran esta colección y con las que razonamos lo que se engloba bajo el epígrafe general de «la» fotografía.
Mediante una secuencia que evidencia el contraste de modalidades y enfoques diferentes, esta exposición pretende hacer resaltar esta pluralidad de la cultura fotográfica, insistiendo en qué medida sus relatos predominantes no solamente afectan a la creación o a determinadas prácticas de los autores, sino que también regulan y condicionan nuestra experiencia como espectadores. Aprender a reconocer esta diversidad de ideas, de planteamientos y de prácticas es lo que nos permite percatarnos de cómo y hasta qué grado los discursos más genéricos sobre el medio modulan los efectos que nos pueden producir las fotografías y de qué manera participamos en su constante resignificación.",Colección Nacional de Fotografía. Generalitat de Catalunya,Fotografías como espacio público,09.11.2017 - 21.01.2018,09.11.2017 - 21.01.2018,http://artssantamonica.gencat.cat/web/.content/Imatge/2017/Exposicions/Fotografies-com-a-espai-public/web2_MG_2143-606x420.jpg_356955165.jpg,null,null,null,null,/es/detall/Fotografies-com-a-espai-public,null
