event_title1,event_title2,event_image-src,event_text,event_start,event_end,event_venue,event_link,event_link-href,event_organizer__MACBA,event_category__Actividad__MACBA,event_maplink__1,event_cost__,event_id
Parlem de... Rosemarie Castoro,Con Tanya Barson,http://www.macba.cat/uploads/20171106/Rosemarie_Castoro_Red_Pink_Green_Gray_1965.0.jpg,"El programa Parlem de quiere generar espacios de debate, a partir de las exposiciones del museo, entre distintos agentes y artistas de la ciudad y el público que nos visita. Es un espacio de encuentro que entiende las exposiciones como poderosos dispositivos activadores de la imaginación y generadores de discursos que a menudo exceden aquellos previstos por la institución o preconcebidos por el equipo curatorial.",11 nov. 2017,null,MACBA,,http://www.macba.cat/es/parlem-de/1//activ,null,null,null,null,/es/parlem-de/1//activ
