event_title,event_text,event_start,event_end,event_venue__Hangar,event_link,event_link-href,event_category__Actividad__Espacios alternativos__Taller,event_maplink__1,event_cost__,event_id,event_image-src,event_organizer__Hangar
Taller  de fotografía “El autorretrato como proceso creativo inconsciente” a cargo de Cristina Nuñez,9 y 10 diciembre,9 y 10 diciembre,9 y 10 diciembre,null,,https://hangar.org/es/news/espanol-taller-de-fotografia-el-autorretrato-como-proceso-creativo-inconsciente-a-cargo-de-cristina-nunez/,null,null,null,https://hangar.org/es/news/espanol-taller-de-fotografia-el-autorretrato-como-proceso-creativo-inconsciente-a-cargo-de-cristina-nunez/,https://hangar.org/webnou/wp-content/uploads/2017/09/2U0A1422-200x150.jpg,null
