event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__6,event_venue__CCCB,event_category__CCCB__Exposición,event_id,event_title2,event_start,event_end
Usos de los espacios urbanos,http://www.cccb.org/es/actividades/ficha/usos-de-los-espacios-urbanos/227814,Usos de los espacios urbanos,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Durante los días previos a la Smart City Expo, la Estación Ciudad plantea varios aspectos del urbanismo y de la infraestructura urbana introduciendo dentro de la ecuación para la mejora urbana nuestra salud y nuestro bienestar individual.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/usos-de-los-espacios-urbanos/227814,,11 - 12 noviembre 2017,11 - 12 noviembre 2017
Miniput 2017,http://www.cccb.org/es/actividades/ficha/miniput-2017/227657,Miniput 2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","El MINIPUT es la única muestra sobre televisión de calidad del estado. No es un mercado. No es un festival. Son unas sesiones que constan de proyecciones y debates con los responsables de los programas más innovadores, provocadores, educativos y con vocación de servicio público del año y se celebra en Barcelona cada mes de diciembre desde el 1994. Los programas que se proyectan son aquellos más adecuados para inducir a la reflexión, por su planteamiento innovador o experimental, porque proponen un nuevo formato televisivo, porque utilizan nuevas tecnologías o porque han generado polémica en su país de origen.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/miniput-2017/227657,23ª Muestra de Televisión de Calidad,25 noviembre 2017,25 noviembre 2017
El conflicto social y cultural,http://www.cccb.org/es/actividades/ficha/el-conflicto-social-y-cultural/227559,El conflicto social y cultural,http://www.cccb.org/rcs_gene/Casal_Reyes_1000.jpg,Las profesoras de investigación ICREA Paula Casal (UPF) y Victoria Reyes (ICTA-UAB) conversarán sobre la capacidad de adaptación de las diferentes sociedades al cambio climático y las desigualdades socioeconómicas que se derivan de ello,null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/el-conflicto-social-y-cultural/227559,Charla con Paula Casal y Victoria Reyes,21 noviembre 2017,21 noviembre 2017
Mutualismo: de la conservación a la convivencia,http://www.cccb.org/es/actividades/ficha/mutualismo-de-la-conservacion-a-la-convivencia/227815,Mutualismo: de la conservación a la convivencia,http://www.cccb.org/rcs_gene/mutualisme.jpg,"La Clínica de Salud Ambiental propone el mutualismo como estrategia a la conservación del medio. A partir de relaciones de beneficio mutuo, se imagina la ciudad como un zoo sin jaulas y como un espacio refugio para ciertas especies.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/mutualismo-de-la-conservacion-a-la-convivencia/227815,,18 - 19 noviembre 2017,18 - 19 noviembre 2017
