"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Mobiliario arqueado. De la madera curvada a la flexibilidad del ratán","Museu del Disseny","Museu del Disseny","10/11/2018","","11/11/2018","",1,"Museu del Disseny, Design, Exhibition, Próximas inauguraciones","5","http://ajuntament.barcelona.cat/museudeldisseny/es/exposicion/mobiliario-arqueado-de-la-madera-curvada-la-flexibilidad-del-ratan",1,1,"<p><img src='http://ajuntament.barcelona.cat/museudeldisseny/sites/default/files/styles/16_9_half_thumb/public/exhibition/bressol3_trans1.jpg?itok=s-YmtNR4' width='228' height='182' alt='Mobiliario arqueado. De la madera curvada a la flexibilidad del ratán' />El trabajo de la madera curvada en el mobiliario centroeuropeo de finales del siglo XIX y principios del XX, la respectiva mirada de los productores locales con versiones propias, y el salto hacia el mobiliario hecho con ratán que se utiliza hoy en día en el diseño contemporáneo.</p>","http://ajuntament.barcelona.cat/museudeldisseny/sites/default/files/styles/16_9_half_thumb/public/exhibition/bressol3_trans1.jpg?itok=s-YmtNR4"
"Design does. Lo que el diseño hace","Museu del Disseny","Museu del Disseny","03/23/2018","","05/19/2018","",1,"Museu del Disseny, Design, Exhibition, Próximas inauguraciones","5","http://ajuntament.barcelona.cat/museudeldisseny/es/exposicion/design-does-lo-que-el-diseno-hace",1,1,"<p><img src='http://ajuntament.barcelona.cat/museudeldisseny/sites/default/files/styles/16_9_half_thumb/public/exhibition/logo.jpg?itok=cOXg8_Pe' width='228' height='182' alt='Design does. Lo que el diseño hace' />Design does. Lo que el diseño hace es una exposición que dibuja, de forma colectiva, las fronteras de cómo el diseño da forma a los retos globales de nuestra sociedad, a veces para mejorar y otras, para todo lo contrario. Este es un proyecto que pretende trascender los límites del espacio, el tiempo y los formatos convencionales y que explora la responsabilidad del diseño en su impacto en la industria, en lo humano, en los sistemas sociales y en los valores culturales. Es un proyecto que se pregunta qué papel tiene y tendrá el diseñador, el de ser proveedor de soluciones, humanista, estratega y / o agente de cambio.<br />La exposición se articula mediante una batería de preguntas contestadas por 15 proyectos de diseñadores locales e internacionales que responden a principales retos de la actualidad: sostenibilidad, conectividad, marginación, consumismo, innovación y nuevos materiales, etc. De esta manera se quiere establecer un diálogo con la ciudadanía, favoreciendo la participación y la generación de conocimiento que alimente la práctica transdisciplinar del diseño. La exposición funcionará como un centro de operaciones que conectará un extenso programa de actividades e iniciativas.<br />Design does es una coproducción del Museu del Disseny de Barcelona y Elisava Escola Universitària de Disseny i Enginyeria de Barcelona.</p>","http://ajuntament.barcelona.cat/museudeldisseny/sites/default/files/styles/16_9_half_thumb/public/exhibition/logo.jpg?itok=cOXg8_Pe"
