event_link,event_link-href,event_end,event_start,event_image-src,event_text,event_title,event_id,event_cost__7,event_maplink__1,event_category__Exposición__Fundación Antoni Tàpies,event_organizer__Fundación Antoni Tàpies,event_venue__Fundación Antoni Tàpies
"Tàpies. Colección de artista","http://www.fundaciotapies.org/site/spip.php?article8323&var_mode=calcul","12 de junio de 2015 – enero de 2016","12 de junio de 2015 – enero de 2016","http://www.fundaciotapies.org/site/IMG/arton8323.jpg","En términos generales, la colección de un artista se constituye a partir de obras de otros y de obras de sí mismo. Las obras de otros provienen de dos fuentes diferenciadas: una, la más activa, está constituida por los objetos comprados; la otra, más bien pasiva, la constituyen las obras recibidas de otros artistas, ya sea por intercambio, ya sea por donación generosa. La colección de Antoni Tàpies no es una excepción. Iniciada a mediados de la década de 1940 en paralelo a su trayectoria profesional, no será hasta la década de 1960, coincidiendo con la consolidación de su carrera artística, cuando la colección tomará vuelo.","Tàpies. Colección de artista","http://www.fundaciotapies.org/site/spip.php?article8323&var_mode=calcul","null","null","null","null","null"
