event_link,event_link-href,event_image-src,event_start,event_end,event_text,event_category__CaixaForum__Exposición__Próximas inauguraciones,event_maplink__1,event_organizer__CaixaForum,event_venue__CaixaForum,event_cost__4,event_id,event_title1,event_title2
¡Agón! La competición en la antigua Grecia,http://agenda.obrasocial.lacaixa.es/es/-/expo-agon-la-competicion-en-la-antigua-grecia-bcn?centros=caixaforum-barcelona&result=true,http://agenda.obrasocial.lacaixa.es/documents/10180/182036/guerrero+web+caixaforum+3/f5a534f8-fd58-4187-b771-c06c365d4f39,Del 24 de noviembre al 18 de febrero de 2018,Del 24 de noviembre al 18 de febrero de 2018,"La història de la Grècia antiga, tal com la coneixem, és plena d'actes heroics, triomfs de guerrers i èxits d'esportistes. L'èpica d'Homer, les victòries dels atletes olímpics o les aventures d'Hèracles, totes es caracteritzen per una intensa competitivitat. L'esperit competitiu dels antics grecs era present en tots els aspectes de la vida domèstica i religiosa. La rivalitat i la competició poden ser vistes com unes emocions negatives, però també poden tenir un sentit positiu, unificador i creador d'una cultura pròspera. Els grecs consideraven que es podia assolir l'excel·lència amb un equilibri entre la ment i el cos; a través de l'habilitat atlètica, buscaven un físic impecable, i a través de la filosofia, la ciència i l'apreciació de les arts, conreaven la ment.  Aquesta exposició et proposa una comprensió d'aquest esperit competitiu en tots els aspectes de la vida de la Grècia antiga a través d'una selecció de tresors de l'espectacular col·lecció del British Museum. Escultures, monedes, ceràmiques o joies, amb peces icòniques com el fris del mausoleu d'Halicarnàs, que retrata la batalla entre els grecs i les amazones, un bust de marbre d'Eurípides, un dels tres grans poetes de la tragèdia grega, o l'estàtua del Diadumen de Vaison, una escultura de marbre d'un atleta lligant-se una cinta al cap com a marca de la seva victòria",null,null,null,null,null,http://agenda.obrasocial.lacaixa.es/es/-/expo-agon-la-competicion-en-la-antigua-grecia-bcn?centros=caixaforum-barcelona&result=true,¡Agón! La competición en la antigua Grecia,
