event_title,event_text,event_start,event_end,event_venue__Hangar,event_link,event_link-href,event_category__Actividad__Espacios alternativos__Taller,event_maplink__1,event_cost__,event_id,event_image-src,event_organizer__Hangar
Taller de dibujo “Dibujante en alta mar” a cargo de Pauline Fondevila,7 y 8 octubre 2017 / de 16h a 21h,7 y 8 octubre 2017 / de 16h a 21h,7 y 8 octubre 2017 / de 16h a 21h,null,,https://hangar.org/es/news/espanol-taller-de-dibujo-dibujante-en-alta-mar-a-cargo-de-pauline-fondevila/,null,null,null,https://hangar.org/es/news/espanol-taller-de-dibujo-dibujante-en-alta-mar-a-cargo-de-pauline-fondevila/,https://hangar.org/webnou/wp-content/uploads/2017/07/Autoretrato-con-cigarrillo-200x150.jpg,null
Taller “Estéticas del error digital: Taller glitch para la creación audiovisual y 3D”,"20, 22, 27, 29 sept. 4, 6  oct. 2017 / 18:30-21:30","20, 22, 27, 29 sept. 4, 6  oct. 2017 / 18:30-21:30","20, 22, 27, 29 sept. 4, 6  oct. 2017 / 18:30-21:30",null,,https://hangar.org/es/workshops-artist2artists/taller-esteticas-del-error-digital-taller-glitch-para-la-creacion-audiovisual-y-3d/,null,null,null,https://hangar.org/es/workshops-artist2artists/taller-esteticas-del-error-digital-taller-glitch-para-la-creacion-audiovisual-y-3d/,https://hangar.org/webnou/wp-content/uploads/2017/07/glitch2-200x150.jpg,null
Taller de Net art y diseño interactivo para la web,"17, 19, 20, 24 y 26 de julio 2017     / de 19h a 21 h","17, 19, 20, 24 y 26 de julio 2017     / de 19h a 21 h","17, 19, 20, 24 y 26 de julio 2017     / de 19h a 21 h",null,,https://hangar.org/es/news/espanol-taller-de-net-art-y-diseno-interactivo-para-la-web-2/,null,null,null,https://hangar.org/es/news/espanol-taller-de-net-art-y-diseno-interactivo-para-la-web-2/,https://hangar.org/webnou/wp-content/uploads/2017/05/netart02-200x150.jpg,null
Taller “El arte del código: Fundamentos de estética digital y programación en C++ con openFrameworks”,"12, 14, 19, 21, 26, 28 septiembre 2017 / 18:30-21:30","12, 14, 19, 21, 26, 28 septiembre 2017 / 18:30-21:30","12, 14, 19, 21, 26, 28 septiembre 2017 / 18:30-21:30",null,,https://hangar.org/es/workshops-artist2artists/espanol-taller-el-arte-del-codigo-fundamentos-de-estetica-digital-y-programacion-en-c-con-openframeworks/,null,null,null,https://hangar.org/es/workshops-artist2artists/espanol-taller-el-arte-del-codigo-fundamentos-de-estetica-digital-y-programacion-en-c-con-openframeworks/,https://hangar.org/webnou/wp-content/uploads/2017/07/ccomputing76-200x150.jpg,null
