"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Conocer el fotógrafo: Santi Palacios - Actividad para profesionales","CCCB","CCCB","05/04/2017","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/conocer-el-fotografo-santi-palacios/226486",1,1,"<p><img src='http://www.cccb.org/rcs_gene/Santi_Palacios_fitxaweb.jpg' width='228' height='182' alt='Conocer el fotógrafo: Santi Palacios - Actividad para profesionales' />Sociólogo de formación y periodista de oficio, Santi Palacios es ganador del segundo premio de fotografías individuales en la categoría Temas de actualidad. Gran parte de su trabajo se centra en la conexión entre las condiciones de vida en los países de origen de las personas que migran, las rutas migratorias y su vida en los países de destino</p>","http://www.cccb.org/rcs_gene/Santi_Palacios_fitxaweb.jpg"
"Más allá de las imágenes: proteger la naturaleza foto a foto - Presentación con el fotógrafo Jaime Rojo","CCCB","CCCB","04/29/2017","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/mas-alla-de-las-imagenes-proteger-la-naturaleza-foto-a-foto/226483",1,1,"<p><img src='http://www.cccb.org/rcs_gene/JaimeRojo_banner_fitxa.jpg' width='228' height='182' alt='Más allá de las imágenes: proteger la naturaleza foto a foto - Presentación con el fotógrafo Jaime Rojo' />Recorrido audiovisual por los proyectos de fotografía y conservación de Jaime Rojo, ganador del tercer premio World Press Photo en categoría Naturaleza (fotografías individuales), autor en constante búsqueda de equilibrio entre estética, narrativa y activismo ecologista.</p>","http://www.cccb.org/rcs_gene/JaimeRojo_banner_fitxa.jpg"
"Primera Persona 2017 - Dos jornadas de autobiografía en directo: conciertos de música pop, monólogos tragicómicos, teatro y narrativa","CCCB","CCCB","05/12/2017","","05/13/2017","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/primera-persona-2017/226021",1,1,"<p><img src='http://www.cccb.org/rcs_gene/primera-persona-1000x650.jpg' width='228' height='182' alt='Primera Persona 2017 - Dos jornadas de autobiografía en directo: conciertos de música pop, monólogos tragicómicos, teatro y narrativa' />Este año Primera Persona celebra su sexta edición y presenta una nueva ronda de relatos de vida en el Teatro CCCB: monólogos, conciertos, lecturas y espectáculos de lo más variados. El festival también celebra su segunda edición en La Casa Encendida de Madrid.</p>","http://www.cccb.org/rcs_gene/primera-persona-1000x650.jpg"
"«Photography as a business» Márqueting para fotógrafos - Actividad para profesionales","CCCB","CCCB","05/18/2017","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/photography-as-a-business-marqueting-para-fotografos/226488",1,1,"<p><img src='http://www.cccb.org/rcs_gene/imagen-de-campana_fitxaweb.jpg' width='228' height='182' alt='«Photography as a business» Márqueting para fotógrafos - Actividad para profesionales' />¡Sácale partido a tus fotorreportajes con esta Masterclass! El experto Marc Prüst viene a Bcn para ayudarte a definir el valor de tu marca, tu audiencia, clientes potenciales y modelos de negocio efectivos.</p>","http://www.cccb.org/rcs_gene/imagen-de-campana_fitxaweb.jpg"
"África, escritura y emancipación - Conferencia de Ngũgĩ wa Thiong'o","CCCB","CCCB","05/10/2017","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/africa-escritura-y-emancipacion/226310",1,1,"<p><img src='http://www.cccb.org/rcs_gene/ngugi-wa-thiongo-1000-cccb.jpg' width='228' height='182' alt='África, escritura y emancipación - Conferencia de Ngũgĩ wa Thiong'o' />Durante los últimos siglos los estados occidentales se han erigido como el centro del poder cultural del planeta. El reconocido escritor y académico keniano Ngũgĩ wa Thiong'o propone desplazar este centro hacia las distintas esferas culturales del mundo, y propone, para conseguirlo, entender el papel del imaginario, las literaturas y las lenguas sobrevenidas y autóctonas tanto en la dominación como en la emancipación del mundo postcolonial africano.</p>","http://www.cccb.org/rcs_gene/ngugi-wa-thiongo-1000-cccb.jpg"
"Por una democratización del conocimiento - Conferencia cancelada - Conferencia de Roberto Mangabeira Unger","CCCB","CCCB","05/11/2017","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/por-una-democratizacion-del-conocimiento-conferencia-cancelada/226013",1,1,"<p><img src='http://www.cccb.org/rcs_gene/Roberto-Mangabeira-Unger-1000.jpg' width='228' height='182' alt='Por una democratización del conocimiento - Conferencia cancelada - Conferencia de Roberto Mangabeira Unger' />Conferencia de Roberto Mangabeira Unger, exministro de Asuntos Estratégicos en los gobiernos brasileños Lula y Rousseff.</p>","http://www.cccb.org/rcs_gene/Roberto-Mangabeira-Unger-1000.jpg"
"Visita el Mirador del CCCB - Un espacio emblemático que permite disfrutar de magníficas vistas sobre la ciudad de Barcelona","CCCB","CCCB","02/05/2005","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/visita-el-mirador-del-cccb/222634",1,1,"<p><img src='http://www.cccb.org/rcs_gene/mirador_4.jpg' width='228' height='182' alt='Visita el Mirador del CCCB - Un espacio emblemático que permite disfrutar de magníficas vistas sobre la ciudad de Barcelona' />El primer domingo de cada mes, abrimos el espacio Mirador situado en la quinta planta. A través de la fachada de cristal se puede contemplar Barcelona desde una perspectiva poco usual: el mar, el Barrio Gótico y Ciutat Vella, Montjuïc, el Tibidabo y la torre Collserola. Entrada libre.</p>","http://www.cccb.org/rcs_gene/mirador_4.jpg"
"El auge del humano - El cine del CCCB","CCCB","CCCB","04/30/2017","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/el-auge-del-humano/225948",1,1,"<p><img src='http://www.cccb.org/rcs_gene/williams_web.jpg' width='228' height='182' alt='El auge del humano - El cine del CCCB' />Xcèntric presenta, en colaboración con el D'A Film Festival, el estreno en Barcelona del último largometraje del director argentino Eduardo Williams. El documental y la ficción se entremezclan en este retrato de varios grupos jóvenes de diversas partes del mundo.</p>","http://www.cccb.org/rcs_gene/williams_web.jpg"
"«Alex» de Pierre Lemaitre - Club de lectura de los Amigos del CCCB","CCCB","CCCB","05/17/2017","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/alex-de-pierre-lemaitre/225389",1,1,"<p><img src='http://www.cccb.org/rcs_gene/Klub-lectura-fitxa_10.jpg' width='228' height='182' alt='«Alex» de Pierre Lemaitre - Club de lectura de los Amigos del CCCB' />La lectura de la novela Alex —probablemente la más entretenida y popular (en el mejor sentido de la palabra) de las analizadas en el Klub— nos permitirá discutir cómo se genera una intriga, la figura del detective y la capacidad de manipulación del lector, entre otros temas.</p>","http://www.cccb.org/rcs_gene/Klub-lectura-fitxa_10.jpg"
"Visita comentada a World Press Photo 2017 con Sílvia Omedes, directora de Photographic Social Vision - Oferta exclusiva para Amigos del CCCB","CCCB","CCCB","05/04/2001","","","",1,"CCCB, Exposición","6","http://www.cccb.org/es/actividades/ficha/visita-comentada-a-world-press-photo-2017-con-silvia-omedes-directora-de-photographic-social-vision/226547",1,1,"<p><img src='data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7' width='228' height='182' alt='Visita comentada a World Press Photo 2017 con Sílvia Omedes, directora de Photographic Social Vision - Oferta exclusiva para Amigos del CCCB' />Los Amigos del CCCB tenéis la oportunidad de disfrutar de una visita guiada a puerta cerrada a la exposición World Press Photo 2017 Barcelona con Sílvia Omedes, directora de la Fundación Photographic Social Vision y experta en el análisis del lenguaje visual. La visita comentada proporciona las herramientas para leer y comprender las imágenes en toda su profundidad y entender mejor la naturaleza del concurso World Press Photo, así como ampliar su conocimiento de la actualidad mediante la fotografía documental.</p>","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
