http://lacapella.bcn.cat/es/activitats/touching-community-greenberg1992,The Touching Community / Greenberg_1992 - Aimar Pérez Galí,"<p><img src='http://lacapella.bcn.cat/sites/default/files/styles/bildresumen/public/activitats/08_aimarperezgali_thetouchingcommunity.png' width='228' height='182' alt='The Touching Community / Greenberg_1992 - Aimar Pérez Galí' />Desde 2015, Aimar Pérez Galí investiga el impacto que tuvo la epidemia del sida en el contexto de la danza española y latinoamericana, y lo relaciona con la expansión paralela del contact improvisation, práctica de danza en la que el movimiento se improvisa a partir del contacto físico entre dos o más cuerpos. Sida y contact hacen caer la barrera inmunológica y te invitan a vivir con lo desconocido.</p><p><a href='http://lacapella.bcn.cat/es/activitats/touching-community-greenberg1992' target='_blank'>+info</a></p>",03/25/2017,,"Actividad, La Capella",La Capella,La Capella,0,1,1,1,,
http://lacapella.bcn.cat/es/activitats/ciclo-de-cine-la-dissid%C3%A8ncia-nost%C3%A0lgica,Ciclo de cine - La dissidència nostàlgica - Joana Hurtado,<p><img src='http://lacapella.bcn.cat/sites/default/files/styles/bildresumen/public/activitats/rachachant.jpg' width='228' height='182' alt='Ciclo de cine - La dissidència nostàlgica - Joana Hurtado' />Filmoteca de Catalunya</p><p><a href='http://lacapella.bcn.cat/es/activitats/ciclo-de-cine-la-dissid%C3%A8ncia-nost%C3%A0lgica' target='_blank'>+info</a></p>,03/30/2017,,"Actividad, La Capella",La Capella,La Capella,0,1,1,1,,
