event_title1,event_image-src,event_text,event_start,event_end,event_maplink__1,event_cost__3,event_organizer__Fundació Foto Colectania,event_venue__Fundació Foto Colectania,event_category__Exposición__Fundació Foto Colectania__Fotografía,event_id,event_title2,event_base-url__http://www.colectania.es/index.php?i=1&p=2
Toda Fotografía es un Enigma,http://www.colectania.es/img_exp/imagenparawebcolectania_frizot202021394.jpg,"A partir del 4 de marzo y hasta el 21 de mayo, la Fundación Foto Colectania muestra más de un centenar de fotografías que el historiador francés de  fotografía, Michel Frizot, ha reunido durante las últimas décadas.  Son imágenes de autores anónimos, desconocidos, fotógrafos de prensa o de entusiastas de todas las épocas de la fotografía que captaron su atención, no solo por su atractivo interés visual o documental, sino también por su naturaleza no-resuelta. ""Con esta selección"", explica Frizot, ""llegué a la conclusión de que toda la fotografía es un enigma. Y este no se origina por un efecto, un estilo o por un talento concreto; al contrario, es un elemento esencial del propio acto fotográfico. El enigma nace pues de la distancia que existe entre la percepción del ojo humano y la captura fotosensible de la cámara. El resultado es un desbordamiento de nuestros sentidos"". Esta exposición explora qué es un enigma para la mirada en el ámbito de la fotografía.",Del 4 de marzo al 21 de mayo de 2016.,Del 4 de marzo al 21 de mayo de 2016.,null,null,null,null,null,Toda Fotografía es un Enigma,,null
