event_link,event_link-href,event_title1,event_start,event_text,event_image-src,event_end,event_category__Exposición__Galerías__Arte emergente__Ilustración,event_organizer__Miscelanea,event_venue__Miscelanea,event_maplink__1,event_cost__0,event_id,event_title2
FLOORS,http://www.miscelanea.info/e952/floors,FLOORS,"24
						Feb '16
						


											al
						20
						Mar '16",INAUGURACIÓN: Miércoles 24 a las 20.00h.,http://www.miscelanea.info/public/images/5447321orig.jpg,"24
						Feb '16
						


											al
						20
						Mar '16",null,null,null,null,null,/e952/floors,Javier de Riba
