event_title1,event_image-src,event_text,event_start,event_end,event_maplink__1,event_cost__0,event_organizer__Blueproject Foundation,event_venue__Blueproject Foundation,event_category__Exposición__Blueproject Foundation__Arte contemporáneo,event_id,event_link,event_link-href,event_title2
"Eden, de Anush Hamzehian y Vittorio Mortarotti",http://www.blueprojectfoundation.org/cache/com_zoo/images/portada_eden_c20ec80a989212c6df0ef6b494d22fc1.jpg,"La Blueproject Foundation presenta “Eden”, la nueva exposición de la Sala Project a cargo de Anush Hamzehian y Vittorio Mortarotti que se podrá ver del 05 de febrero al 13 de marzo del 2016.",05.02.2016 - 13.03.2016,05.02.2016 - 13.03.2016,null,null,null,null,null,/es/exposiciones/sala-project/item/eden,"Eden, de Anush Hamzehian y Vittorio Mortarotti",http://www.blueprojectfoundation.org/es/exposiciones/sala-project/item/eden,null
